Datetime,Timestamp,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
2023-06-22 23:20:00-07:00,1687501349.948,1215.948,137.381,38.586,1.271,0.425,179.802,0.415,2035.652,1.874,33.088,2.416,17.422,75.612,1316.44,85.124,16.458,2.167,14.929,0.364,40.969,20.217,85.459,13.0,2125.15,2170.103,78.47,2064.558,82.625,94.094,67.753,-3.308,-0.078,61.279,84.858,-0.207,27.056,13.773,0.568,16.203,56.248,1.0,13.681,37.69,92.3,41.663,6.484,31.229,72.047,60.5,33.283,14.09,1014.0,57.817,0.0
2023-06-22 23:25:00-07:00,1687501649.973,1515.973,96.599,38.767,0.928,0.278,181.516,0.303,2568.626,1.376,25.468,1.808,12.729,63.258,1611.497,83.948,11.798,3.133,19.988,0.451,44.21,25.217,84.508,13.0,2208.34,2210.037,77.376,2638.228,82.625,93.86,73.485,-6.276,0.047,65.686,83.66,-0.167,27.068,14.422,0.572,16.241,68.078,1.0,14.3,29.474,92.3,44.947,5.825,25.844,64.647,62.134,42.466,12.946,1012.233,60.046,0.0
2023-06-22 23:30:00-07:00,1687501949.948,1815.948,97.185,38.939,1.693,0.543,183.477,0.553,2261.605,2.475,37.573,2.938,23.212,79.822,1906.627,83.456,21.624,2.553,25.47,0.552,46.24,30.215,84.029,13.0,2201.863,2201.987,76.983,2210.907,82.625,91.322,61.535,-3.711,-0.118,61.95,83.291,-0.963,27.062,14.411,0.575,16.16,70.357,1.0,14.289,44.159,92.3,43.453,6.111,38.629,81.003,64.982,24.442,11.5,1010.0,62.321,0.0
2023-06-22 23:35:00-07:00,1687502249.943,2115.943,48.678,38.794,2.208,0.69,186.621,0.721,2910.687,3.294,44.987,4.062,30.281,88.294,2201.93,82.922,22.284,2.06,30.336,0.712,42.696,35.215,83.665,12.947,2172.467,2203.12,76.392,2967.154,82.625,92.702,64.906,-1.984,0.13,62.412,82.867,-0.406,27.052,13.572,0.56,16.266,89.115,1.0,13.485,51.325,92.3,41.697,5.814,45.719,89.39,63.909,38.892,13.162,1012.567,61.827,0.0
2023-06-22 23:40:00-07:00,1687502549.942,2415.942,24.658,38.467,2.97,0.82,191.111,0.97,3673.196,4.426,50.775,5.245,40.724,92.627,2496.717,79.934,21.776,2.0,36.036,0.941,38.377,40.215,80.522,6.267,1752.027,1747.827,76.553,3673.91,82.625,90.212,61.101,-0.981,0.017,71.02,79.958,-0.087,27.054,13.562,0.432,15.646,89.91,1.0,13.492,57.894,92.3,41.863,5.352,50.941,92.481,54.865,88.508,5.732,1015.683,54.214,15.96
2023-06-22 23:45:00-07:00,1687502849.942,2715.942,29.622,38.151,2.572,0.692,195.777,0.84,3353.288,3.835,47.973,4.696,35.27,91.358,2792.863,77.534,20.696,2.0,42.044,1.179,35.676,45.217,77.972,8.0,1720.473,1726.49,77.056,3358.027,82.625,88.196,59.182,-1.028,0.003,72.762,77.097,0.012,27.056,13.566,0.421,15.666,75.565,1.0,13.492,54.776,92.3,41.963,5.016,48.115,91.25,51.996,89.925,4.16,1015.758,51.127,19.0
2023-06-22 23:50:00-07:00,1687503149.941,3015.941,84.783,38.068,1.632,0.446,199.331,0.533,2452.25,2.427,38.312,3.175,22.376,81.834,3087.477,75.23,17.911,2.087,48.122,1.361,35.358,50.217,75.885,12.947,2066.203,2069.477,76.398,2460.812,82.625,88.31,59.495,-2.613,-0.04,71.41,75.188,-0.324,27.058,13.573,0.497,16.085,63.01,1.0,13.484,43.85,92.3,41.763,4.965,37.725,82.0,51.633,86.941,2.818,1015.692,50.579,19.0
2023-06-22 23:55:00-07:00,1687503449.938,3315.938,106.725,38.232,1.228,0.347,201.456,0.401,1973.405,1.828,34.889,2.452,16.837,78.661,3382.9,75.2,15.978,2.183,53.934,1.469,36.705,55.215,76.37,5.027,1570.497,1565.803,75.659,1975.715,82.625,88.376,60.847,-3.305,0.077,70.98,75.632,-0.152,27.057,13.574,0.374,16.303,60.445,1.0,13.496,40.189,92.3,41.387,4.753,35.65,80.145,53.134,83.749,2.991,1016.941,52.082,19.0
2023-06-23 00:00:00-07:00,1687503749.946,3615.946,123.827,38.476,0.937,0.267,203.218,0.306,1600.798,1.4,31.984,1.894,12.85,75.851,3677.917,75.332,15.6,2.64,59.912,1.559,38.421,60.215,76.032,5.0,1519.257,1520.443,75.466,1569.85,82.625,87.35,61.831,-4.211,-0.019,68.867,75.346,-0.109,27.055,13.579,0.367,16.523,35.302,1.0,13.498,36.759,92.3,41.16,4.8,31.267,74.912,55.666,74.942,4.355,1015.325,54.459,3.04
2023-06-23 00:05:00-07:00,1687504049.939,3915.939,98.173,38.711,1.216,0.362,204.751,0.397,1901.715,1.816,36.353,2.448,16.676,80.148,3973.927,77.0,18.751,2.233,65.372,1.637,39.921,65.216,77.693,5.0,1533.327,1534.92,75.203,1960.982,82.625,86.354,65.613,-3.444,-0.023,65.492,76.84,-0.035,27.055,13.575,0.385,16.608,13.488,1.0,13.496,41.182,92.3,41.837,4.627,37.576,80.712,57.652,70.492,4.667,1014.242,56.433,1.6
2023-06-23 00:10:00-07:00,1687504349.938,4215.938,65.292,38.802,1.566,0.424,207.192,0.511,2247.196,2.339,42.129,3.166,21.467,88.51,4269.303,77.0,18.941,2.04,71.157,1.762,40.383,70.217,78.189,5.0,1528.533,1529.563,75.623,2202.778,82.625,87.434,61.442,-1.875,0.029,72.263,77.285,0.123,27.057,13.569,0.379,15.869,61.565,1.0,13.494,48.024,92.3,41.397,4.391,41.996,88.745,57.587,73.525,5.74,1014.558,56.498,40.0
2023-06-23 00:15:00-07:00,1687504649.937,4515.937,35.037,38.8,2.255,0.608,210.259,0.737,2953.937,3.365,47.685,4.297,30.925,92.834,4564.747,76.862,20.629,2.0,77.205,1.918,40.249,75.216,77.401,7.2,1656.293,1659.033,76.499,3019.041,82.625,86.474,59.582,-1.096,-0.008,72.823,76.575,-0.134,27.057,13.568,0.404,15.774,62.617,1.0,13.49,54.227,92.3,42.757,4.239,48.021,93.046,55.907,75.483,4.535,1014.05,54.748,35.6
2023-06-23 00:20:00-07:00,1687504949.935,4815.935,40.967,38.707,1.951,0.517,213.876,0.637,2646.542,2.913,45.886,3.833,26.754,92.297,4860.303,75.242,19.738,2.0,83.357,2.103,39.635,80.216,75.658,6.36,1645.13,1643.14,76.331,2641.081,82.625,85.268,59.216,-1.087,0.001,73.92,74.981,0.203,27.058,13.57,0.389,15.942,18.832,1.0,13.496,52.376,92.3,42.543,4.01,45.854,92.229,54.803,78.667,4.215,1014.2,53.684,16.8
2023-06-23 00:25:00-07:00,1687505249.902,5115.902,53.622,38.702,1.915,0.527,216.993,0.625,2633.717,2.858,44.392,3.735,26.256,89.265,5155.82,75.2,19.707,2.0,89.46,2.262,39.546,85.217,75.725,5.0,1496.307,1498.793,76.283,2625.062,82.625,85.652,59.549,-1.631,-0.043,71.182,75.043,0.162,27.057,13.574,0.351,16.228,0.0,1.0,13.496,50.384,92.3,42.943,3.864,44.06,88.438,53.715,83.324,6.552,1015.833,52.697,4.8
2023-06-23 00:30:00-07:00,1687505549.897,5415.897,87.168,38.697,1.513,0.43,219.966,0.494,2206.47,2.256,38.761,2.937,20.741,81.996,5450.613,73.82,16.859,2.28,95.277,2.414,39.469,90.216,73.965,5.0,1476.423,1476.63,76.061,2153.156,82.625,85.82,59.945,-2.982,0.007,69.997,73.416,0.039,27.056,13.58,0.348,16.328,0.0,1.0,13.494,44.151,92.3,43.29,3.674,38.637,82.733,53.478,83.292,6.641,1015.95,52.437,20.0
2023-06-23 00:35:00-07:00,1687505849.89,5715.89,107.235,38.879,1.061,0.312,221.835,0.347,1688.126,1.578,35.281,2.171,14.554,80.069,5746.373,72.554,17.931,2.467,101.033,2.509,40.26,95.216,73.359,5.0,1446.27,1446.767,75.79,1675.402,82.625,83.594,62.549,-3.578,0.017,67.778,72.875,0.156,27.056,13.583,0.348,16.73,0.0,1.0,13.498,40.43,92.3,43.143,3.613,34.115,77.922,53.902,84.6,4.62,1015.008,52.97,20.0
2023-06-23 00:40:00-07:00,1687506149.579,6015.579,123.092,39.002,1.129,0.372,223.814,0.369,1628.426,1.684,30.031,2.19,15.482,62.769,6041.144,74.399,14.762,1.993,106.367,2.61,40.748,100.21,75.22,5.0,1478.12,1477.963,74.726,1649.228,82.625,87.005,66.01,-2.676,-0.242,49.722,74.395,-0.057,27.061,13.768,0.36,16.946,23.806,1.0,13.665,33.688,92.3,43.428,3.201,29.532,60.609,54.101,83.56,4.61,1015.0,53.133,20.736
2023-06-23 00:45:00-07:00,1687506450.075,6316.075,153.176,39.027,0.57,0.409,224.588,0.186,724.451,0.849,12.716,1.005,7.812,26.073,6339.503,75.2,5.286,1.242,108.183,2.65,40.827,105.221,76.237,5.0,1503.768,1524.228,74.742,757.31,82.625,100.032,68.712,-0.942,0.224,11.687,74.48,0.123,27.22,14.366,0.398,16.142,46.418,1.0,14.2,14.716,92.3,43.869,3.512,12.941,25.524,54.308,82.956,4.684,1015.0,53.337,40.272
2023-06-23 00:50:00-07:00,1687506749.873,6615.873,144.768,39.056,0.802,0.257,226.113,0.262,1465.428,1.19,29.554,1.656,10.996,70.614,6646.027,76.502,14.078,2.563,111.564,2.728,40.899,110.236,77.225,1.373,1286.063,1283.993,76.169,1451.548,82.625,92.216,67.532,-5.285,-0.016,61.688,76.412,0.089,27.056,14.327,0.312,16.678,71.0,1.0,14.199,33.786,92.3,43.647,3.385,30.046,71.229,55.712,82.412,6.29,1015.588,54.857,49.0
2023-06-23 00:55:00-07:00,1687507049.86,6915.86,595.435,39.196,0.469,0.337,227.11,0.153,673.021,0.699,14.651,0.845,6.424,33.033,6928.127,77.0,3.126,1.723,115.175,2.779,41.451,115.215,77.567,5.867,1649.297,1668.08,75.798,653.825,82.625,95.756,71.122,-1.687,-0.174,23.961,76.726,-0.303,27.06,13.973,0.438,16.403,67.047,0.983,13.825,16.14,92.3,41.883,3.249,14.482,31.569,58.358,82.145,6.31,1015.012,57.751,49.0
2023-06-23 01:00:00-07:00,1687507351.307,7217.307,105.125,39.19,0.815,0.534,228.077,0.266,1163.81,1.202,25.976,1.588,11.168,52.206,7228.01,76.988,9.597,1.621,117.031,2.828,41.385,120.245,78.419,5.0,1593.952,1606.403,75.918,1119.631,82.625,97.427,62.122,-1.919,0.211,26.867,76.359,-0.199,27.136,14.305,0.423,15.205,59.509,0.979,14.177,28.13,92.3,42.01,3.173,23.867,50.128,57.375,81.024,6.31,1015.0,56.621,49.0
2023-06-23 01:05:00-07:00,1687507649.841,7515.841,250.951,39.164,0.905,0.523,229.44,0.296,1369.471,1.352,24.971,1.717,12.41,54.584,7518.53,76.148,12.043,1.95,119.461,2.897,41.229,125.215,76.84,5.0,1575.537,1592.633,76.358,1466.84,82.625,96.584,62.718,-3.253,0.109,38.622,76.062,-0.299,27.056,13.929,0.394,16.343,74.543,1.0,13.821,29.152,92.3,42.697,3.156,28.42,56.122,56.035,81.0,6.31,1015.0,55.143,49.0
2023-06-23 01:10:00-07:00,1687507943.835,7809.835,494.899,39.233,0.842,0.394,230.918,0.275,1219.66,1.226,26.217,1.583,11.54,56.618,7807.927,77.0,8.23,1.934,123.224,2.973,41.449,130.115,77.917,5.0,1613.639,1614.656,76.631,1201.617,82.625,95.081,66.774,-2.839,-0.08,40.77,77.046,-0.018,27.053,13.602,0.425,16.744,86.627,1.0,13.498,30.796,92.3,44.382,3.118,26.401,58.094,55.54,80.956,6.31,1015.0,54.599,49.0
2023-06-23 01:15:00-07:00,1687508252.493,8118.493,298.773,39.253,1.099,0.481,232.431,0.359,1608.758,1.632,31.321,2.172,15.067,65.755,8110.444,77.445,14.925,2.047,126.488,3.05,41.47,135.258,78.377,5.0,1610.02,1610.302,77.481,1524.356,82.625,96.086,65.906,-2.461,0.04,42.237,77.491,-0.048,27.057,13.794,0.422,16.189,82.193,1.0,13.701,36.825,92.3,44.207,3.037,31.394,69.488,54.384,73.153,2.512,1015.347,52.962,49.0
2023-06-23 01:20:00-07:00,1687508549.959,8415.959,560.541,39.273,0.378,0.311,233.72,0.124,552.784,0.566,13.988,0.732,5.188,32.922,8403.39,78.008,9.455,1.64,129.31,3.116,41.499,140.215,78.638,5.0,1616.287,1617.443,77.652,747.438,82.625,104.072,64.54,-1.49,-0.07,22.312,77.706,0.119,27.059,14.107,0.449,16.178,64.77,1.0,13.964,16.156,92.3,44.473,3.017,18.131,38.153,53.383,69.742,1.149,1015.658,51.694,49.0
2023-06-23 01:25:00-07:00,1687508849.961,8715.961,329.691,39.32,0.93,0.409,234.397,0.304,1303.872,1.389,22.911,1.752,12.747,53.762,8698.997,77.87,9.258,1.667,131.231,3.151,41.654,145.216,78.489,5.0,1655.327,1658.283,77.819,1432.456,82.625,104.222,62.841,-2.391,0.23,34.529,77.396,-0.356,27.058,13.87,0.446,15.796,74.885,1.0,13.749,26.556,92.3,43.38,2.865,26.353,61.128,52.792,73.513,2.133,1014.458,51.227,49.0
2023-06-23 01:30:00-07:00,1687509149.96,9015.96,52.952,39.273,1.818,0.572,236.873,0.594,2501.987,2.715,43.433,3.506,24.93,87.303,8994.227,76.136,20.918,2.0,135.632,3.277,41.393,150.215,76.546,7.747,1837.483,1838.543,78.33,2507.955,82.625,92.72,60.099,-1.882,0.044,62.642,75.761,0.221,27.063,13.573,0.452,15.71,89.962,1.0,13.496,49.675,92.3,43.073,2.57,44.983,87.72,51.483,81.621,2.681,1014.0,50.169,49.0
2023-06-23 01:35:00-07:00,1687509449.962,9315.962,69.553,39.159,1.99,0.55,240.407,0.65,2690.176,2.968,42.297,3.692,27.286,82.999,9293.94,73.706,18.613,2.233,141.32,3.457,40.879,155.221,74.194,5.0,1579.413,1575.843,77.927,2695.673,82.625,88.712,59.761,-2.447,-0.02,69.753,73.62,-0.227,27.058,13.575,0.368,16.169,82.66,1.0,13.5,48.238,92.3,43.907,2.27,42.233,82.489,51.777,86.85,7.67,1014.542,50.737,2.94
2023-06-23 01:40:00-07:00,1687509749.962,9615.962,114.374,39.305,0.903,0.298,242.365,0.295,1578.092,1.348,33.024,1.923,12.381,76.292,9600.19,74.216,15.487,2.547,147.034,3.557,41.333,160.237,74.902,5.0,1527.163,1527.98,77.448,1537.422,82.625,87.704,65.013,-3.941,-0.058,63.748,74.296,0.093,27.06,13.58,0.362,16.63,65.55,1.0,13.5,37.674,92.3,43.807,2.273,32.723,76.507,52.386,85.204,8.05,1012.575,51.329,0.0
2023-06-23 01:45:00-07:00,1687510049.966,9915.966,78.279,39.417,1.151,0.362,244.216,0.376,1800.838,1.714,37.714,2.418,15.784,83.502,9895.82,75.2,16.831,2.193,152.145,3.652,41.664,165.238,75.532,5.0,1557.883,1560.523,77.471,1793.063,82.625,86.354,62.404,-2.673,0.008,63.111,74.874,0.144,27.055,13.572,0.366,15.962,66.213,1.0,13.5,43.08,92.3,44.043,2.092,37.676,83.337,52.524,86.0,6.475,1013.167,51.522,0.0
2023-06-23 01:50:00-07:00,1687510349.965,10215.965,104.271,39.481,1.267,0.607,246.26,0.414,1838.621,1.891,32.086,2.399,17.366,65.288,10177.283,75.626,14.138,1.797,157.06,3.756,41.817,170.218,76.397,7.44,1709.5,1717.42,77.525,1706.452,82.625,89.504,59.816,-2.718,-0.22,45.953,75.597,-0.369,27.062,13.757,0.434,16.077,59.577,0.98,13.647,36.797,92.3,44.773,1.875,31.446,66.728,53.07,86.137,2.951,1015.258,52.122,0.0
2023-06-23 01:55:00-07:00,1687510650.31,10516.31,657.743,39.505,0.225,0.207,247.285,0.073,333.175,0.336,8.631,0.418,3.08,19.476,10471.3,75.248,10.556,1.226,159.437,3.808,41.866,175.222,76.446,5.0,1564.785,1572.141,76.461,475.292,82.625,102.479,66.545,-1.295,0.03,19.862,75.554,0.487,27.06,14.063,0.405,17.083,52.596,1.0,13.88,9.538,92.3,43.929,1.936,10.629,24.454,52.971,86.0,1.875,1015.0,52.017,0.0
2023-06-23 02:00:00-07:00,1687510949.413,10815.413,335.862,39.553,0.29,0.274,247.664,0.095,368.665,0.429,8.276,0.478,3.97,20.476,4887.01,77.0,2.649,1.357,160.805,3.828,42.012,180.208,78.076,4.969,1508.241,1532.694,76.306,323.795,96.102,104.736,70.044,-1.047,0.085,12.488,76.208,0.41,27.061,14.174,0.413,16.623,50.732,0.979,14.0,9.187,92.3,44.467,1.861,7.587,21.35,53.776,85.895,3.44,1014.277,52.886,0.0
2023-06-23 02:05:00-07:00,1687511249.303,11115.303,415.698,39.563,0.323,0.264,248.218,0.105,445.764,0.455,10.08,0.564,4.424,21.422,194.032,77.0,3.978,1.399,162.055,3.856,42.028,185.206,77.747,5.0,1549.367,1585.897,77.532,430.562,106.25,103.231,69.416,-1.065,-0.028,15.964,76.284,-0.296,27.065,14.128,0.417,16.517,56.662,1.0,13.961,10.413,92.3,43.918,1.84,9.004,19.785,53.78,85.641,3.44,1014.681,52.88,0.0
2023-06-23 02:10:00-07:00,1687511539.767,11405.767,5.667,39.579,0.019,0.006,248.347,0.006,0.0,0.028,0.0,0.0,0.257,0.0,425.958,77.0,0.0,1.0,162.515,3.863,42.075,190.051,78.615,2.788,887.164,889.467,77.251,0.0,107.409,112.509,64.972,-0.145,0.002,0.067,76.208,-0.11,26.83,14.278,0.247,15.771,39.897,0.976,14.107,0.0,92.3,26.933,5.1,0.0,0.0,53.74,85.706,3.44,1015.0,52.845,0.0
2023-06-23 02:15:00-07:00,1687511856.413,11722.413,46.293,39.573,0.242,0.354,248.449,0.079,412.757,0.357,7.855,0.401,3.314,18.111,61.944,77.0,2.587,1.332,162.638,3.868,42.05,195.345,79.341,0.0,0.0,0.0,77.086,402.427,117.5,117.09,61.159,-2.003,0.171,5.271,76.208,0.008,27.166,13.939,0.0,15.426,46.187,1.0,13.775,9.035,92.3,29.668,11.613,7.401,20.14,53.73,86.0,3.44,1015.0,52.85,0.0
2023-06-23 02:20:00-07:00,1687512150.37,12016.37,242.97,39.512,0.821,0.635,249.387,0.268,1020.769,1.207,20.494,1.374,11.252,38.169,332.233,77.0,7.971,1.455,163.755,3.916,41.822,200.246,79.739,8.896,2161.406,2226.736,79.811,1041.967,117.5,107.85,64.421,-1.333,0.104,20.199,77.08,0.019,27.06,14.159,0.637,16.59,58.238,0.976,13.998,22.017,92.3,41.076,11.62,19.764,37.879,53.069,86.668,2.169,1015.0,52.153,0.0
2023-06-23 02:25:00-07:00,1687512449.965,12315.965,353.222,39.472,0.563,0.399,250.52,0.184,802.028,0.84,17.163,1.042,7.714,38.081,627.897,75.884,5.837,1.547,165.538,3.973,41.661,205.24,77.168,7.813,1847.12,1878.86,78.274,791.972,117.5,104.924,68.42,-1.559,-0.166,23.641,76.043,0.649,27.066,14.089,0.497,16.815,62.577,0.99,13.92,19.62,92.3,40.487,11.622,16.112,37.175,52.748,86.958,1.99,1015.0,51.807,0.0
2023-06-23 02:30:00-07:00,1687512626.003,12492.003,125.469,39.485,0.019,0.176,250.934,0.006,0.0,0.028,0.0,0.0,0.255,0.0,792.692,75.2,0.0,1.0,166.53,3.995,41.689,207.933,76.37,5.0,1441.788,1459.327,77.0,0.0,117.5,109.331,69.336,0.0,-0.45,0.489,75.632,-0.387,27.053,14.295,0.4,16.556,40.49,1.0,14.1,0.0,92.3,46.096,11.624,0.0,0.0,52.887,86.0,1.99,1015.0,51.918,0.0
2023-06-29 13:15:00-07:00,1688069858.915,148.915,508.385,39.41,0.552,0.365,252.926,0.18,819.484,0.822,19.231,1.025,7.575,46.973,256.635,80.6,13.229,1.688,0.931,0.015,67.483,2.43,81.56,4.043,929.135,929.252,91.207,914.612,124.25,105.526,67.94,-2.35,0.175,27.09,80.567,0.27,27.054,13.76,0.32,16.183,68.583,1.0,13.641,23.116,92.3,41.22,10.481,19.609,37.183,79.265,51.294,6.91,999.953,79.433,0.0
2023-06-29 13:20:00-07:00,1688070149.915,439.915,72.437,39.474,1.279,0.366,254.524,0.418,1981.798,1.911,39.396,2.71,17.541,83.405,542.353,81.692,18.38,2.113,4.983,0.097,50.943,7.282,82.815,17.367,3247.49,3284.46,83.821,2039.138,124.25,93.71,64.29,-2.283,0.101,68.923,82.112,-0.368,27.065,14.396,0.891,15.41,70.75,1.0,14.277,44.505,92.3,43.517,10.899,40.214,84.561,69.688,60.874,4.674,1012.378,69.221,2.97
2023-06-29 13:25:00-07:00,1688070449.911,739.911,423.115,39.465,1.439,0.542,257.147,0.47,1842.457,2.144,29.888,2.504,19.73,56.587,838.07,81.602,15.856,1.76,10.141,0.231,44.736,12.281,82.097,18.0,3141.21,3141.24,80.071,1750.184,124.25,97.904,62.088,-2.278,-0.176,45.669,81.444,-0.14,27.06,14.252,0.848,15.897,70.353,1.0,14.107,34.807,92.3,43.357,10.765,28.987,56.142,71.27,62.933,3.344,980.285,71.058,11.0
2023-06-29 13:30:00-07:00,1688070749.936,1039.936,1015.718,39.531,0.262,0.137,258.158,0.086,426.212,0.392,10.039,0.515,3.597,24.569,1133.267,77.93,2.679,1.533,13.052,0.282,46.21,17.281,78.407,18.0,2854.317,2855.28,78.352,430.43,124.25,104.942,68.886,-1.394,-0.026,33.442,77.675,-0.315,27.055,13.958,0.777,17.06,75.787,1.0,13.82,11.558,92.3,43.263,10.747,11.093,28.475,73.13,63.906,10.012,1000.087,73.147,3.63
2023-06-29 13:35:00-07:00,1688071049.656,1339.656,577.91,39.633,0.39,0.33,258.598,0.127,601.296,0.58,12.134,0.718,5.348,30.881,1432.416,74.677,3.894,1.611,15.287,0.305,50.174,22.284,75.127,18.0,2589.973,2615.382,77.657,658.78,124.25,99.816,72.581,-2.174,0.007,24.033,74.484,1.142,27.066,13.991,0.707,16.385,69.046,0.98,13.833,15.623,92.3,39.963,9.947,14.506,38.93,71.473,66.302,11.5,1005.516,71.439,0.0
2023-06-29 13:40:00-07:00,1688071350.752,1640.752,338.625,39.675,0.226,0.277,259.221,0.074,326.017,0.33,9.545,0.399,3.102,21.19,1730.44,72.874,1.625,1.349,17.105,0.336,50.835,27.303,73.501,18.0,2403.886,2465.255,77.843,358.07,124.25,99.977,66.272,-1.514,-0.113,11.749,72.953,-0.411,27.067,14.258,0.635,15.556,52.537,0.987,14.083,10.261,92.3,40.577,10.458,7.717,16.906,73.095,67.78,11.5,1006.459,73.289,0.0
2023-06-29 13:45:00-07:00,1688071642.33,1473.265,69.347,39.685,0.114,0.13,259.36,0.037,126.488,0.169,2.499,0.174,1.566,4.532,2013.119,71.6,0.015,1.05,13.54,0.266,56.738,24.504,74.412,13.777,2227.277,2225.427,76.072,186.092,124.25,108.805,58.86,-0.29,0.032,2.713,72.176,0.802,27.157,14.379,0.606,14.988,39.015,1.0,14.2,2.854,92.3,42.031,10.426,4.537,8.591,72.835,68.607,11.5,1006.538,73.045,0.0
2023-06-29 13:50:00-07:00,1688071952.941,219.941,357.57,39.658,0.509,0.612,259.865,0.166,656.078,0.763,14.507,0.884,6.984,34.16,2316.244,72.741,2.693,1.777,0.664,0.026,25.11,3.615,74.32,13.0,2042.596,2087.15,75.595,681.076,124.25,100.996,48.731,-1.391,0.096,14.455,72.678,0.793,27.071,14.309,0.548,16.28,55.375,1.0,14.13,16.573,92.3,39.164,10.252,15.421,32.303,72.885,69.148,11.5,1006.373,73.122,0.0
2023-06-29 13:55:00-07:00,1688072250.012,517.012,434.321,39.645,0.311,0.285,260.463,0.102,386.301,0.39,8.847,0.506,4.262,20.923,2601.378,72.522,8.891,1.213,1.706,0.057,30.083,8.492,74.279,10.904,1944.323,1946.77,75.055,468.585,124.25,102.831,61.174,-1.047,0.084,14.562,72.471,0.345,27.059,14.186,0.499,17.154,57.266,1.0,14.011,10.752,92.3,38.945,10.075,10.061,24.568,72.564,69.268,11.5,1007.262,72.777,0.0
2023-06-29 14:00:00-07:00,1688072549.571,816.571,267.368,39.666,0.344,0.352,260.757,0.112,494.861,0.513,10.014,0.599,4.713,20.389,2904.601,73.4,2.505,1.322,2.571,0.072,35.931,13.558,74.672,11.711,2021.304,2028.136,74.679,541.576,124.25,103.769,68.747,-1.468,0.091,13.684,73.324,0.73,27.059,14.359,0.509,16.435,57.441,1.0,14.2,11.51,92.3,40.982,9.993,10.363,24.972,72.127,69.72,11.5,1008.841,72.32,0.0
2023-06-29 14:05:00-07:00,1688072843.983,1110.983,661.495,39.651,0.418,0.376,261.485,0.137,548.159,0.611,12.538,0.727,5.737,25.593,3194.784,73.814,3.639,1.352,3.854,0.109,35.308,18.466,74.346,9.0,1852.955,1854.146,74.53,543.631,124.25,101.065,67.999,-1.26,-0.089,22.605,73.424,0.167,27.062,14.356,0.485,16.776,64.416,1.0,14.2,14.409,92.3,39.533,10.029,12.884,23.118,72.559,68.873,11.5,1009.463,72.751,0.0
2023-06-29 14:10:00-07:00,1688073152.634,1419.634,285.159,39.696,0.183,0.226,261.86,0.06,244.611,0.273,5.546,0.305,2.509,13.112,3495.962,75.2,0.126,1.272,5.205,0.128,40.712,23.605,77.088,9.0,1868.669,1877.01,75.039,286.965,124.25,104.859,70.473,-0.866,-0.109,9.142,74.745,0.593,27.06,14.355,0.506,16.452,55.983,1.0,14.2,6.723,92.3,39.645,9.75,6.367,15.439,72.987,68.252,11.5,1010.582,73.197,0.0
2023-06-29 14:15:00-07:00,1688073453.863,1720.863,360.3,39.694,0.52,0.555,262.4,0.17,719.75,0.775,17.234,0.964,7.133,36.458,3792.58,76.249,6.514,1.611,6.279,0.155,40.428,28.626,79.297,9.0,1889.194,1905.258,74.971,678.56,124.25,102.448,65.13,-1.695,0.092,19.499,76.066,0.505,27.064,14.145,0.533,15.721,61.274,1.0,14.013,20.105,92.3,40.184,9.571,18.26,32.792,75.225,65.728,11.5,1011.062,75.537,0.0
2023-06-29 14:20:00-07:00,1688073749.226,2016.226,372.777,39.708,0.434,0.487,263.109,0.142,619.077,0.67,15.5,0.799,5.946,30.609,4080.596,78.061,3.837,1.556,7.894,0.192,41.227,33.548,78.678,9.0,1799.872,1892.768,74.809,528.086,124.25,103.776,61.777,-1.49,-0.006,18.033,77.773,0.234,27.062,14.097,0.509,15.768,59.126,1.0,13.937,16.329,92.3,39.731,9.687,12.043,25.952,76.237,63.172,10.565,1013.4,76.53,0.0
