Datetime,Timestamp,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
2023-06-20 13:58:00-07:00,1687294710.323,627.323,83.0,38.221,0.78,0.542,92.02,0.255,1911.3,1.757,29.758,2.123,10.688,60.523,587.0,84.26,20.468,2.0,1.57,0.079,19.713,10.374,84.676,18.0,3906.533,3904.167,84.868,2179.279,93.875,100.22,47.19,-5.963,-0.32,41.398,83.802,0.268,27.059,14.464,1.145,17.652,57.75,1.0,14.3,27.207,92.3,40.433,11.608,36.072,67.124,81.837,44.0,12.66,1008.832,81.786,0.0
2023-06-20 13:59:00-07:00,1687294770.357,687.357,200.307,38.257,0.062,0.034,92.18,0.02,246.698,0.093,2.475,0.103,0.851,7.262,646.69,82.4,1.182,1.207,2.052,0.088,23.42,11.405,83.126,18.0,3731.034,3725.966,83.502,207.698,93.875,105.831,52.759,-2.246,-1.255,9.325,82.385,-0.595,27.053,14.433,1.143,17.323,42.664,1.0,14.238,2.848,92.3,41.31,11.624,8.803,6.613,81.6,43.994,12.66,1006.369,81.578,0.0
2023-06-20 14:00:00-07:00,1687294831.114,748.114,42.705,38.241,0.843,0.739,92.261,0.275,1177.828,1.235,20.811,1.596,11.558,38.513,710.759,82.4,6.909,1.345,2.135,0.092,23.293,12.419,82.931,18.0,3311.724,3607.466,82.268,1278.172,93.875,104.931,54.645,-0.97,1.129,17.484,81.968,-0.091,27.053,14.478,1.137,16.579,53.621,1.0,14.3,21.735,92.3,41.534,11.624,26.383,37.106,81.597,43.411,12.66,1004.82,81.504,0.0
2023-06-20 14:01:00-07:00,1687294890.323,807.323,301.92,38.22,0.528,0.356,92.536,0.172,819.975,0.788,14.562,0.907,7.233,37.0,769.0,82.4,2.249,1.683,2.574,0.106,24.341,13.403,82.67,18.0,3158.433,3507.833,81.898,1058.692,93.875,102.68,54.902,-3.116,-0.555,23.264,81.968,-0.253,27.073,14.284,1.072,17.305,60.467,1.0,14.097,14.789,92.3,41.0,11.624,20.837,32.987,81.567,43.0,12.66,1003.428,81.429,0.0
2023-06-20 14:02:00-07:00,1687294950.321,867.321,249.515,38.168,0.93,1.016,92.829,0.304,1114.471,1.317,21.882,1.521,12.749,39.418,826.3,82.4,8.019,1.683,2.896,0.121,24.007,14.399,82.66,18.0,3053.95,3415.617,80.81,961.121,93.875,103.58,57.556,-0.73,-0.246,18.691,81.901,2.163,27.073,14.383,1.038,17.467,57.842,1.0,14.207,24.91,92.3,41.483,11.414,16.608,27.418,81.56,43.0,12.66,1003.0,81.424,0.0
2023-06-20 14:03:00-07:00,1687295000.317,917.317,133.579,38.154,0.019,0.147,92.934,0.006,0.0,0.028,0.0,0.0,0.255,0.0,862.0,82.4,0.0,1.0,3.036,0.126,24.079,14.945,82.04,18.0,3317.0,3293.0,80.6,0.0,93.875,109.4,60.0,0.0,-1.781,0.0,81.392,1.96,27.048,14.492,1.0,16.98,40.0,1.0,14.3,0.0,92.3,44.0,0.0,0.0,0.0,81.59,43.0,12.66,1003.0,81.45,0.0
2023-06-20 14:34:00-07:00,1687296892.434,15.434,637.556,37.873,0.413,0.43,94.702,0.135,810.062,0.619,11.667,0.796,5.661,28.725,414.0,80.6,0.204,2.0,0.051,0.001,1278.414,0.224,80.938,18.0,3379.25,3670.0,83.862,542.75,128.75,107.6,62.745,-3.408,-0.5,20.679,80.384,-0.292,27.06,14.453,0.85,17.104,67.75,1.0,14.3,14.148,95.0,45.75,11.624,15.196,39.412,81.453,42.0,12.66,1003.0,81.215,0.0
2023-06-20 14:35:00-07:00,1687296930.416,53.416,212.259,37.875,0.701,0.606,94.745,0.229,775.45,0.819,12.948,0.996,9.616,26.869,438.5,80.6,2.995,1.5,0.141,0.003,53.283,0.842,81.672,18.0,3773.55,3926.95,83.322,914.488,128.75,109.34,63.66,-0.892,0.653,12.315,80.816,-2.124,27.075,14.447,1.244,16.775,57.017,1.0,14.3,27.101,95.0,45.067,11.624,17.235,27.405,81.453,42.0,12.66,1003.0,81.222,0.0
2023-06-20 14:36:00-07:00,1687296990.416,113.416,196.6,37.869,0.019,0.046,94.817,0.006,0.0,0.028,0.0,0.0,0.255,0.0,497.933,80.6,0.02,1.0,0.253,0.007,37.289,1.856,82.554,18.0,3913.4,3902.7,82.685,0.0,128.75,113.18,63.758,0.0,-0.98,2.094,80.816,-0.484,27.602,14.459,1.308,16.284,47.683,1.0,14.3,0.0,95.0,49.25,11.588,0.0,0.0,81.403,42.0,12.66,1003.0,81.189,0.0
2023-06-20 14:37:00-07:00,1687297040.227,163.227,0.0,37.87,0.019,0.0,94.819,0.006,0.0,0.028,0.0,0.0,0.255,0.0,540.0,80.6,0.0,1.0,0.262,0.007,37.775,2.295,83.3,18.0,3816.0,3826.0,82.4,0.0,128.75,114.8,62.353,0.0,-0.0,0.0,80.816,0.0,27.048,14.453,1.3,16.069,46.0,1.0,14.3,0.0,95.0,48.0,11.624,0.0,0.0,81.39,42.0,12.66,1003.0,81.18,0.0
2023-06-20 14:39:00-07:00,1687297177.855,25.855,125.005,37.861,0.789,0.609,86.241,0.258,772.46,1.144,17.157,1.071,10.817,26.952,0.0,80.6,1.769,1.295,0.037,0.002,61.007,0.376,87.023,18.0,3574.841,3566.455,85.765,1249.341,119.75,115.986,61.569,-0.419,1.137,15.347,80.816,-8.742,27.106,14.42,1.222,15.636,38.5,1.0,14.23,20.076,95.0,46.455,11.488,25.214,46.194,81.439,42.0,12.66,1003.0,81.22,0.0
2023-06-20 14:40:00-07:00,1687297229.726,77.726,457.836,37.868,0.448,0.201,95.121,0.146,875.938,0.669,22.536,0.832,6.136,50.373,39.3,80.6,9.387,2.6,0.574,0.015,36.212,1.258,85.242,18.0,3815.767,3826.3,84.882,763.558,119.75,110.84,59.647,-4.798,-0.1,40.55,80.941,0.184,27.066,14.427,1.128,16.416,65.717,1.0,14.277,26.301,95.0,41.6,11.624,20.948,48.686,81.534,42.0,12.66,1002.347,81.298,0.0
2023-06-20 14:41:00-07:00,1687297289.646,137.646,285.784,37.895,1.153,0.765,95.301,0.377,1489.8,1.725,26.647,1.937,15.808,48.405,100.5,80.6,10.839,1.617,1.057,0.025,45.205,2.261,83.804,18.0,4009.2,4066.35,84.012,1464.442,119.75,109.16,61.176,-2.018,0.565,27.586,81.392,0.635,27.061,14.419,1.202,16.689,65.192,1.0,14.3,30.14,95.0,40.833,11.597,28.392,50.771,81.556,42.0,12.66,1001.363,81.309,0.0
2023-06-20 14:42:00-07:00,1687297349.992,197.992,243.723,37.877,0.397,0.533,95.542,0.13,550.155,0.565,14.03,0.686,5.442,30.541,160.931,82.028,6.884,1.707,1.434,0.037,38.933,3.27,83.278,18.0,3896.81,4120.897,82.128,554.409,119.75,110.703,63.475,-1.433,-0.281,11.971,81.918,0.045,27.066,14.444,1.371,16.729,57.638,1.0,14.264,15.929,95.0,42.052,11.603,15.389,24.293,81.537,42.0,12.66,1002.292,81.287,0.0
2023-06-20 14:43:00-07:00,1687297409.644,257.644,220.541,37.869,0.057,0.226,95.65,0.019,77.467,0.085,2.935,0.09,0.781,10.908,216.9,82.4,0.212,1.15,1.601,0.042,37.762,4.088,84.486,18.0,3894.15,3873.2,81.365,86.125,119.75,113.63,62.993,-0.689,-1.669,3.155,81.968,-0.056,27.336,14.438,1.29,16.486,49.958,1.0,14.287,3.309,95.0,48.167,4.227,2.157,4.686,81.713,42.0,12.66,1002.975,81.444,0.0
2023-06-20 14:44:00-07:00,1687297440.142,288.142,100.97,37.87,0.018,0.194,95.652,0.006,0.0,0.028,0.0,0.0,0.253,0.0,229.0,82.4,0.0,1.0,1.61,0.043,37.882,4.169,84.56,18.0,3776.0,3799.0,81.5,0.0,119.75,114.8,63.137,0.0,-1.903,0.0,81.968,-0.03,27.048,14.433,1.25,16.46,46.5,1.0,14.3,0.0,95.0,49.0,0.0,0.0,0.0,81.72,42.0,12.66,1003.0,81.45,0.0
2023-06-20 14:54:00-07:00,1687298075.565,30.565,56.092,37.763,1.304,1.271,96.167,0.426,1706.923,1.919,34.254,2.388,17.883,66.675,168.694,82.4,13.67,1.898,0.092,0.007,74.795,0.477,83.133,13.0,2456.551,2680.061,83.75,1663.454,127.625,110.98,61.769,-0.998,0.886,21.556,81.968,0.023,27.052,14.394,0.852,16.118,63.449,1.0,14.233,39.257,92.3,43.51,11.591,34.19,68.78,81.066,43.0,12.66,1002.0,81.008,0.0
2023-06-20 14:55:00-07:00,1687298130.055,85.055,173.641,37.692,1.319,0.902,96.577,0.431,1837.612,1.955,36.327,2.519,18.08,73.196,222.2,82.4,14.282,1.817,0.53,0.028,18.676,1.387,83.331,13.0,3016.833,3029.467,83.42,1759.871,127.625,108.44,61.412,-1.666,0.016,29.375,82.198,0.114,27.059,14.397,0.929,16.56,68.825,1.0,14.237,40.982,92.3,44.8,11.575,32.667,68.464,80.83,43.0,12.66,1002.0,80.822,0.0
2023-06-20 14:56:00-07:00,1687298190.056,145.056,308.063,37.632,1.07,0.785,97.003,0.349,1444.288,1.556,27.203,1.89,14.665,58.229,281.333,82.4,28.212,1.883,1.053,0.05,20.98,2.386,82.817,13.0,3100.15,3110.85,82.977,1523.642,127.625,109.79,61.993,-2.903,-0.475,28.01,82.102,-0.158,27.061,14.4,0.928,16.442,66.342,1.0,14.213,33.113,92.3,44.25,11.608,30.242,58.732,80.642,43.0,12.66,1001.557,80.67,0.0
2023-06-20 14:57:00-07:00,1687298250.056,205.056,613.273,37.623,1.049,0.525,97.282,0.343,1512.954,1.568,27.758,2.026,14.387,56.235,341.4,82.01,11.654,1.817,1.543,0.064,23.964,3.39,82.565,13.0,3073.067,3070.033,82.85,1477.975,127.625,110.39,63.268,-1.576,0.674,37.302,81.91,0.001,27.06,14.402,0.932,16.49,70.5,1.0,14.222,31.643,92.3,46.967,11.344,27.366,58.824,80.558,43.0,12.66,1001.445,80.602,0.0
2023-06-20 14:58:00-07:00,1687298310.056,265.056,323.122,37.574,0.993,0.486,97.746,0.324,1404.533,1.482,22.248,1.783,13.619,43.941,398.733,82.4,8.76,1.583,2.191,0.088,24.876,4.387,82.911,13.0,3035.483,3043.133,82.295,1321.262,127.625,109.07,62.902,-2.734,-0.543,32.265,82.189,0.332,27.064,14.413,0.867,17.157,67.833,1.0,14.232,25.64,92.3,44.367,11.582,23.922,46.314,80.88,43.0,9.703,1002.442,80.859,3.9
2023-06-20 14:59:00-07:00,1687298371.082,326.082,167.811,37.591,0.126,0.24,97.837,0.041,155.829,0.189,4.231,0.21,1.726,9.391,461.281,82.4,0.173,1.211,2.451,0.093,26.461,5.408,83.411,13.0,2814.211,2973.737,81.95,311.382,127.625,118.463,66.832,-0.397,-0.392,5.344,82.544,-0.282,27.061,14.422,0.953,16.774,52.114,1.0,14.2,4.783,92.3,42.368,11.624,6.391,14.049,81.319,43.0,6.002,1002.998,81.209,9.0
2023-06-20 15:00:00-07:00,1687298430.056,385.056,142.291,37.561,0.96,0.833,97.995,0.314,1257.871,1.394,23.967,1.64,13.166,48.314,519.1,82.4,12.108,1.85,2.605,0.101,25.891,6.39,84.172,10.0,2876.25,2913.833,81.838,1172.671,127.625,115.88,66.157,-2.014,0.868,20.759,82.544,0.721,27.058,14.393,0.909,16.359,62.308,1.0,14.2,28.252,92.3,45.05,11.549,26.614,49.863,81.078,43.0,5.99,1003.0,81.019,8.233
2023-06-20 15:01:00-07:00,1687298490.054,445.054,336.957,37.496,1.039,0.651,98.424,0.339,1491.654,1.543,27.98,1.95,14.243,59.392,577.167,82.4,11.493,1.95,3.096,0.123,25.253,7.389,83.93,9.0,2677.55,2670.417,81.492,1401.942,127.625,111.05,64.784,-1.769,-0.398,30.184,82.909,-0.907,27.055,14.395,0.817,16.669,69.842,1.0,14.205,31.827,92.3,53.95,11.529,25.627,48.948,80.722,43.0,7.274,1003.0,80.733,4.317
2023-06-20 15:02:00-07:00,1687298550.011,505.011,96.353,37.478,0.747,0.81,98.665,0.244,1047.78,1.092,21.555,1.398,10.241,44.393,637.22,82.4,9.034,1.644,3.469,0.135,25.714,8.388,83.364,9.0,2560.695,2560.644,81.355,922.275,127.625,115.532,66.075,-0.878,0.136,14.613,82.241,-0.722,27.055,14.402,0.783,16.709,60.246,1.0,14.2,24.458,92.3,49.373,11.624,17.76,41.708,80.777,43.0,7.562,1003.0,80.769,2.61
2023-06-20 15:03:00-07:00,1687298610.232,565.232,231.796,37.454,0.993,0.927,98.871,0.324,1134.191,1.439,21.336,1.451,13.62,38.664,697.627,82.4,10.607,1.678,3.743,0.145,25.748,9.393,83.161,9.0,2443.78,2523.305,81.248,1100.449,127.625,116.631,66.275,-1.652,0.106,18.738,81.948,1.965,27.472,14.397,0.696,16.83,64.068,1.0,14.2,25.064,92.3,48.729,11.541,23.097,46.481,80.433,43.0,5.043,1002.625,80.421,7.0
2023-06-20 15:04:00-07:00,1687298670.054,625.054,16.296,37.261,3.085,1.356,99.652,1.008,3701.204,4.553,51.477,5.183,42.297,88.536,756.567,80.72,22.57,2.1,4.253,0.185,23.024,10.39,81.337,9.0,2472.55,2474.517,81.305,3647.038,127.625,102.89,65.745,-1.044,0.685,46.966,80.749,-0.444,27.062,14.351,0.67,16.37,70.5,1.0,14.2,59.192,92.3,50.55,11.487,51.157,89.307,79.622,43.0,4.27,1002.378,79.622,7.0
2023-06-20 15:05:00-07:00,1687298730.056,685.056,270.78,37.236,0.437,0.141,100.222,0.143,1196.021,0.653,18.216,0.896,5.995,46.497,814.35,80.6,7.162,1.967,5.208,0.214,24.292,11.391,81.084,9.0,2381.333,2379.067,81.05,1116.188,127.625,110.93,65.902,-8.156,-0.287,60.739,80.518,-0.212,27.061,14.377,0.642,17.411,70.5,1.0,14.203,21.053,92.3,47.1,11.496,16.484,45.229,79.791,42.632,3.02,1003.727,79.78,7.0
2023-06-20 15:06:00-07:00,1687298790.054,745.054,1087.34,37.36,0.121,0.149,100.26,0.04,157.354,0.18,3.176,0.202,1.661,5.954,871.817,80.6,0.572,1.067,5.917,0.216,27.353,12.389,81.557,9.0,2393.783,2415.183,80.938,230.517,127.625,121.16,72.895,-0.401,-0.817,21.316,80.95,0.256,27.058,14.417,0.726,17.308,65.317,1.0,14.202,3.716,92.3,44.833,11.569,4.778,10.131,80.559,42.378,3.0,1005.717,80.54,7.0
2023-06-20 15:07:00-07:00,1687298850.054,805.054,57.482,37.316,1.676,0.853,100.617,0.547,2510.496,2.502,39.516,3.105,22.981,75.32,934.3,81.8,19.149,2.0,6.373,0.235,27.178,13.391,82.428,9.0,2417.6,2420.983,80.6,2414.375,127.625,106.1,73.49,-3.333,0.998,43.347,81.747,0.037,27.059,14.34,0.692,15.803,70.5,1.0,14.2,44.492,92.3,42.617,11.423,37.471,74.712,80.903,42.622,3.74,1008.085,80.836,7.7
2023-06-20 15:08:00-07:00,1687298910.056,865.056,77.942,37.33,1.73,0.572,101.052,0.565,2513.333,2.583,39.771,3.326,23.726,80.634,992.6,80.6,18.487,2.0,7.272,0.257,28.323,14.388,82.04,9.0,2396.3,2391.633,80.322,2534.621,127.625,103.49,68.163,-2.516,0.187,60.116,81.392,-0.114,27.059,14.328,0.636,14.994,70.5,1.0,14.2,45.029,92.3,41.117,11.463,39.131,79.725,80.755,42.01,4.99,1011.812,80.676,9.0
2023-06-20 15:09:00-07:00,1687298970.054,925.054,110.289,37.25,1.731,0.543,101.807,0.565,2486.146,2.582,36.869,3.182,23.737,74.915,1050.9,81.2,15.049,2.2,8.291,0.295,28.079,15.39,82.313,9.0,2314.717,2314.75,80.03,2368.688,127.625,102.26,63.0,-3.592,0.114,63.284,81.642,0.178,27.059,14.335,0.612,15.122,70.5,1.0,14.2,42.054,92.3,39.783,11.353,34.889,71.673,80.271,42.0,5.01,1014.582,80.299,9.0
2023-06-20 15:10:00-07:00,1687299030.057,985.057,118.584,37.347,0.827,0.227,102.115,0.27,1776.442,1.234,29.752,1.699,11.338,68.203,1104.833,82.4,14.041,2.233,9.383,0.311,30.165,16.378,82.702,9.0,2280.367,2277.367,79.79,1749.829,127.625,104.15,62.627,-4.82,0.062,71.715,81.997,-0.007,27.053,14.343,0.59,15.736,70.5,1.0,14.2,34.38,92.3,39.117,11.5,29.007,63.895,80.796,41.632,5.01,1014.01,80.661,9.0
2023-06-20 15:11:00-07:00,1687299090.057,1045.057,54.674,37.452,1.452,0.41,102.461,0.474,2197.246,2.169,40.784,2.988,19.908,86.771,1168.267,82.4,18.865,2.0,10.595,0.329,32.23,17.39,83.3,9.0,2252.883,2252.433,79.782,2220.396,127.625,98.93,62.549,-1.668,-0.025,68.997,82.544,-0.449,27.06,14.323,0.584,15.32,70.5,1.0,14.2,46.263,92.3,41.867,11.274,41.137,87.222,81.299,41.378,5.01,1014.0,81.036,9.0
2023-06-20 15:12:00-07:00,1687299150.053,1105.053,36.052,37.453,2.002,0.549,103.062,0.654,2749.888,2.988,46.078,3.884,27.453,89.837,1222.483,82.4,19.687,2.0,11.749,0.359,32.699,18.382,83.3,9.0,2246.2,2245.517,79.122,2764.725,127.625,95.27,61.392,-1.126,0.012,71.264,82.544,0.101,27.062,14.319,0.572,15.37,70.5,1.0,14.2,52.349,92.3,41.05,11.386,45.745,89.595,81.549,41.99,3.537,1014.0,81.3,9.0
2023-06-20 15:13:00-07:00,1687299210.056,1165.056,37.717,37.458,1.844,0.536,103.659,0.602,2605.479,2.755,44.608,3.655,25.289,89.477,1286.65,82.4,19.427,2.0,12.917,0.39,33.139,19.387,83.3,9.0,2219.1,2218.783,79.04,2618.875,127.625,96.05,60.51,-1.201,-0.109,67.42,82.544,-0.222,27.054,14.317,0.578,15.341,70.5,1.0,14.193,50.71,92.3,39.05,11.214,44.889,89.523,80.997,42.368,1.05,1014.0,80.889,9.0
2023-06-20 15:14:00-07:00,1687299269.992,1224.992,100.244,37.463,1.643,0.543,104.197,0.537,2472.088,2.45,36.15,3.102,22.533,73.235,1343.183,82.4,17.68,2.0,13.97,0.417,33.483,20.386,83.436,9.0,2193.167,2194.85,79.115,2524.729,127.625,97.46,60.856,-3.935,-0.053,58.459,82.669,-0.077,27.063,14.324,0.578,15.99,70.5,1.0,14.2,40.821,92.3,39.0,11.348,37.268,76.314,80.596,43.727,3.168,1014.368,80.699,9.0
2023-06-20 15:15:00-07:00,1687299329.982,1284.982,25.159,37.389,2.659,0.812,104.928,0.869,3389.262,3.966,48.706,4.745,36.463,89.065,1401.483,82.4,22.302,2.0,14.972,0.455,32.946,21.382,83.3,9.0,2207.783,2210.617,78.8,3361.121,127.625,96.26,61.418,-1.097,0.11,64.304,82.544,0.178,27.065,14.315,0.583,15.628,70.5,1.0,14.192,56.03,92.3,38.517,11.047,48.248,89.176,80.215,44.98,6.811,1014.99,80.371,9.0
2023-06-20 15:16:00-07:00,1687299389.981,1344.981,23.611,37.277,2.849,0.856,105.824,0.93,3609.221,4.242,49.503,5.025,39.058,88.928,1464.25,82.4,21.593,2.0,16.076,0.5,32.139,22.389,82.901,9.0,2176.767,2174.8,78.358,3582.433,127.625,96.8,60.667,-1.093,0.016,65.126,82.179,0.256,27.059,14.306,0.562,15.588,70.5,1.0,14.193,56.449,92.3,40.583,11.038,49.654,89.196,79.515,45.0,6.87,1015.0,79.518,9.0
2023-06-20 15:17:00-07:00,1687299449.978,1404.978,23.022,37.141,2.828,0.857,106.779,0.924,3664.183,4.217,48.641,5.078,38.773,89.392,1521.967,81.41,20.929,2.0,17.156,0.549,31.253,23.387,82.324,9.0,2143.167,2146.567,77.9,3640.533,127.625,96.8,59.961,-1.049,-0.05,64.556,81.622,0.353,27.063,14.308,0.55,15.582,70.5,1.0,14.2,55.489,92.3,42.733,10.787,48.477,89.288,78.059,45.0,6.87,1015.0,77.857,9.0
2023-06-20 15:18:00-07:00,1687299509.978,1464.978,87.423,37.088,1.603,0.469,107.525,0.524,2452.829,2.394,37.961,3.127,21.981,79.719,1581.15,80.6,17.372,2.0,18.277,0.587,31.128,24.39,81.546,9.0,2090.95,2086.233,78.072,2442.204,127.625,99.2,59.824,-2.724,-0.035,69.302,80.979,-0.575,27.061,14.311,0.53,15.704,70.5,1.0,14.188,43.085,92.3,42.15,11.183,36.967,78.699,76.044,46.105,6.87,1015.0,75.525,9.0
