Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
154.862,13.54105,39.63344,2.569726,1.447143,369.8853,0.8392654,3119.5,3.840669,52.54902,4.619523,35.2338,92.54902,270,75.2,33.11303,2,0.8057603,0.02495307,32.29102,2.559641,77.63,0,0,0,77.45,1957.75,75.875,78.8,71.76471,0,-1.30534,3.268061,39.76776,75.056,0.15,27.048,13.574,0.0,16.82983,0,1,13.5,0,0,0,0,0,0,0,59.32101,92.3,45,0,1.717118,10.98039,36.86274,0,1688971607.862,71.21333333333334,53.483333333333334,3.4803333333333337,1012.0,70.55266666666667,0.0
155.864,13.54105,39.63344,2.569726,1.447143,369.8853,0.8392654,3119.5,3.840669,52.54902,4.619523,35.2338,92.54902,270,75.2,33.11303,2,0.8057603,0.02495307,32.29102,2.559641,77.63,0,0,0,77.45,1957.75,75.875,78.8,71.76471,0,-1.30534,3.268061,39.76776,75.056,0.15,27.048,13.574,0.0,16.82983,0,1,13.5,0,0,0,0,0,0,0,59.32101,92.3,45,0,1.717118,10.98039,36.86274,0,1688971608.864,71.21,53.5,3.48,1012.0,70.55,0.0
156.867,13.54105,39.63344,2.569726,1.447143,369.8853,0.8392654,3119.5,3.840669,52.54902,4.619523,35.2338,92.54902,270,75.2,33.11303,2,0.8057603,0.02495307,32.29102,2.559641,77.63,0,0,0,77.45,1957.75,75.875,78.8,71.76471,0,-1.30534,3.268061,39.76776,75.056,0.15,27.048,13.574,0.0,16.82983,0,1,13.5,0,0,0,0,0,0,0,59.32101,92.3,45,0,1.717118,10.98039,36.86274,0,1688971609.867,71.20666666666666,53.516666666666666,3.4796666666666667,1012.0,70.54733333333333,0.0
157.865,13.54105,39.63344,2.569726,1.447143,369.8853,0.8392654,3119.5,3.840669,52.54902,4.619523,35.2338,92.54902,270,75.2,33.11303,2,0.8057603,0.02495307,32.29102,2.559641,77.63,0,0,0,77.45,1957.75,75.875,78.8,71.76471,0,-1.30534,3.268061,39.76776,75.056,0.15,27.048,13.574,0.0,16.82983,0,1,13.5,0,0,0,0,0,0,0,59.32101,92.3,45,0,1.717118,10.98039,36.86274,0,1688971610.865,71.20333333333333,53.53333333333333,3.4793333333333334,1012.0,70.54466666666666,0.0
158.867,13.54105,39.63344,2.569726,1.447143,369.8853,0.8392654,3119.5,3.840669,52.54902,4.619523,35.2338,92.54902,270,75.2,33.11303,2,0.8057603,0.02495307,32.29102,2.559641,77.63,0,0,0,77.45,1957.75,75.875,78.8,71.76471,0,-1.30534,3.268061,39.76776,75.056,0.15,27.048,13.574,0.0,16.82983,0,1,13.5,0,0,0,0,0,0,0,59.32101,92.3,45,0,1.717118,10.98039,36.86274,0,1688971611.867,71.2,53.55,3.479,1012.0,70.542,0.0
159.865,183.2397,39.63607,0.2102438,0.106941,369.8921,0.06866505,0.0,0.313551,0.0,0.0,2.882676,0.0,270,75.2,1.783882,1,0.8690398,0.0252984,34.35157,2.657975,77.63,0,0,0,77.45,0.0,75.875,82.4,71.76471,0,-0.8702264,2.80704,37.38169,75.056,0.98,27.048,13.652,0.0,15.45898,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,45,0,2.113376,0.0,0.0,0,1688971612.865,71.19666666666667,53.56666666666667,3.478666666666667,1012.0,70.53933333333333,0.0
160.865,183.2397,39.63607,0.2102438,0.106941,369.8921,0.06866505,0.0,0.313551,0.0,0.0,2.882676,0.0,270,75.2,1.783882,1,0.8690398,0.0252984,34.35157,2.657975,77.63,0,0,0,77.45,0.0,75.875,82.4,71.76471,0,-0.8702264,2.80704,37.38169,75.056,0.98,27.048,13.652,0.0,15.45898,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,45,0,2.113376,0.0,0.0,0,1688971613.865,71.19333333333333,53.583333333333336,3.4783333333333335,1012.0,70.53666666666666,0.0
161.868,183.2397,39.63607,0.2102438,0.106941,369.8921,0.06866505,0.0,0.313551,0.0,0.0,2.882676,0.0,270,75.2,1.783882,1,0.8690398,0.0252984,34.35157,2.657975,77.63,0,0,0,77.45,0.0,75.875,82.4,71.76471,0,-0.8702264,2.80704,37.38169,75.056,0.98,27.048,13.652,0.0,15.45898,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,45,0,2.113376,0.0,0.0,0,1688971614.868,71.19,53.6,3.478,1012.0,70.53399999999999,0.0
162.865,183.2397,39.63607,0.2102438,0.106941,369.8921,0.06866505,0.0,0.313551,0.0,0.0,2.882676,0.0,270,75.2,1.783882,1,0.8690398,0.0252984,34.35157,2.657975,77.63,0,0,0,77.45,0.0,75.875,82.4,71.76471,0,-0.8702264,2.80704,37.38169,75.056,0.98,27.048,13.652,0.0,15.45898,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,45,0,2.113376,0.0,0.0,0,1688971615.865,71.18666666666667,53.61666666666667,3.477666666666667,1012.0,70.53133333333334,0.0
163.867,183.2397,39.63607,0.2102438,0.106941,369.8921,0.06866505,0.0,0.313551,0.0,0.0,2.882676,0.0,270,75.2,1.783882,1,0.8690398,0.0252984,34.35157,2.657975,77.63,0,0,0,77.45,0.0,75.875,82.4,71.76471,0,-0.8702264,2.80704,37.38169,75.056,0.98,27.048,13.652,0.0,15.45898,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,45,0,2.113376,0.0,0.0,0,1688971616.867,71.18333333333334,53.63333333333333,3.4773333333333336,1012.0,70.52866666666667,0.0
164.869,2023.286,39.63933,0.01904081,0.009685151,369.8926,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,270,75.2,0.0,1,0.9317994,0.02532925,36.78749,2.743706,77.63,0,0,0,77.9,2087.5,75.875,80.6,71.76471,0,-0.1450377,0.4623602,42.15382,75.056,-0.11,27.048,13.574,0.0,16.53931,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,1.849204,51.76471,51.37255,0,1688971617.869,71.18,53.65,3.4770000000000003,1012.0,70.526,0.0
165.871,2023.286,39.63933,0.01904081,0.009685151,369.8926,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,270,75.2,0.0,1,0.9317994,0.02532925,36.78749,2.743706,77.63,0,0,0,77.9,2087.5,75.875,80.6,71.76471,0,-0.1450377,0.4623602,42.15382,75.056,-0.11,27.048,13.574,0.0,16.53931,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,1.849204,51.76471,51.37255,0,1688971618.871,71.17666666666666,53.666666666666664,3.476666666666667,1012.0,70.52333333333333,0.0
166.87,2023.286,39.63933,0.01904081,0.009685151,369.8926,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,270,75.2,0.0,1,0.9317994,0.02532925,36.78749,2.743706,77.63,0,0,0,77.9,2087.5,75.875,80.6,71.76471,0,-0.1450377,0.4623602,42.15382,75.056,-0.11,27.048,13.574,0.0,16.53931,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,1.849204,51.76471,51.37255,0,1688971619.87,71.17333333333333,53.68333333333333,3.4763333333333337,1012.0,70.52066666666667,0.0
167.869,2023.286,39.63933,0.01904081,0.009685151,369.8926,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,270,75.2,0.0,1,0.9317994,0.02532925,36.78749,2.743706,77.63,0,0,0,77.9,2087.5,75.875,80.6,71.76471,0,-0.1450377,0.4623602,42.15382,75.056,-0.11,27.048,13.574,0.0,16.53931,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,1.849204,51.76471,51.37255,0,1688971620.869,71.17,53.7,3.476,1012.0,70.518,0.0
168.866,2023.286,39.63933,0.01904081,0.009685151,369.8926,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,270,75.2,0.0,1,0.9317994,0.02532925,36.78749,2.743706,77.63,0,0,0,77.9,2087.5,75.875,80.6,71.76471,0,-0.1450377,0.4623602,42.15382,75.056,-0.11,27.048,13.574,0.0,16.53931,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,1.849204,51.76471,51.37255,0,1688971621.866,71.16666666666667,53.71666666666667,3.4756666666666667,1012.0,70.51533333333333,0.0
169.864,2023.286,39.63933,0.01904081,0.009685151,369.8926,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,270,75.2,0.0,1,0.9317994,0.02532925,36.78749,2.743706,77.63,0,0,0,77.9,2087.5,75.875,80.6,71.76471,0,-0.1450377,0.4623602,42.15382,75.056,-0.11,27.048,13.574,0.0,16.53931,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,1.849204,51.76471,51.37255,0,1688971622.864,71.16333333333333,53.733333333333334,3.4753333333333334,1012.0,70.51266666666666,0.0
170.866,2023.286,39.63933,0.01904081,0.009685151,369.8926,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,270,75.2,0.0,1,0.9317994,0.02532925,36.78749,2.743706,77.63,0,0,0,77.9,2087.5,75.875,80.6,71.76471,0,-0.1450377,0.4623602,42.15382,75.056,-0.11,27.048,13.574,0.0,16.53931,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,1.849204,51.76471,51.37255,0,1688971623.866,71.16,53.75,3.475,1012.0,70.51,0.0
171.867,188.8641,39.64192,0.2303031,0.1037563,369.8993,0.07521637,939.75,0.336042,14.90196,0.547271,3.157712,45.88235,270,75.2,0.0,4,0.9941418,0.02566638,38.73322,2.849452,77.63,0,0,0,77.9,997.5,75.875,80.6,71.76471,0,-9.137378,0.7064896,41.35847,75.056,-0.23,27.048,13.574,0.0,16.36963,0,1,13.5,0,0,0,0,0,0,0,17.64795,92.3,44,0,1.98129,20.78431,56.07843,0,1688971624.867,71.15666666666667,53.766666666666666,3.474666666666667,1012.0,70.50733333333334,0.0
172.874,188.8641,39.64192,0.2303031,0.1037563,369.8993,0.07521637,939.75,0.336042,14.90196,0.547271,3.157712,45.88235,270,75.2,0.0,4,0.9941418,0.02566638,38.73322,2.849452,77.63,0,0,0,77.9,997.5,75.875,80.6,71.76471,0,-9.137378,0.7064896,41.35847,75.056,-0.23,27.048,13.574,0.0,16.36963,0,1,13.5,0,0,0,0,0,0,0,17.64795,92.3,44,0,1.98129,20.78431,56.07843,0,1688971625.874,71.15333333333334,53.78333333333333,3.4743333333333335,1012.0,70.50466666666667,0.0
173.875,188.8641,39.64192,0.2303031,0.1037563,369.8993,0.07521637,939.75,0.336042,14.90196,0.547271,3.157712,45.88235,270,75.2,0.0,4,0.9941418,0.02566638,38.73322,2.849452,77.63,0,0,0,77.9,997.5,75.875,80.6,71.76471,0,-9.137378,0.7064896,41.35847,75.056,-0.23,27.048,13.574,0.0,16.36963,0,1,13.5,0,0,0,0,0,0,0,17.64795,92.3,44,0,1.98129,20.78431,56.07843,0,1688971626.875,71.15,53.8,3.474,1012.0,70.502,0.0
174.872,188.8641,39.64192,0.2303031,0.1037563,369.8993,0.07521637,939.75,0.336042,14.90196,0.547271,3.157712,45.88235,270,75.2,0.0,4,0.9941418,0.02566638,38.73322,2.849452,77.63,0,0,0,77.9,997.5,75.875,80.6,71.76471,0,-9.137378,0.7064896,41.35847,75.056,-0.23,27.048,13.574,0.0,16.36963,0,1,13.5,0,0,0,0,0,0,0,17.64795,92.3,44,0,1.98129,20.78431,56.07843,0,1688971627.872,71.14666666666666,53.81666666666667,3.473666666666667,1012.0,70.49933333333333,0.0
175.875,188.8641,39.64192,0.2303031,0.1037563,369.8993,0.07521637,939.75,0.336042,14.90196,0.547271,3.157712,45.88235,270,75.2,0.0,4,0.9941418,0.02566638,38.73322,2.849452,77.63,0,0,0,77.9,997.5,75.875,80.6,71.76471,0,-9.137378,0.7064896,41.35847,75.056,-0.23,27.048,13.574,0.0,16.36963,0,1,13.5,0,0,0,0,0,0,0,17.64795,92.3,44,0,1.98129,20.78431,56.07843,0,1688971628.875,71.14333333333333,53.833333333333336,3.4733333333333336,1012.0,70.49666666666667,0.0
176.863,188.8641,39.64192,0.2303031,0.1037563,369.8993,0.07521637,939.75,0.336042,14.90196,0.547271,3.157712,45.88235,270,75.2,0.0,4,0.9941418,0.02566638,38.73322,2.849452,77.63,0,0,0,77.9,997.5,75.875,80.6,71.76471,0,-9.137378,0.7064896,41.35847,75.056,-0.23,27.048,13.574,0.0,16.36963,0,1,13.5,0,0,0,0,0,0,0,17.64795,92.3,44,0,1.98129,20.78431,56.07843,0,1688971629.863,71.14,53.85,3.4730000000000003,1012.0,70.494,0.0
177.866,128.8623,39.64459,0.3182507,0.1520681,369.9101,0.1039398,996.75,0.478926,20.39216,0.7463127,4.36357,55.29412,270,75.2,9.044799,4,1.066517,0.02621929,40.67682,2.959187,77.63,0,0,0,77.9,781.25,75.875,82.4,71.76471,0,-7.687,0.4196014,32.60956,75.056,-4.94,27.048,13.613,0.0,18.14941,0,1,13.5,0,0,0,0,0,0,0,22.99269,92.3,45,0,1.717118,4.705883,0.0,0,1688971630.866,71.13666666666667,53.86666666666667,3.472666666666667,1012.0,70.49133333333333,0.0
178.869,128.8623,39.64459,0.3182507,0.1520681,369.9101,0.1039398,996.75,0.478926,20.39216,0.7463127,4.36357,55.29412,270,75.2,9.044799,4,1.066517,0.02621929,40.67682,2.959187,77.63,0,0,0,77.9,781.25,75.875,82.4,71.76471,0,-7.687,0.4196014,32.60956,75.056,-4.94,27.048,13.613,0.0,18.14941,0,1,13.5,0,0,0,0,0,0,0,22.99269,92.3,45,0,1.717118,4.705883,0.0,0,1688971631.869,71.13333333333334,53.88333333333333,3.4723333333333337,1012.0,70.48866666666666,0.0
179.863,128.8623,39.64459,0.3182507,0.1520681,369.9101,0.1039398,996.75,0.478926,20.39216,0.7463127,4.36357,55.29412,270,75.2,9.044799,4,1.066517,0.02621929,40.67682,2.959187,77.63,0,0,0,77.9,781.25,75.875,82.4,71.76471,0,-7.687,0.4196014,32.60956,75.056,-4.94,27.048,13.613,0.0,18.14941,0,1,13.5,0,0,0,0,0,0,0,22.99269,92.3,45,0,1.717118,4.705883,0.0,0,1688971632.863,71.13,53.9,3.472,1012.0,70.486,0.0
180.865,128.8623,39.64459,0.3182507,0.1520681,369.9101,0.1039398,996.75,0.478926,20.39216,0.7463127,4.36357,55.29412,270,75.2,9.044799,4,1.066517,0.02621929,40.67682,2.959187,77.63,0,0,0,77.9,781.25,75.875,82.4,71.76471,0,-7.687,0.4196014,32.60956,75.056,-4.94,27.048,13.613,0.0,18.14941,0,1,13.5,0,0,0,0,0,0,0,22.99269,92.3,45,0,1.717118,4.705883,0.0,0,1688971633.865,71.12666666666667,53.916666666666664,3.4716666666666667,1012.0,70.48333333333333,0.0
181.862,128.8623,39.64459,0.3182507,0.1520681,369.9101,0.1039398,996.75,0.478926,20.39216,0.7463127,4.36357,55.29412,270,75.2,9.044799,4,1.066517,0.02621929,40.67682,2.959187,77.63,0,0,0,77.9,781.25,75.875,82.4,71.76471,0,-7.687,0.4196014,32.60956,75.056,-4.94,27.048,13.613,0.0,18.14941,0,1,13.5,0,0,0,0,0,0,0,22.99269,92.3,45,0,1.717118,4.705883,0.0,0,1688971634.862,71.12333333333333,53.93333333333333,3.4713333333333334,1012.0,70.48066666666666,0.0
182.869,128.8623,39.64459,0.3182507,0.1520681,369.9101,0.1039398,996.75,0.478926,20.39216,0.7463127,4.36357,55.29412,270,75.2,9.044799,4,1.066517,0.02621929,40.67682,2.959187,77.63,0,0,0,77.9,781.25,75.875,82.4,71.76471,0,-7.687,0.4196014,32.60956,75.056,-4.94,27.048,13.613,0.0,18.14941,0,1,13.5,0,0,0,0,0,0,0,22.99269,92.3,45,0,1.717118,4.705883,0.0,0,1688971635.869,71.12,53.95,3.471,1012.0,70.478,0.0
183.866,128.8623,39.64459,0.3182507,0.1520681,369.9101,0.1039398,996.75,0.478926,20.39216,0.7463127,4.36357,55.29412,270,75.2,9.044799,4,1.066517,0.02621929,40.67682,2.959187,77.63,0,0,0,77.9,781.25,75.875,82.4,71.76471,0,-7.687,0.4196014,32.60956,75.056,-4.94,27.048,13.613,0.0,18.14941,0,1,13.5,0,0,0,0,0,0,0,22.99269,92.3,45,0,1.717118,4.705883,0.0,0,1688971636.866,71.11666666666666,53.96666666666667,3.470666666666667,1012.0,70.47533333333334,0.0
184.87,1110.67,39.64661,0.01846205,0.01764326,369.9108,0.006029656,0.0,0.027783,0.0,0.0,0.2531353,0.0,329,75.2,0.494693,1,1.10605,0.02625505,42.12712,3.067264,77.63,0,0,0,77.9,1664.75,75.875,82.4,72.94118,0,-0.1450377,-2.453477,18.29317,75.056,-0.61,27.048,13.554,0.0,15.82886,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,0.3962581,43.52941,89.41177,0,1688971637.87,71.11333333333333,53.983333333333334,3.4703333333333335,1012.0,70.47266666666667,0.0
185.868,1110.67,39.64661,0.01846205,0.01764326,369.9108,0.006029656,0.0,0.027783,0.0,0.0,0.2531353,0.0,329,75.2,0.494693,1,1.10605,0.02625505,42.12712,3.067264,77.63,0,0,0,77.9,1664.75,75.875,82.4,72.94118,0,-0.1450377,-2.453477,18.29317,75.056,-0.61,27.048,13.554,0.0,15.82886,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,0.3962581,43.52941,89.41177,0,1688971638.868,71.11,54.0,3.47,1012.0,70.47,0.0
186.861,1110.67,39.64661,0.01846205,0.01764326,369.9108,0.006029656,0.0,0.027783,0.0,0.0,0.2531353,0.0,329,75.2,0.494693,1,1.10605,0.02625505,42.12712,3.067264,77.63,0,0,0,77.9,1664.75,75.875,82.4,72.94118,0,-0.1450377,-2.453477,18.29317,75.056,-0.61,27.048,13.554,0.0,15.82886,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,0.3962581,43.52941,89.41177,0,1688971639.861,71.11,54.0,3.47,1012.0,70.47,0.0
187.865,1110.67,39.64661,0.01846205,0.01764326,369.9108,0.006029656,0.0,0.027783,0.0,0.0,0.2531353,0.0,329,75.2,0.494693,1,1.10605,0.02625505,42.12712,3.067264,77.63,0,0,0,77.9,1664.75,75.875,82.4,72.94118,0,-0.1450377,-2.453477,18.29317,75.056,-0.61,27.048,13.554,0.0,15.82886,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,0.3962581,43.52941,89.41177,0,1688971640.865,71.11,54.0,3.47,1012.0,70.47,0.0
188.867,1110.67,39.64661,0.01846205,0.01764326,369.9108,0.006029656,0.0,0.027783,0.0,0.0,0.2531353,0.0,329,75.2,0.494693,1,1.10605,0.02625505,42.12712,3.067264,77.63,0,0,0,77.9,1664.75,75.875,82.4,72.94118,0,-0.1450377,-2.453477,18.29317,75.056,-0.61,27.048,13.554,0.0,15.82886,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,0.3962581,43.52941,89.41177,0,1688971641.867,71.11,54.0,3.47,1012.0,70.47,0.0
189.866,1110.67,39.64661,0.01846205,0.01764326,369.9108,0.006029656,0.0,0.027783,0.0,0.0,0.2531353,0.0,329,75.2,0.494693,1,1.10605,0.02625505,42.12712,3.067264,77.63,0,0,0,77.9,1664.75,75.875,82.4,72.94118,0,-0.1450377,-2.453477,18.29317,75.056,-0.61,27.048,13.554,0.0,15.82886,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,44,0,0.3962581,43.52941,89.41177,0,1688971642.866,71.11,54.0,3.47,1012.0,70.47,0.0
190.868,17.25812,39.64356,1.512192,1.135456,369.9613,0.4938777,1673.25,2.231901,29.80392,1.809657,20.73383,77.25491,329,75.2,0.0,2,1.150592,0.02883106,39.90807,3.167477,77.63,0,0,0,77.9,1015.5,75.875,80.6,72.94118,0,-4.786245,-1.499138,23.86065,75.632,-0.44,27.048,13.593,0.0,18.02979,0,1,13.5,0,0,0,0,0,0,0,65.08079,92.3,44,0,2.113376,13.72549,39.60784,0,1688971643.868,71.11,54.0,3.47,1012.0,70.47,0.0
191.869,17.25812,39.64356,1.512192,1.135456,369.9613,0.4938777,1673.25,2.231901,29.80392,1.809657,20.73383,77.25491,329,75.2,0.0,2,1.150592,0.02883106,39.90807,3.167477,77.63,0,0,0,77.9,1015.5,75.875,80.6,72.94118,0,-4.786245,-1.499138,23.86065,75.632,-0.44,27.048,13.593,0.0,18.02979,0,1,13.5,0,0,0,0,0,0,0,65.08079,92.3,44,0,2.113376,13.72549,39.60784,0,1688971644.869,71.11,54.0,3.47,1012.0,70.47,0.0
192.873,17.25812,39.64356,1.512192,1.135456,369.9613,0.4938777,1673.25,2.231901,29.80392,1.809657,20.73383,77.25491,329,75.2,0.0,2,1.150592,0.02883106,39.90807,3.167477,77.63,0,0,0,77.9,1015.5,75.875,80.6,72.94118,0,-4.786245,-1.499138,23.86065,75.632,-0.44,27.048,13.593,0.0,18.02979,0,1,13.5,0,0,0,0,0,0,0,65.08079,92.3,44,0,2.113376,13.72549,39.60784,0,1688971645.873,71.11,54.0,3.47,1012.0,70.47,0.0
193.869,17.25812,39.64356,1.512192,1.135456,369.9613,0.4938777,1673.25,2.231901,29.80392,1.809657,20.73383,77.25491,329,75.2,0.0,2,1.150592,0.02883106,39.90807,3.167477,77.63,0,0,0,77.9,1015.5,75.875,80.6,72.94118,0,-4.786245,-1.499138,23.86065,75.632,-0.44,27.048,13.593,0.0,18.02979,0,1,13.5,0,0,0,0,0,0,0,65.08079,92.3,44,0,2.113376,13.72549,39.60784,0,1688971646.869,71.11,54.0,3.47,1012.0,70.47,0.0
194.865,17.25812,39.64356,1.512192,1.135456,369.9613,0.4938777,1673.25,2.231901,29.80392,1.809657,20.73383,77.25491,329,75.2,0.0,2,1.150592,0.02883106,39.90807,3.167477,77.63,0,0,0,77.9,1015.5,75.875,80.6,72.94118,0,-4.786245,-1.499138,23.86065,75.632,-0.44,27.048,13.593,0.0,18.02979,0,1,13.5,0,0,0,0,0,0,0,65.08079,92.3,44,0,2.113376,13.72549,39.60784,0,1688971647.865,71.11,54.0,3.47,1012.0,70.47,0.0
195.856,17.25812,39.64356,1.512192,1.135456,369.9613,0.4938777,1673.25,2.231901,29.80392,1.809657,20.73383,77.25491,329,75.2,0.0,2,1.150592,0.02883106,39.90807,3.167477,77.63,0,0,0,77.9,1015.5,75.875,80.6,72.94118,0,-4.786245,-1.499138,23.86065,75.632,-0.44,27.048,13.593,0.0,18.02979,0,1,13.5,0,0,0,0,0,0,0,65.08079,92.3,44,0,2.113376,13.72549,39.60784,0,1688971648.856,71.11,54.0,3.47,1012.0,70.47,0.0
196.867,73.00367,39.64421,0.2212992,0.2684226,369.9684,0.0722757,970.25,0.33075,14.5098,0.484314,3.034257,40.39216,329,75.2,3.50818,2,1.177388,0.02919677,40.32598,3.271894,77.63,0,0,0,77.9,762.5,75.875,82.4,72.94118,0,-9.862566,-0.5535625,3.181421,75.632,0.39,27.048,13.613,0.0,17.11914,0,1,13.5,0,0,0,0,0,0,0,16.4249,92.3,44,0,1.717118,6.27451,0.0,0,1688971649.867,71.11,54.0,3.47,1012.0,70.47,0.0
197.857,73.00367,39.64421,0.2212992,0.2684226,369.9684,0.0722757,970.25,0.33075,14.5098,0.484314,3.034257,40.39216,329,75.2,3.50818,2,1.177388,0.02919677,40.32598,3.271894,77.63,0,0,0,77.9,762.5,75.875,82.4,72.94118,0,-9.862566,-0.5535625,3.181421,75.632,0.39,27.048,13.613,0.0,17.11914,0,1,13.5,0,0,0,0,0,0,0,16.4249,92.3,44,0,1.717118,6.27451,0.0,0,1688971650.857,71.11,54.0,3.47,1012.0,70.47,0.0
198.855,73.00367,39.64421,0.2212992,0.2684226,369.9684,0.0722757,970.25,0.33075,14.5098,0.484314,3.034257,40.39216,329,75.2,3.50818,2,1.177388,0.02919677,40.32598,3.271894,77.63,0,0,0,77.9,762.5,75.875,82.4,72.94118,0,-9.862566,-0.5535625,3.181421,75.632,0.39,27.048,13.613,0.0,17.11914,0,1,13.5,0,0,0,0,0,0,0,16.4249,92.3,44,0,1.717118,6.27451,0.0,0,1688971651.855,71.11,54.0,3.47,1012.0,70.47,0.0
199.851,73.00367,39.64421,0.2212992,0.2684226,369.9684,0.0722757,970.25,0.33075,14.5098,0.484314,3.034257,40.39216,329,75.2,3.50818,2,1.177388,0.02919677,40.32598,3.271894,77.63,0,0,0,77.9,762.5,75.875,82.4,72.94118,0,-9.862566,-0.5535625,3.181421,75.632,0.39,27.048,13.613,0.0,17.11914,0,1,13.5,0,0,0,0,0,0,0,16.4249,92.3,44,0,1.717118,6.27451,0.0,0,1688971652.851,71.11,54.0,3.47,1012.0,70.47,0.0
200.856,73.00367,39.64421,0.2212992,0.2684226,369.9684,0.0722757,970.25,0.33075,14.5098,0.484314,3.034257,40.39216,329,75.2,3.50818,2,1.177388,0.02919677,40.32598,3.271894,77.63,0,0,0,77.9,762.5,75.875,82.4,72.94118,0,-9.862566,-0.5535625,3.181421,75.632,0.39,27.048,13.613,0.0,17.11914,0,1,13.5,0,0,0,0,0,0,0,16.4249,92.3,44,0,1.717118,6.27451,0.0,0,1688971653.856,71.11,54.0,3.47,1012.0,70.47,0.0
201.871,73.00367,39.64421,0.2212992,0.2684226,369.9684,0.0722757,970.25,0.33075,14.5098,0.484314,3.034257,40.39216,329,75.2,3.50818,2,1.177388,0.02919677,40.32598,3.271894,77.63,0,0,0,77.9,762.5,75.875,82.4,72.94118,0,-9.862566,-0.5535625,3.181421,75.632,0.39,27.048,13.613,0.0,17.11914,0,1,13.5,0,0,0,0,0,0,0,16.4249,92.3,44,0,1.717118,6.27451,0.0,0,1688971654.871,71.11,54.0,3.47,1012.0,70.47,0.0
202.866,91.55979,39.64431,0.02035952,0.2140223,369.9691,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,329,75.2,0.5584591,1,1.180686,0.0292328,40.3891,3.372669,77.63,0,0,0,77.9,0.0,75.875,82.4,72.94118,0,-0.1450377,-2.866589,0.0,75.632,0.1,27.048,13.652,0.0,16.92993,0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,43,0,2.113376,0.0,0.0,0,1688971655.866,71.11,54.0,3.47,1012.0,70.47,0.0
