Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
9.228,12.08996,39.75768,0.7195387,1.620835,397.7385,0.2349994,1241.25,0.977697,33.33333,1.268765,9.865676,69.01961,81,78.8,0.0,2,0.003096946,0.0001508332,20.53226,0.1464754,80.15,0,0,0,112.55,2057.75,119.75,105.8,58.43137,0,-5.801509,1.777729,19.88388,79.664,-0.16,27.048,13.574,0.0,15.70923,64.0,1,13.5,0,0,0,0,0,0,0,41.74473,92.3,49,0,10.17062,56.47059,44.31372,0,1688944275.228,75.645,52.0,9.975,1012.0,75.35333333333332,0.0
10.225,12.08996,39.75768,0.7195387,1.620835,397.7385,0.2349994,1241.25,0.977697,33.33333,1.268765,9.865676,69.01961,81,78.8,0.0,2,0.003096946,0.0001508332,20.53226,0.1464754,80.15,0,0,0,112.55,2057.75,119.75,105.8,58.43137,0,-5.801509,1.777729,19.88388,79.664,-0.16,27.048,13.574,0.0,15.70923,64.0,1,13.5,0,0,0,0,0,0,0,41.74473,92.3,49,0,10.17062,56.47059,44.31372,0,1688944276.225,75.6425,52.0,9.9745,1012.0,75.35066666666667,0.0
11.229,12.08996,39.75768,0.7195387,1.620835,397.7385,0.2349994,1241.25,0.977697,33.33333,1.268765,9.865676,69.01961,81,78.8,0.0,2,0.003096946,0.0001508332,20.53226,0.1464754,80.15,0,0,0,112.55,2057.75,119.75,105.8,58.43137,0,-5.801509,1.777729,19.88388,79.664,-0.16,27.048,13.574,0.0,15.70923,64.0,1,13.5,0,0,0,0,0,0,0,41.74473,92.3,49,0,10.17062,56.47059,44.31372,0,1688944277.229,75.64,52.0,9.974,1012.0,75.348,0.0
12.221,12.08996,39.75768,0.7195387,1.620835,397.7385,0.2349994,1241.25,0.977697,33.33333,1.268765,9.865676,69.01961,81,78.8,0.0,2,0.003096946,0.0001508332,20.53226,0.1464754,80.15,0,0,0,112.55,2057.75,119.75,105.8,58.43137,0,-5.801509,1.777729,19.88388,79.664,-0.16,27.048,13.574,0.0,15.70923,64.0,1,13.5,0,0,0,0,0,0,0,41.74473,92.3,49,0,10.17062,56.47059,44.31372,0,1688944278.221,75.6375,52.0,9.9735,1012.0,75.34533333333333,0.0
13.238,12.08996,39.75768,0.7195387,1.620835,397.7385,0.2349994,1241.25,0.977697,33.33333,1.268765,9.865676,69.01961,81,78.8,0.0,2,0.003096946,0.0001508332,20.53226,0.1464754,80.15,0,0,0,112.55,2057.75,119.75,105.8,58.43137,0,-5.801509,1.777729,19.88388,79.664,-0.16,27.048,13.574,0.0,15.70923,64.0,1,13.5,0,0,0,0,0,0,0,41.74473,92.3,49,0,10.17062,56.47059,44.31372,0,1688944279.238,75.635,52.0,9.973,1012.0,75.34266666666666,0.0
14.221,12.08996,39.75768,0.7195387,1.620835,397.7385,0.2349994,1241.25,0.977697,33.33333,1.268765,9.865676,69.01961,81,78.8,0.0,2,0.003096946,0.0001508332,20.53226,0.1464754,80.15,0,0,0,112.55,2057.75,119.75,105.8,58.43137,0,-5.801509,1.777729,19.88388,79.664,-0.16,27.048,13.574,0.0,15.70923,64.0,1,13.5,0,0,0,0,0,0,0,41.74473,92.3,49,0,10.17062,56.47059,44.31372,0,1688944280.221,75.63250000000001,52.0,9.9725,1012.0,75.34,0.0
15.221,11.4633,39.75223,1.842979,1.709441,397.815,0.601912,2132.75,2.754486,54.90196,3.032143,25.26929,94.11765,81,78.8,41.48384,2,0.04775476,0.004058214,11.76743,0.2414684,80.15,0,0,0,112.55,1523.25,119.75,104.0,58.43137,0,-1.450377,2.975332,27.04207,79.664,0.1,27.097,13.574,0.0,15.43945,73.0,1,13.5,0,0,0,0,0,0,0,62.2282,92.3,48,0,10.30271,51.37255,93.72549,0,1688944281.221,75.63,52.0,9.972,1012.0,75.33733333333333,0.0
16.218,11.4633,39.75223,1.842979,1.709441,397.815,0.601912,2132.75,2.754486,54.90196,3.032143,25.26929,94.11765,81,78.8,41.48384,2,0.04775476,0.004058214,11.76743,0.2414684,80.15,0,0,0,112.55,1523.25,119.75,104.0,58.43137,0,-1.450377,2.975332,27.04207,79.664,0.1,27.097,13.574,0.0,15.43945,73.0,1,13.5,0,0,0,0,0,0,0,62.2282,92.3,48,0,10.30271,51.37255,93.72549,0,1688944282.218,75.6275,52.0,9.9715,1012.0,75.33466666666666,0.0
17.22,11.4633,39.75223,1.842979,1.709441,397.815,0.601912,2132.75,2.754486,54.90196,3.032143,25.26929,94.11765,81,78.8,41.48384,2,0.04775476,0.004058214,11.76743,0.2414684,80.15,0,0,0,112.55,1523.25,119.75,104.0,58.43137,0,-1.450377,2.975332,27.04207,79.664,0.1,27.097,13.574,0.0,15.43945,73.0,1,13.5,0,0,0,0,0,0,0,62.2282,92.3,48,0,10.30271,51.37255,93.72549,0,1688944283.22,75.625,52.0,9.971,1012.0,75.332,0.0
18.216,11.4633,39.75223,1.842979,1.709441,397.815,0.601912,2132.75,2.754486,54.90196,3.032143,25.26929,94.11765,81,78.8,41.48384,2,0.04775476,0.004058214,11.76743,0.2414684,80.15,0,0,0,112.55,1523.25,119.75,104.0,58.43137,0,-1.450377,2.975332,27.04207,79.664,0.1,27.097,13.574,0.0,15.43945,73.0,1,13.5,0,0,0,0,0,0,0,62.2282,92.3,48,0,10.30271,51.37255,93.72549,0,1688944284.216,75.6225,52.0,9.9705,1012.0,75.32933333333332,0.0
19.229,11.4633,39.75223,1.842979,1.709441,397.815,0.601912,2132.75,2.754486,54.90196,3.032143,25.26929,94.11765,81,78.8,41.48384,2,0.04775476,0.004058214,11.76743,0.2414684,80.15,0,0,0,112.55,1523.25,119.75,104.0,58.43137,0,-1.450377,2.975332,27.04207,79.664,0.1,27.097,13.574,0.0,15.43945,73.0,1,13.5,0,0,0,0,0,0,0,62.2282,92.3,48,0,10.30271,51.37255,93.72549,0,1688944285.229,75.62,52.0,9.97,1012.0,75.32666666666667,0.0
20.225,11.4633,39.75223,1.842979,1.709441,397.815,0.601912,2132.75,2.754486,54.90196,3.032143,25.26929,94.11765,81,78.8,41.48384,2,0.04775476,0.004058214,11.76743,0.2414684,80.15,0,0,0,112.55,1523.25,119.75,104.0,58.43137,0,-1.450377,2.975332,27.04207,79.664,0.1,27.097,13.574,0.0,15.43945,73.0,1,13.5,0,0,0,0,0,0,0,62.2282,92.3,48,0,10.30271,51.37255,93.72549,0,1688944286.225,75.6175,52.0,9.9695,1012.0,75.324,0.0
21.228,121.2014,39.75383,0.2460847,0.1616799,397.8227,0.08037058,1237.5,0.367794,12.15686,0.6060021,3.374094,39.60784,81,78.8,3.223758,2,0.09570212,0.004450013,21.50603,0.35222,80.15,0,0,0,112.55,994.5,119.75,105.8,58.43137,0,-10.0076,2.299917,27.83743,79.664,0.0,27.048,13.574,0.0,15.99976,70.5,1,13.5,0,0,0,0,0,0,0,14.3201,92.3,50,0,10.56688,21.56863,82.35294,0,1688944287.228,75.615,52.0,9.969,1012.0,75.32133333333333,0.0
22.225,121.2014,39.75383,0.2460847,0.1616799,397.8227,0.08037058,1237.5,0.367794,12.15686,0.6060021,3.374094,39.60784,81,78.8,3.223758,2,0.09570212,0.004450013,21.50603,0.35222,80.15,0,0,0,112.55,994.5,119.75,105.8,58.43137,0,-10.0076,2.299917,27.83743,79.664,0.0,27.048,13.574,0.0,15.99976,70.5,1,13.5,0,0,0,0,0,0,0,14.3201,92.3,50,0,10.56688,21.56863,82.35294,0,1688944288.225,75.6125,52.0,9.9685,1012.0,75.31866666666666,0.0
23.22,121.2014,39.75383,0.2460847,0.1616799,397.8227,0.08037058,1237.5,0.367794,12.15686,0.6060021,3.374094,39.60784,81,78.8,3.223758,2,0.09570212,0.004450013,21.50603,0.35222,80.15,0,0,0,112.55,994.5,119.75,105.8,58.43137,0,-10.0076,2.299917,27.83743,79.664,0.0,27.048,13.574,0.0,15.99976,70.5,1,13.5,0,0,0,0,0,0,0,14.3201,92.3,50,0,10.56688,21.56863,82.35294,0,1688944289.22,75.61,52.0,9.968,1012.0,75.316,0.0
24.225,121.2014,39.75383,0.2460847,0.1616799,397.8227,0.08037058,1237.5,0.367794,12.15686,0.6060021,3.374094,39.60784,81,78.8,3.223758,2,0.09570212,0.004450013,21.50603,0.35222,80.15,0,0,0,112.55,994.5,119.75,105.8,58.43137,0,-10.0076,2.299917,27.83743,79.664,0.0,27.048,13.574,0.0,15.99976,70.5,1,13.5,0,0,0,0,0,0,0,14.3201,92.3,50,0,10.56688,21.56863,82.35294,0,1688944290.225,75.6075,52.0,9.9675,1012.0,75.31333333333333,0.0
25.254,121.2014,39.75383,0.2460847,0.1616799,397.8227,0.08037058,1237.5,0.367794,12.15686,0.6060021,3.374094,39.60784,81,78.8,3.223758,2,0.09570212,0.004450013,21.50603,0.35222,80.15,0,0,0,112.55,994.5,119.75,105.8,58.43137,0,-10.0076,2.299917,27.83743,79.664,0.0,27.048,13.574,0.0,15.99976,70.5,1,13.5,0,0,0,0,0,0,0,14.3201,92.3,50,0,10.56688,21.56863,82.35294,0,1688944291.254,75.605,52.0,9.967,1012.0,75.31066666666666,0.0
26.22,121.2014,39.75383,0.2460847,0.1616799,397.8227,0.08037058,1237.5,0.367794,12.15686,0.6060021,3.374094,39.60784,81,78.8,3.223758,2,0.09570212,0.004450013,21.50603,0.35222,80.15,0,0,0,112.55,994.5,119.75,105.8,58.43137,0,-10.0076,2.299917,27.83743,79.664,0.0,27.048,13.574,0.0,15.99976,70.5,1,13.5,0,0,0,0,0,0,0,14.3201,92.3,50,0,10.56688,21.56863,82.35294,0,1688944292.22,75.6025,52.0,9.9665,1012.0,75.30799999999999,0.0
27.226,64.61542,39.75476,0.423124,0.3032687,397.8382,0.1381911,1235.75,0.632394,24.70588,1.054124,5.8015,61.17647,81,78.8,9.55301,2,0.1461425,0.005242391,27.87706,0.4533639,80.15,0,0,0,112.55,1470.25,119.75,105.8,58.43137,0,-6.671736,0.8278825,27.04207,79.664,-0.07,27.048,13.574,0.0,15.87891,70.5,1,13.5,0,0,0,0,0,0,0,24.6572,92.3,50,0,10.4348,48.23529,85.09804,0,1688944293.226,75.6,52.0,9.966,1012.0,75.30533333333334,0.0
28.223,64.61542,39.75476,0.423124,0.3032687,397.8382,0.1381911,1235.75,0.632394,24.70588,1.054124,5.8015,61.17647,81,78.8,9.55301,2,0.1461425,0.005242391,27.87706,0.4533639,80.15,0,0,0,112.55,1470.25,119.75,105.8,58.43137,0,-6.671736,0.8278825,27.04207,79.664,-0.07,27.048,13.574,0.0,15.87891,70.5,1,13.5,0,0,0,0,0,0,0,24.6572,92.3,50,0,10.4348,48.23529,85.09804,0,1688944294.223,75.5975,52.0,9.9655,1012.0,75.30266666666667,0.0
29.224,64.61542,39.75476,0.423124,0.3032687,397.8382,0.1381911,1235.75,0.632394,24.70588,1.054124,5.8015,61.17647,81,78.8,9.55301,2,0.1461425,0.005242391,27.87706,0.4533639,80.15,0,0,0,112.55,1470.25,119.75,105.8,58.43137,0,-6.671736,0.8278825,27.04207,79.664,-0.07,27.048,13.574,0.0,15.87891,70.5,1,13.5,0,0,0,0,0,0,0,24.6572,92.3,50,0,10.4348,48.23529,85.09804,0,1688944295.224,75.595,52.0,9.965,1012.0,75.3,0.0
30.224,64.61542,39.75476,0.423124,0.3032687,397.8382,0.1381911,1235.75,0.632394,24.70588,1.054124,5.8015,61.17647,81,78.8,9.55301,2,0.1461425,0.005242391,27.87706,0.4533639,80.15,0,0,0,112.55,1470.25,119.75,105.8,58.43137,0,-6.671736,0.8278825,27.04207,79.664,-0.07,27.048,13.574,0.0,15.87891,70.5,1,13.5,0,0,0,0,0,0,0,24.6572,92.3,50,0,10.4348,48.23529,85.09804,0,1688944296.224,75.5925,52.0,9.9645,1012.0,75.29733333333333,0.0
31.228,64.61542,39.75476,0.423124,0.3032687,397.8382,0.1381911,1235.75,0.632394,24.70588,1.054124,5.8015,61.17647,81,78.8,9.55301,2,0.1461425,0.005242391,27.87706,0.4533639,80.15,0,0,0,112.55,1470.25,119.75,105.8,58.43137,0,-6.671736,0.8278825,27.04207,79.664,-0.07,27.048,13.574,0.0,15.87891,70.5,1,13.5,0,0,0,0,0,0,0,24.6572,92.3,50,0,10.4348,48.23529,85.09804,0,1688944297.228,75.59,52.0,9.964,1012.0,75.29466666666666,0.0
32.224,64.61542,39.75476,0.423124,0.3032687,397.8382,0.1381911,1235.75,0.632394,24.70588,1.054124,5.8015,61.17647,81,78.8,9.55301,2,0.1461425,0.005242391,27.87706,0.4533639,80.15,0,0,0,112.55,1470.25,119.75,105.8,58.43137,0,-6.671736,0.8278825,27.04207,79.664,-0.07,27.048,13.574,0.0,15.87891,70.5,1,13.5,0,0,0,0,0,0,0,24.6572,92.3,50,0,10.4348,48.23529,85.09804,0,1688944298.224,75.5875,52.0,9.9635,1012.0,75.292,0.0
33.227,64.61542,39.75476,0.423124,0.3032687,397.8382,0.1381911,1235.75,0.632394,24.70588,1.054124,5.8015,61.17647,81,78.8,9.55301,2,0.1461425,0.005242391,27.87706,0.4533639,80.15,0,0,0,112.55,1470.25,119.75,105.8,58.43137,0,-6.671736,0.8278825,27.04207,79.664,-0.07,27.048,13.574,0.0,15.87891,70.5,1,13.5,0,0,0,0,0,0,0,24.6572,92.3,50,0,10.4348,48.23529,85.09804,0,1688944299.227,75.585,52.0,9.963,1012.0,75.28933333333333,0.0
34.227,120.3357,39.75628,0.2168732,0.162843,397.8456,0.07083018,1058.5,0.324135,12.94118,0.4514627,2.973572,37.2549,81,78.8,4.903351,2,0.1917771,0.00561698,34.14238,0.5631022,80.15,1,1598,4832,112.55,1532.75,119.75,105.8,58.43137,0,-10.58776,-0.419205,27.04207,79.664,-0.04,27.048,13.574,1.7,15.62988,72.0,1,13.5,0,0,0,0,0,0,0,14.75441,92.3,48,0,10.30271,47.45098,95.29412,0,1688944300.227,75.5825,52.0,9.9625,1012.0,75.28666666666666,0.0
35.223,120.3357,39.75628,0.2168732,0.162843,397.8456,0.07083018,1058.5,0.324135,12.94118,0.4514627,2.973572,37.2549,81,78.8,4.903351,2,0.1917771,0.00561698,34.14238,0.5631022,80.15,1,1598,4832,112.55,1532.75,119.75,105.8,58.43137,0,-10.58776,-0.419205,27.04207,79.664,-0.04,27.048,13.574,1.7,15.62988,72.0,1,13.5,0,0,0,0,0,0,0,14.75441,92.3,48,0,10.30271,47.45098,95.29412,0,1688944301.223,75.58,52.0,9.962,1012.0,75.28399999999999,0.0
36.235,120.3357,39.75628,0.2168732,0.162843,397.8456,0.07083018,1058.5,0.324135,12.94118,0.4514627,2.973572,37.2549,81,78.8,4.903351,2,0.1917771,0.00561698,34.14238,0.5631022,80.15,1,1598,4832,112.55,1532.75,119.75,105.8,58.43137,0,-10.58776,-0.419205,27.04207,79.664,-0.04,27.048,13.574,1.7,15.62988,72.0,1,13.5,0,0,0,0,0,0,0,14.75441,92.3,48,0,10.30271,47.45098,95.29412,0,1688944302.235,75.5775,52.0,9.9615,1012.0,75.28133333333334,0.0
37.223,120.3357,39.75628,0.2168732,0.162843,397.8456,0.07083018,1058.5,0.324135,12.94118,0.4514627,2.973572,37.2549,81,78.8,4.903351,2,0.1917771,0.00561698,34.14238,0.5631022,80.15,1,1598,4832,112.55,1532.75,119.75,105.8,58.43137,0,-10.58776,-0.419205,27.04207,79.664,-0.04,27.048,13.574,1.7,15.62988,72.0,1,13.5,0,0,0,0,0,0,0,14.75441,92.3,48,0,10.30271,47.45098,95.29412,0,1688944303.223,75.575,52.0,9.961,1012.0,75.27866666666667,0.0
38.226,120.3357,39.75628,0.2168732,0.162843,397.8456,0.07083018,1058.5,0.324135,12.94118,0.4514627,2.973572,37.2549,81,78.8,4.903351,2,0.1917771,0.00561698,34.14238,0.5631022,80.15,1,1598,4832,112.55,1532.75,119.75,105.8,58.43137,0,-10.58776,-0.419205,27.04207,79.664,-0.04,27.048,13.574,1.7,15.62988,72.0,1,13.5,0,0,0,0,0,0,0,14.75441,92.3,48,0,10.30271,47.45098,95.29412,0,1688944304.226,75.5725,52.0,9.9605,1012.0,75.276,0.0
39.227,120.3357,39.75628,0.2168732,0.162843,397.8456,0.07083018,1058.5,0.324135,12.94118,0.4514627,2.973572,37.2549,81,78.8,4.903351,2,0.1917771,0.00561698,34.14238,0.5631022,80.15,1,1598,4832,112.55,1532.75,119.75,105.8,58.43137,0,-10.58776,-0.419205,27.04207,79.664,-0.04,27.048,13.574,1.7,15.62988,72.0,1,13.5,0,0,0,0,0,0,0,14.75441,92.3,48,0,10.30271,47.45098,95.29412,0,1688944305.227,75.57,52.0,9.96,1012.0,75.27333333333333,0.0
40.231,122.0797,39.75787,0.2239548,0.1605167,397.8532,0.07314301,1073.25,0.334719,12.94118,0.4777298,3.070668,37.2549,81,78.8,5.873961,2,0.2398513,0.006009348,39.91303,0.6572909,80.78,1,5209,5523,112.55,1056.25,119.75,105.8,58.43137,0,-10.44272,-0.0008025503,23.86065,80.24,0.23,27.048,13.593,1.8,17.14966,65.0,1,13.5,0,0,0,0,0,0,0,15.02679,92.3,46,0,10.03854,12.94118,38.03922,0,1688944306.231,75.5675,52.0,9.9595,1012.0,75.27066666666667,0.0
41.225,122.0797,39.75787,0.2239548,0.1605167,397.8532,0.07314301,1073.25,0.334719,12.94118,0.4777298,3.070668,37.2549,81,78.8,5.873961,2,0.2398513,0.006009348,39.91303,0.6572909,80.78,1,5209,5523,112.55,1056.25,119.75,105.8,58.43137,0,-10.44272,-0.0008025503,23.86065,80.24,0.23,27.048,13.593,1.8,17.14966,65.0,1,13.5,0,0,0,0,0,0,0,15.02679,92.3,46,0,10.03854,12.94118,38.03922,0,1688944307.225,75.565,52.0,9.959,1012.0,75.268,0.0
42.222,122.0797,39.75787,0.2239548,0.1605167,397.8532,0.07314301,1073.25,0.334719,12.94118,0.4777298,3.070668,37.2549,81,78.8,5.873961,2,0.2398513,0.006009348,39.91303,0.6572909,80.78,1,5209,5523,112.55,1056.25,119.75,105.8,58.43137,0,-10.44272,-0.0008025503,23.86065,80.24,0.23,27.048,13.593,1.8,17.14966,65.0,1,13.5,0,0,0,0,0,0,0,15.02679,92.3,46,0,10.03854,12.94118,38.03922,0,1688944308.222,75.5625,52.0,9.9585,1012.0,75.26533333333333,0.0
43.215,122.0797,39.75787,0.2239548,0.1605167,397.8532,0.07314301,1073.25,0.334719,12.94118,0.4777298,3.070668,37.2549,81,78.8,5.873961,2,0.2398513,0.006009348,39.91303,0.6572909,80.78,1,5209,5523,112.55,1056.25,119.75,105.8,58.43137,0,-10.44272,-0.0008025503,23.86065,80.24,0.23,27.048,13.593,1.8,17.14966,65.0,1,13.5,0,0,0,0,0,0,0,15.02679,92.3,46,0,10.03854,12.94118,38.03922,0,1688944309.215,75.56,52.0,9.958,1012.0,75.26266666666666,0.0
44.219,122.0797,39.75787,0.2239548,0.1605167,397.8532,0.07314301,1073.25,0.334719,12.94118,0.4777298,3.070668,37.2549,81,78.8,5.873961,2,0.2398513,0.006009348,39.91303,0.6572909,80.78,1,5209,5523,112.55,1056.25,119.75,105.8,58.43137,0,-10.44272,-0.0008025503,23.86065,80.24,0.23,27.048,13.593,1.8,17.14966,65.0,1,13.5,0,0,0,0,0,0,0,15.02679,92.3,46,0,10.03854,12.94118,38.03922,0,1688944310.219,75.5575,52.0,9.9575,1012.0,75.26,0.0
45.222,122.0797,39.75787,0.2239548,0.1605167,397.8532,0.07314301,1073.25,0.334719,12.94118,0.4777298,3.070668,37.2549,81,78.8,5.873961,2,0.2398513,0.006009348,39.91303,0.6572909,80.78,1,5209,5523,112.55,1056.25,119.75,105.8,58.43137,0,-10.44272,-0.0008025503,23.86065,80.24,0.23,27.048,13.593,1.8,17.14966,65.0,1,13.5,0,0,0,0,0,0,0,15.02679,92.3,46,0,10.03854,12.94118,38.03922,0,1688944311.222,75.55499999999999,52.0,9.957,1012.0,75.25733333333334,0.0
