Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
10.946,0.0,39.14128,0.02093196,0.0,448.653,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,2.468625e-05,0.0,0.133951,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,0.0,85.424,0.05,27.048,14.335,0,15.65918,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483053.946,75.87,54.0,2.84,1011.0,75.69,48.0
11.957,0.0,39.14125,0.02093196,0.0,448.6534,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,4.495063e-05,0.0,0.1909415,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,0.0,85.424,-2.74,27.097,14.316,0,15.62988,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483054.957,75.87,54.0,2.84,1011.0,75.69,48.0
12.937,0.0,39.14125,0.02093196,0.0,448.6534,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,4.495063e-05,0.0,0.1909415,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,0.0,85.424,-2.74,27.097,14.316,0,15.62988,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483055.937,75.87,54.0,2.84,1011.0,75.69,48.0
13.945,0.0,39.14125,0.02093196,0.0,448.6534,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,4.495063e-05,0.0,0.1909415,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,0.0,85.424,-2.74,27.097,14.316,0,15.62988,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483056.945,75.87,54.0,2.84,1011.0,75.69,48.0
14.947,0.0,39.14125,0.02093196,0.0,448.6534,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,4.495063e-05,0.0,0.1909415,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,0.0,85.424,-2.74,27.097,14.316,0,15.62988,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483057.947,75.87,54.0,2.84,1011.0,75.69,48.0
15.946,0.0,39.14121,0.02093196,0.0,448.6537,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,6.478369e-05,0.0,0.2550799,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,1.59071,85.424,-0.06,27.048,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483058.946,75.87,54.0,2.84,1011.0,75.69,48.0
16.955,0.0,39.14121,0.02093196,0.0,448.6537,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,6.478369e-05,0.0,0.2550799,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,1.59071,85.424,-0.06,27.048,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483059.955,75.87,54.0,2.84,1011.0,75.69,48.0
17.941,0.0,39.14121,0.02093196,0.0,448.6537,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,6.478369e-05,0.0,0.2550799,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,1.59071,85.424,-0.06,27.048,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483060.941,75.87,54.0,2.84,1011.0,75.69,48.0
18.956,0.0,39.14121,0.02093196,0.0,448.6537,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,6.478369e-05,0.0,0.2550799,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,1.59071,85.424,-0.06,27.048,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483061.956,75.87,54.0,2.84,1011.0,75.69,48.0
19.963,0.0,39.14121,0.02093196,0.0,448.6537,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.0,6.478369e-05,0.0,0.2550799,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.0,1.59071,85.424,-0.06,27.048,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483062.963,75.87,54.0,2.84,1011.0,75.69,48.0
20.962,89.05585,39.14126,0.02093196,0.2200398,448.6542,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.002030399,8.785869e-05,23.10983,0.3362656,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,1.59071,85.424,16.82,27.146,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483063.962,75.87,54.0,2.84,1011.0,75.69,48.0
21.927,89.05585,39.14126,0.02093196,0.2200398,448.6542,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.002030399,8.785869e-05,23.10983,0.3362656,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,1.59071,85.424,16.82,27.146,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483064.927,75.87,54.0,2.84,1011.0,75.69,48.0
22.929,89.05585,39.14126,0.02093196,0.2200398,448.6542,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.002030399,8.785869e-05,23.10983,0.3362656,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,1.59071,85.424,16.82,27.146,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483065.929,75.87,54.0,2.84,1011.0,75.69,48.0
23.93,89.05585,39.14126,0.02093196,0.2200398,448.6542,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.002030399,8.785869e-05,23.10983,0.3362656,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,1.59071,85.424,16.82,27.146,14.316,0,15.52979,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483066.93,75.87,54.0,2.84,1011.0,75.69,48.0
24.94,89.05585,39.14133,0.02093196,0.2200398,448.6548,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.004571722,0.0001162102,39.34012,0.4045124,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,0.7953551,85.424,-31.98,31.213,14.316,0,15.35889,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483067.94,75.87,54.0,2.84,1011.0,75.69,48.0
25.946,89.05585,39.14133,0.02093196,0.2200398,448.6548,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.004571722,0.0001162102,39.34012,0.4045124,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,0.7953551,85.424,-31.98,31.213,14.316,0,15.35889,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483068.946,75.87,54.0,2.84,1011.0,75.69,48.0
26.944,89.05585,39.14133,0.02093196,0.2200398,448.6548,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.004571722,0.0001162102,39.34012,0.4045124,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,0.7953551,85.424,-31.98,31.213,14.316,0,15.35889,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483069.944,75.87,54.0,2.84,1011.0,75.69,48.0
27.95,89.05585,39.14133,0.02093196,0.2200398,448.6548,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.004571722,0.0001162102,39.34012,0.4045124,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.348628,0.7953551,85.424,-31.98,31.213,14.316,0,15.35889,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483070.95,75.87,54.0,2.84,1011.0,75.69,48.0
28.932,178.1117,39.14147,0.02093196,0.1100199,448.6552,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.008760357,0.0001397185,62.70005,0.4728436,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.3379879,7.158196,85.424,2.19,27.097,14.316,0,15.04883,45.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483071.932,75.87,54.0,2.84,1011.0,75.69,48.0
29.945,178.1117,39.14147,0.02093196,0.1100199,448.6552,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.008760357,0.0001397185,62.70005,0.4728436,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.3379879,7.158196,85.424,2.19,27.097,14.316,0,15.04883,45.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483072.945,75.87,54.0,2.84,1011.0,75.69,48.0
30.938,178.1117,39.14147,0.02093196,0.1100199,448.6552,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.008760357,0.0001397185,62.70005,0.4728436,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.3379879,7.158196,85.424,2.19,27.097,14.316,0,15.04883,45.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483073.938,75.87,54.0,2.84,1011.0,75.69,48.0
31.93,178.1117,39.14147,0.02093196,0.1100199,448.6552,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.008760357,0.0001397185,62.70005,0.4728436,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.3379879,7.158196,85.424,2.19,27.097,14.316,0,15.04883,45.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483074.93,75.87,54.0,2.84,1011.0,75.69,48.0
32.932,178.1117,39.14147,0.02093196,0.1100199,448.6552,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.008760357,0.0001397185,62.70005,0.4728436,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.3379879,7.158196,85.424,2.19,27.097,14.316,0,15.04883,45.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.208043,0.0,0.0,0,1689483075.932,75.87,54.0,2.84,1011.0,75.69,48.0
33.948,326.5381,39.14177,0.02093196,0.06001087,448.6557,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.01661848,0.0001638052,101.4527,0.5499113,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.888472,5.567486,85.424,16.11,27.146,14.316,0,15.43945,43.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483076.948,75.87,54.0,2.84,1011.0,75.69,48.0
34.948,326.5381,39.14177,0.02093196,0.06001087,448.6557,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.01661848,0.0001638052,101.4527,0.5499113,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.888472,5.567486,85.424,16.11,27.146,14.316,0,15.43945,43.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483077.948,75.87,54.0,2.84,1011.0,75.69,48.0
36.161,326.5381,39.14177,0.02093196,0.06001087,448.6557,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.01661848,0.0001638052,101.4527,0.5499113,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.888472,5.567486,85.424,16.11,27.146,14.316,0,15.43945,43.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483079.161,75.87,54.0,2.84,1011.0,75.69,48.0
37.359,326.5381,39.14177,0.02093196,0.06001087,448.6557,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.01661848,0.0001638052,101.4527,0.5499113,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.888472,5.567486,85.424,16.11,27.146,14.316,0,15.43945,43.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483080.359,75.87,54.0,2.84,1011.0,75.69,48.0
38.135,326.5381,39.14177,0.02093196,0.06001087,448.6557,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.01661848,0.0001638052,101.4527,0.5499113,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.888472,5.567486,85.424,16.11,27.146,14.316,0,15.43945,43.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,0.0,0.0,0,1689483081.135,75.87,54.0,2.84,1011.0,75.69,48.0
38.997,237.4823,39.142,0.02093196,0.08251494,448.6562,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02295706,0.0001904805,120.5219,0.6434115,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.2526869,3.976776,85.424,-1.96,27.048,14.316,0,15.35889,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.679699,0.0,0.0,0,1689483081.997,75.87,54.0,2.84,1011.0,75.69,48.0
40.106,237.4823,39.142,0.02093196,0.08251494,448.6562,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02295706,0.0001904805,120.5219,0.6434115,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.2526869,3.976776,85.424,-1.96,27.048,14.316,0,15.35889,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.679699,0.0,0.0,0,1689483083.106,75.87,54.0,2.84,1011.0,75.69,48.0
40.929,237.4823,39.142,0.02093196,0.08251494,448.6562,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02295706,0.0001904805,120.5219,0.6434115,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.2526869,3.976776,85.424,-1.96,27.048,14.316,0,15.35889,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.679699,0.0,0.0,0,1689483083.929,75.87,54.0,2.84,1011.0,75.69,48.0
41.926,237.4823,39.142,0.02093196,0.08251494,448.6562,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02295706,0.0001904805,120.5219,0.6434115,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.2526869,3.976776,85.424,-1.96,27.048,14.316,0,15.35889,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.679699,0.0,0.0,0,1689483084.926,75.87,54.0,2.84,1011.0,75.69,48.0
42.921,237.4823,39.142,0.02093196,0.08251494,448.6562,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02295706,0.0001904805,120.5219,0.6434115,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,0.2526869,3.976776,85.424,-1.96,27.048,14.316,0,15.35889,40.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,5.679699,0.0,0.0,0,1689483085.921,75.87,54.0,2.84,1011.0,75.69,48.0
43.943,89.05585,39.14207,0.02093196,0.2200398,448.6569,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02587007,0.0002232018,115.9044,0.7162244,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,-0.7027929,0.7953551,85.424,-1.99,27.097,14.316,0,15.26978,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.604301,0.0,0.0,0,1689483086.943,75.87,54.0,2.84,1011.0,75.69,48.0
44.946,89.05585,39.14207,0.02093196,0.2200398,448.6569,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02587007,0.0002232018,115.9044,0.7162244,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,-0.7027929,0.7953551,85.424,-1.99,27.097,14.316,0,15.26978,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.604301,0.0,0.0,0,1689483087.946,75.87,54.0,2.84,1011.0,75.69,48.0
45.931,89.05585,39.14207,0.02093196,0.2200398,448.6569,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,174,86.0,0.0,1,0.02587007,0.0002232018,115.9044,0.7162244,90.86,0,0,0,91.4,0.0,135.5,136.4,50.58823,0,-0.1450377,-0.7027929,0.7953551,85.424,-1.99,27.097,14.316,0,15.26978,40.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.604301,0.0,0.0,0,1689483088.931,75.87,54.0,2.84,1011.0,75.69,48.0
46.929,148.4264,39.14219,0.02093196,0.1320239,448.6573,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,216,86.0,0.0,1,0.0295586,0.0002479652,119.2046,0.7739436,90.86,0,0,0,91.85,0.0,135.5,138.2,49.41177,0,-0.1450377,-0.1917655,4.772131,85.424,-5.38,27.048,14.316,0,15.33936,42.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483089.929,75.87,54.0,2.84,1011.0,75.69,48.0
47.928,148.4264,39.14219,0.02093196,0.1320239,448.6573,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,216,86.0,0.0,1,0.0295586,0.0002479652,119.2046,0.7739436,90.86,0,0,0,91.85,0.0,135.5,138.2,49.41177,0,-0.1450377,-0.1917655,4.772131,85.424,-5.38,27.048,14.316,0,15.33936,42.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483090.928,75.87,54.0,2.84,1011.0,75.69,48.0
48.935,148.4264,39.14219,0.02093196,0.1320239,448.6573,0.006836321,0.0,0.030429,0.0,0.0,0.2870004,0.0,216,86.0,0.0,1,0.0295586,0.0002479652,119.2046,0.7739436,90.86,0,0,0,91.85,0.0,135.5,138.2,49.41177,0,-0.1450377,-0.1917655,4.772131,85.424,-5.38,27.048,14.316,0,15.33936,42.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,0,0,6.340129,0.0,0.0,0,1689483091.935,75.87,54.0,2.84,1011.0,75.69,48.0
