Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
25,27.807,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294110.807,81.85166666666667,42.0,12.66,1010.0,81.56166666666667,0.0
26,28.806,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294111.806,81.85133333333333,42.0,12.66,1010.0,81.56133333333332,0.0
27,29.826,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294112.826,81.851,42.0,12.66,1010.0,81.56099999999999,0.0
28,30.818,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294113.818,81.85066666666667,42.0,12.66,1010.0,81.56066666666666,0.0
29,31.808,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294114.808,81.85033333333334,42.0,12.66,1010.0,81.56033333333333,0.0
30,32.812,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294115.812,81.85,42.0,12.66,1010.0,81.55999999999999,0.0
31,33.814,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294116.814,81.84966666666666,42.0,12.66,1010.0,81.55966666666666,0.0
32,34.818,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294117.818,81.84933333333333,42.0,12.66,1010.0,81.55933333333333,0.0
33,35.811,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294118.811,81.849,42.0,12.66,1010.0,81.559,0.0
34,36.812,18.62801,38.51761,0.6004227,1.051955,90.52506,0.1960964,1282.75,0.893025,28.62745,0.9802792,8.232463,58.82353,11,86.0,12.55325,2,0.02473782,0.003125426,7.915024,0.4503135,85.82,13,3891,3870,108.5,1301.5,93.875,91.4,65.88235,0,-7.396924,1.313018,8.748906,85.424,6.14,27.195,14.453,1.3,13.6499,0.0,1,14.3,0,0,0,0,0,0,0,33.70713,92.3,43,0,11.62357,29.01961,58.43137,0,1687294119.812,81.84866666666667,42.0,12.66,1010.0,81.55866666666667,0.0
35,37.809,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294120.809,81.84833333333333,42.0,12.66,1010.0,81.55833333333332,0.0
36,38.812,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294121.812,81.848,42.0,12.66,1010.0,81.55799999999999,0.0
37,39.812,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294122.812,81.84766666666667,42.0,12.66,1010.0,81.55766666666666,0.0
38,40.808,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294123.808,81.84733333333334,42.0,12.66,1010.0,81.55733333333333,0.0
39,41.814,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294124.814,81.84700000000001,42.0,12.66,1010.0,81.557,0.0
40,42.864,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294125.864,81.84666666666666,42.0,12.66,1010.0,81.55666666666666,0.0
41,43.81,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294126.81,81.84633333333333,42.0,12.66,1010.0,81.55633333333333,0.0
42,44.816,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294127.816,81.846,42.0,12.66,1010.0,81.556,0.0
43,45.818,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294128.818,81.84566666666667,42.0,12.66,1010.0,81.55566666666667,0.0
44,46.817,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294129.817,81.84533333333333,42.0,12.66,1010.0,81.55533333333332,0.0
45,47.818,25.14922,38.51459,0.592977,0.7791827,90.54541,0.1936647,1292.75,0.882441,28.62745,0.9879212,8.130374,58.43137,11,86.0,12.49392,2,0.05076662,0.004163902,12.19208,0.6280114,86.45,13,3848,3845,108.05,1296.0,93.875,91.4,65.88235,0,-7.396924,1.45188,25.45136,85.424,-0.17,27.097,14.433,1.2,14.4397,0.0,1,14.3,0,0,0,0,0,0,0,33.03164,92.3,43,0,11.62357,28.62745,58.03922,0,1687294130.818,81.845,42.0,12.66,1010.0,81.55499999999999,0.0
