Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
10,9.808,0.0,39.7676,0.01932856,0.0,306.0277,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,867,73.4,0.0,1,0.0,1.996335e-05,0.0,0.1188938,73.85,0,0,0,80.15,1240.5,80.375,107.6,64.31373,0,0.0,0.0,7.953551,73.328,0.67,27.048,13.593,0.0,15.89966,40.5,1,13.5,0,0,0,0,0,0,0,0.0,92.3,41,0,7.264731,14.90196,61.56863,0,1688270846.808,75.47000000000001,51.833333333333336,5.423333333333333,1012.0,75.16333333333333,0.0
11,10.807,25.31641,39.76735,0.2945305,0.7740368,306.0331,0.09619284,1232.0,0.42336,14.90196,0.6208067,4.03834,42.7451,867,73.4,0.0,2,0.007040206,0.000298141,23.61368,0.1787715,73.85,0,0,0,80.15,1235.75,80.375,104.0,64.31373,0,-9.427453,1.608712,6.362841,73.328,-18.14,27.146,13.593,0.0,15.74951,41.0,1,13.5,0,0,0,0,0,0,0,17.21576,92.3,41,0,7.793075,14.90196,88.23529,0,1688270847.807,75.474,51.81666666666667,5.426666666666667,1012.0,75.16666666666666,0.0
12,11.81,25.31641,39.76735,0.2945305,0.7740368,306.0331,0.09619284,1232.0,0.42336,14.90196,0.6208067,4.03834,42.7451,867,73.4,0.0,2,0.007040206,0.000298141,23.61368,0.1787715,73.85,0,0,0,80.15,1235.75,80.375,104.0,64.31373,0,-9.427453,1.608712,6.362841,73.328,-18.14,27.146,13.593,0.0,15.74951,41.0,1,13.5,0,0,0,0,0,0,0,17.21576,92.3,41,0,7.793075,14.90196,88.23529,0,1688270848.81,75.47800000000001,51.8,5.43,1012.0,75.17,0.0
13,12.807,25.31641,39.76735,0.2945305,0.7740368,306.0331,0.09619284,1232.0,0.42336,14.90196,0.6208067,4.03834,42.7451,867,73.4,0.0,2,0.007040206,0.000298141,23.61368,0.1787715,73.85,0,0,0,80.15,1235.75,80.375,104.0,64.31373,0,-9.427453,1.608712,6.362841,73.328,-18.14,27.146,13.593,0.0,15.74951,41.0,1,13.5,0,0,0,0,0,0,0,17.21576,92.3,41,0,7.793075,14.90196,88.23529,0,1688270849.807,75.482,51.78333333333333,5.433333333333333,1012.0,75.17333333333333,0.0
14,13.817,25.31641,39.76735,0.2945305,0.7740368,306.0331,0.09619284,1232.0,0.42336,14.90196,0.6208067,4.03834,42.7451,867,73.4,0.0,2,0.007040206,0.000298141,23.61368,0.1787715,73.85,0,0,0,80.15,1235.75,80.375,104.0,64.31373,0,-9.427453,1.608712,6.362841,73.328,-18.14,27.146,13.593,0.0,15.74951,41.0,1,13.5,0,0,0,0,0,0,0,17.21576,92.3,41,0,7.793075,14.90196,88.23529,0,1688270850.817,75.486,51.766666666666666,5.4366666666666665,1012.0,75.17666666666666,0.0
15,14.849,5.418919,39.76407,1.490671,3.616189,306.0623,0.4868491,1831.25,2.227932,55.29412,2.50878,20.43876,96.47059,867,73.4,33.91255,2,0.01505343,0.001787179,8.423011,0.2368291,73.85,0,0,0,80.15,2764.75,80.375,95.0,64.31373,0,-1.450377,1.736308,17.49781,73.328,1.02,34.839,13.554,0.0,14.47998,47.0,1,13.5,0,0,0,0,0,0,0,58.61934,92.3,41,0,7.925161,71.37255,100.0,0,1688270851.849,75.49000000000001,51.75,5.4399999999999995,1012.0,75.17999999999999,0.0
16,15.813,5.418919,39.76407,1.490671,3.616189,306.0623,0.4868491,1831.25,2.227932,55.29412,2.50878,20.43876,96.47059,867,73.4,33.91255,2,0.01505343,0.001787179,8.423011,0.2368291,73.85,0,0,0,80.15,2764.75,80.375,95.0,64.31373,0,-1.450377,1.736308,17.49781,73.328,1.02,34.839,13.554,0.0,14.47998,47.0,1,13.5,0,0,0,0,0,0,0,58.61934,92.3,41,0,7.925161,71.37255,100.0,0,1688270852.813,75.494,51.733333333333334,5.443333333333333,1012.0,75.18333333333332,0.0
17,16.817,5.418919,39.76407,1.490671,3.616189,306.0623,0.4868491,1831.25,2.227932,55.29412,2.50878,20.43876,96.47059,867,73.4,33.91255,2,0.01505343,0.001787179,8.423011,0.2368291,73.85,0,0,0,80.15,2764.75,80.375,95.0,64.31373,0,-1.450377,1.736308,17.49781,73.328,1.02,34.839,13.554,0.0,14.47998,47.0,1,13.5,0,0,0,0,0,0,0,58.61934,92.3,41,0,7.925161,71.37255,100.0,0,1688270853.817,75.498,51.71666666666667,5.446666666666666,1012.0,75.18666666666667,0.0
18,17.818,5.505556,39.75553,4.063053,3.559283,306.1388,1.326982,3503.75,6.07257,74.5098,5.241462,55.70897,100.0,867,73.4,62.18621,2,0.03669456,0.00568805,6.451166,0.2937003,73.85,0,0,0,80.15,3708.5,80.375,87.8,64.31373,0,-0.2900755,3.1368,31.81421,73.328,-2.3,27.048,13.535,0.0,15.23926,52.5,1,13.4,0,0,0,0,0,0,0,83.50761,92.3,43,0,7.528903,74.11765,100.0,0,1688270854.818,75.50200000000001,51.7,5.449999999999999,1012.0,75.19,0.0
19,18.817,5.505556,39.75553,4.063053,3.559283,306.1388,1.326982,3503.75,6.07257,74.5098,5.241462,55.70897,100.0,867,73.4,62.18621,2,0.03669456,0.00568805,6.451166,0.2937003,73.85,0,0,0,80.15,3708.5,80.375,87.8,64.31373,0,-0.2900755,3.1368,31.81421,73.328,-2.3,27.048,13.535,0.0,15.23926,52.5,1,13.4,0,0,0,0,0,0,0,83.50761,92.3,43,0,7.528903,74.11765,100.0,0,1688270855.817,75.506,51.68333333333333,5.453333333333333,1012.0,75.19333333333333,0.0
20,19.813,5.505556,39.75553,4.063053,3.559283,306.1388,1.326982,3503.75,6.07257,74.5098,5.241462,55.70897,100.0,867,73.4,62.18621,2,0.03669456,0.00568805,6.451166,0.2937003,73.85,0,0,0,80.15,3708.5,80.375,87.8,64.31373,0,-0.2900755,3.1368,31.81421,73.328,-2.3,27.048,13.535,0.0,15.23926,52.5,1,13.4,0,0,0,0,0,0,0,83.50761,92.3,43,0,7.528903,74.11765,100.0,0,1688270856.813,75.51,51.666666666666664,5.456666666666666,1012.0,75.19666666666666,0.0
21,20.82,5.505556,39.75553,4.063053,3.559283,306.1388,1.326982,3503.75,6.07257,74.5098,5.241462,55.70897,100.0,867,73.4,62.18621,2,0.03669456,0.00568805,6.451166,0.2937003,73.85,0,0,0,80.15,3708.5,80.375,87.8,64.31373,0,-0.2900755,3.1368,31.81421,73.328,-2.3,27.048,13.535,0.0,15.23926,52.5,1,13.4,0,0,0,0,0,0,0,83.50761,92.3,43,0,7.528903,74.11765,100.0,0,1688270857.82,75.51400000000001,51.65,5.46,1012.0,75.2,0.0
22,21.817,8.734899,39.74768,4.125924,2.243396,306.2162,1.347515,3814.75,6.153273,68.23529,5.662831,56.571,95.29412,867,73.4,31.79156,2,0.07119177,0.009641401,7.383965,0.3487503,73.85,0,0,0,80.15,3185.75,80.375,87.8,64.31373,0,-0.8702264,5.918365,39.76776,73.328,-2.08,27.048,13.554,0.0,15.77881,55.0,1,13.5,0,0,0,0,0,0,0,77.88644,92.3,45,0,6.868473,60.78431,93.33334,0,1688270858.817,75.518,51.63333333333333,5.463333333333333,1012.0,75.20333333333333,0.0
23,22.816,8.734899,39.74768,4.125924,2.243396,306.2162,1.347515,3814.75,6.153273,68.23529,5.662831,56.571,95.29412,867,73.4,31.79156,2,0.07119177,0.009641401,7.383965,0.3487503,73.85,0,0,0,80.15,3185.75,80.375,87.8,64.31373,0,-0.8702264,5.918365,39.76776,73.328,-2.08,27.048,13.554,0.0,15.77881,55.0,1,13.5,0,0,0,0,0,0,0,77.88644,92.3,45,0,6.868473,60.78431,93.33334,0,1688270859.816,75.522,51.61666666666667,5.466666666666667,1012.0,75.20666666666666,0.0
24,23.813,8.734899,39.74768,4.125924,2.243396,306.2162,1.347515,3814.75,6.153273,68.23529,5.662831,56.571,95.29412,867,73.4,31.79156,2,0.07119177,0.009641401,7.383965,0.3487503,73.85,0,0,0,80.15,3185.75,80.375,87.8,64.31373,0,-0.8702264,5.918365,39.76776,73.328,-2.08,27.048,13.554,0.0,15.77881,55.0,1,13.5,0,0,0,0,0,0,0,77.88644,92.3,45,0,6.868473,60.78431,93.33334,0,1688270860.813,75.52600000000001,51.6,5.47,1012.0,75.21,0.0
25,24.817,8.734899,39.74768,4.125924,2.243396,306.2162,1.347515,3814.75,6.153273,68.23529,5.662831,56.571,95.29412,867,73.4,31.79156,2,0.07119177,0.009641401,7.383965,0.3487503,73.85,0,0,0,80.15,3185.75,80.375,87.8,64.31373,0,-0.8702264,5.918365,39.76776,73.328,-2.08,27.048,13.554,0.0,15.77881,55.0,1,13.5,0,0,0,0,0,0,0,77.88644,92.3,45,0,6.868473,60.78431,93.33334,0,1688270861.817,75.53,51.583333333333336,5.473333333333333,1012.0,75.21333333333332,0.0
26,25.818,15.77481,39.74377,2.639137,1.242223,306.2659,0.8619347,2823.25,3.935925,60.0,3.960718,36.18549,90.98039,867,73.4,18.67753,2,0.1107852,0.01217673,9.098108,0.4291562,73.85,0,0,0,80.15,3626.5,80.375,86.0,64.31373,0,-1.595415,4.106992,46.92595,73.328,-0.35,27.097,13.554,0.0,16.72974,54.0,1,13.5,0,0,0,0,0,0,0,67.31615,92.3,45,0,7.528903,62.7451,30.19608,0,1688270862.818,75.534,51.56666666666667,5.476666666666667,1012.0,75.21666666666667,0.0
27,26.807,15.77481,39.74377,2.639137,1.242223,306.2659,0.8619347,2823.25,3.935925,60.0,3.960718,36.18549,90.98039,867,73.4,18.67753,2,0.1107852,0.01217673,9.098108,0.4291562,73.85,0,0,0,80.15,3626.5,80.375,86.0,64.31373,0,-1.595415,4.106992,46.92595,73.328,-0.35,27.097,13.554,0.0,16.72974,54.0,1,13.5,0,0,0,0,0,0,0,67.31615,92.3,45,0,7.528903,62.7451,30.19608,0,1688270863.807,75.53800000000001,51.55,5.4799999999999995,1012.0,75.22,0.0
28,27.818,15.77481,39.74377,2.639137,1.242223,306.2659,0.8619347,2823.25,3.935925,60.0,3.960718,36.18549,90.98039,867,73.4,18.67753,2,0.1107852,0.01217673,9.098108,0.4291562,73.85,0,0,0,80.15,3626.5,80.375,86.0,64.31373,0,-1.595415,4.106992,46.92595,73.328,-0.35,27.097,13.554,0.0,16.72974,54.0,1,13.5,0,0,0,0,0,0,0,67.31615,92.3,45,0,7.528903,62.7451,30.19608,0,1688270864.818,75.542,51.53333333333333,5.483333333333333,1012.0,75.22333333333333,0.0
29,28.816,15.77481,39.74377,2.639137,1.242223,306.2659,0.8619347,2823.25,3.935925,60.0,3.960718,36.18549,90.98039,867,73.4,18.67753,2,0.1107852,0.01217673,9.098108,0.4291562,73.85,0,0,0,80.15,3626.5,80.375,86.0,64.31373,0,-1.595415,4.106992,46.92595,73.328,-0.35,27.097,13.554,0.0,16.72974,54.0,1,13.5,0,0,0,0,0,0,0,67.31615,92.3,45,0,7.528903,62.7451,30.19608,0,1688270865.816,75.546,51.516666666666666,5.486666666666666,1012.0,75.22666666666666,0.0
30,29.816,15.77481,39.74377,2.639137,1.242223,306.2659,0.8619347,2823.25,3.935925,60.0,3.960718,36.18549,90.98039,867,73.4,18.67753,2,0.1107852,0.01217673,9.098108,0.4291562,73.85,0,0,0,80.15,3626.5,80.375,86.0,64.31373,0,-1.595415,4.106992,46.92595,73.328,-0.35,27.097,13.554,0.0,16.72974,54.0,1,13.5,0,0,0,0,0,0,0,67.31615,92.3,45,0,7.528903,62.7451,30.19608,0,1688270866.816,75.55000000000001,51.5,5.489999999999999,1012.0,75.23,0.0
31,30.816,15.77481,39.74377,2.639137,1.242223,306.2659,0.8619347,2823.25,3.935925,60.0,3.960718,36.18549,90.98039,867,73.4,18.67753,2,0.1107852,0.01217673,9.098108,0.4291562,73.85,0,0,0,80.15,3626.5,80.375,86.0,64.31373,0,-1.595415,4.106992,46.92595,73.328,-0.35,27.097,13.554,0.0,16.72974,54.0,1,13.5,0,0,0,0,0,0,0,67.31615,92.3,45,0,7.528903,62.7451,30.19608,0,1688270867.816,75.554,51.483333333333334,5.493333333333333,1012.0,75.23333333333333,0.0
32,31.818,30.97077,39.74265,1.46461,0.6327203,306.3036,0.4783376,1964.75,2.184273,54.5098,2.852486,20.08143,93.33334,867,73.4,14.00543,2,0.169838,0.01410119,12.04423,0.5262963,73.85,0,0,0,80.15,2497.5,80.375,87.8,64.31373,0,-1.160302,1.781189,48.51666,73.328,0.0,27.048,13.574,0.0,16.53931,56.0,1,13.5,0,0,0,0,0,0,0,53.6811,92.3,45,0,6.736387,57.2549,91.37255,0,1688270868.818,75.558,51.46666666666667,5.496666666666666,1012.0,75.23666666666666,0.0
33,32.815,30.97077,39.74265,1.46461,0.6327203,306.3036,0.4783376,1964.75,2.184273,54.5098,2.852486,20.08143,93.33334,867,73.4,14.00543,2,0.169838,0.01410119,12.04423,0.5262963,73.85,0,0,0,80.15,2497.5,80.375,87.8,64.31373,0,-1.160302,1.781189,48.51666,73.328,0.0,27.048,13.574,0.0,16.53931,56.0,1,13.5,0,0,0,0,0,0,0,53.6811,92.3,45,0,6.736387,57.2549,91.37255,0,1688270869.815,75.562,51.45,5.5,1012.0,75.24,0.0
34,33.819,30.97077,39.74265,1.46461,0.6327203,306.3036,0.4783376,1964.75,2.184273,54.5098,2.852486,20.08143,93.33334,867,73.4,14.00543,2,0.169838,0.01410119,12.04423,0.5262963,73.85,0,0,0,80.15,2497.5,80.375,87.8,64.31373,0,-1.160302,1.781189,48.51666,73.328,0.0,27.048,13.574,0.0,16.53931,56.0,1,13.5,0,0,0,0,0,0,0,53.6811,92.3,45,0,6.736387,57.2549,91.37255,0,1688270870.819,75.566,51.43333333333333,5.503333333333333,1012.0,75.24333333333333,0.0
35,34.821,30.97077,39.74265,1.46461,0.6327203,306.3036,0.4783376,1964.75,2.184273,54.5098,2.852486,20.08143,93.33334,867,73.4,14.00543,2,0.169838,0.01410119,12.04423,0.5262963,73.85,0,0,0,80.15,2497.5,80.375,87.8,64.31373,0,-1.160302,1.781189,48.51666,73.328,0.0,27.048,13.574,0.0,16.53931,56.0,1,13.5,0,0,0,0,0,0,0,53.6811,92.3,45,0,6.736387,57.2549,91.37255,0,1688270871.821,75.57000000000001,51.416666666666664,5.506666666666667,1012.0,75.24666666666667,0.0
36,35.819,28.68138,39.74072,1.68984,0.683225,306.3591,0.5518972,2026.5,2.525607,54.5098,2.942136,23.16959,93.72549,867,73.4,23.27005,2,0.2521337,0.01693367,14.88949,0.5883679,73.85,0,0,0,80.15,2078.0,80.375,87.8,64.31373,0,-1.160302,0.9560826,50.90273,73.328,0.5,27.097,13.574,0.0,15.52979,57.0,1,13.5,0,0,0,0,0,0,0,60.049,92.3,46,0,6.736387,56.86274,92.94118,0,1688270872.819,75.574,51.4,5.51,1012.0,75.25,0.0
37,36.82,28.68138,39.74072,1.68984,0.683225,306.3591,0.5518972,2026.5,2.525607,54.5098,2.942136,23.16959,93.72549,867,73.4,23.27005,2,0.2521337,0.01693367,14.88949,0.5883679,73.85,0,0,0,80.15,2078.0,80.375,87.8,64.31373,0,-1.160302,0.9560826,50.90273,73.328,0.5,27.097,13.574,0.0,15.52979,57.0,1,13.5,0,0,0,0,0,0,0,60.049,92.3,46,0,6.736387,56.86274,92.94118,0,1688270873.82,75.578,51.38333333333333,5.513333333333333,1012.0,75.25333333333333,0.0
38,37.82,28.68138,39.74072,1.68984,0.683225,306.3591,0.5518972,2026.5,2.525607,54.5098,2.942136,23.16959,93.72549,867,73.4,23.27005,2,0.2521337,0.01693367,14.88949,0.5883679,73.85,0,0,0,80.15,2078.0,80.375,87.8,64.31373,0,-1.160302,0.9560826,50.90273,73.328,0.5,27.097,13.574,0.0,15.52979,57.0,1,13.5,0,0,0,0,0,0,0,60.049,92.3,46,0,6.736387,56.86274,92.94118,0,1688270874.82,75.58200000000001,51.36666666666667,5.516666666666667,1012.0,75.25666666666666,0.0
39,38.819,215.5827,39.74325,0.2363475,0.09089705,306.3635,0.07719044,1193.75,0.353241,11.76471,0.6251877,3.240587,45.09804,867,73.4,3.145157,2,0.300734,0.01715907,17.52624,0.6428177,73.85,0,0,0,80.15,977.25,80.375,91.4,64.31373,0,-9.427453,0.9035311,49.31202,73.328,0.68,27.048,13.593,0.0,15.77881,54.5,1,13.5,0,0,0,0,0,0,0,14.25753,92.3,46,0,6.868473,14.5098,44.31372,0,1688270875.819,75.586,51.35,5.52,1012.0,75.25999999999999,0.0
40,39.82,215.5827,39.74325,0.2363475,0.09089705,306.3635,0.07719044,1193.75,0.353241,11.76471,0.6251877,3.240587,45.09804,867,73.4,3.145157,2,0.300734,0.01715907,17.52624,0.6428177,73.85,0,0,0,80.15,977.25,80.375,91.4,64.31373,0,-9.427453,0.9035311,49.31202,73.328,0.68,27.048,13.593,0.0,15.77881,54.5,1,13.5,0,0,0,0,0,0,0,14.25753,92.3,46,0,6.868473,14.5098,44.31372,0,1688270876.82,75.59,51.333333333333336,5.523333333333333,1012.0,75.26333333333334,0.0
41,40.819,215.5827,39.74325,0.2363475,0.09089705,306.3635,0.07719044,1193.75,0.353241,11.76471,0.6251877,3.240587,45.09804,867,73.4,3.145157,2,0.300734,0.01715907,17.52624,0.6428177,73.85,0,0,0,80.15,977.25,80.375,91.4,64.31373,0,-9.427453,0.9035311,49.31202,73.328,0.68,27.048,13.593,0.0,15.77881,54.5,1,13.5,0,0,0,0,0,0,0,14.25753,92.3,46,0,6.868473,14.5098,44.31372,0,1688270877.819,75.59400000000001,51.31666666666667,5.526666666666666,1012.0,75.26666666666667,0.0
42,41.819,215.5827,39.74325,0.2363475,0.09089705,306.3635,0.07719044,1193.75,0.353241,11.76471,0.6251877,3.240587,45.09804,867,73.4,3.145157,2,0.300734,0.01715907,17.52624,0.6428177,73.85,0,0,0,80.15,977.25,80.375,91.4,64.31373,0,-9.427453,0.9035311,49.31202,73.328,0.68,27.048,13.593,0.0,15.77881,54.5,1,13.5,0,0,0,0,0,0,0,14.25753,92.3,46,0,6.868473,14.5098,44.31372,0,1688270878.819,75.598,51.3,5.529999999999999,1012.0,75.27,0.0
43,42.813,221.8188,39.7456,0.2212992,0.08834162,306.3675,0.0722757,990.5,0.33075,13.72549,0.5511635,3.034257,43.92157,904,73.4,4.999244,4,0.3455701,0.01736137,19.90454,0.7018611,73.85,0,0,0,80.15,1175.75,80.375,91.4,63.13726,0,-9.137378,0.1150655,48.51666,73.328,-0.11,27.097,13.593,0.0,15.55908,55.0,1,13.5,0,0,0,0,0,0,0,16.08911,92.3,46,0,7.132645,12.15686,41.96078,0,1688270879.813,75.602,51.28333333333333,5.533333333333333,1012.0,75.27333333333333,0.0
44,43.819,221.8188,39.7456,0.2212992,0.08834162,306.3675,0.0722757,990.5,0.33075,13.72549,0.5511635,3.034257,43.92157,904,73.4,4.999244,4,0.3455701,0.01736137,19.90454,0.7018611,73.85,0,0,0,80.15,1175.75,80.375,91.4,63.13726,0,-9.137378,0.1150655,48.51666,73.328,-0.11,27.097,13.593,0.0,15.55908,55.0,1,13.5,0,0,0,0,0,0,0,16.08911,92.3,46,0,7.132645,12.15686,41.96078,0,1688270880.819,75.60600000000001,51.266666666666666,5.536666666666666,1012.0,75.27666666666667,0.0
