Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
10,9.793,0.0,39.66828,0.5815476,0.0,355.5526,0.1899318,1305.25,0.887733,28.23529,0.9974737,7.973663,59.60784,10,62.6,12.41161,2,0.0,0.0006710151,0.0,0.127952,61.88,0,0,0,75.65,1305.25,97.25,93.2,38.82353,0,-7.687,0.0,3.976776,61.808,-0.9,27.048,14.492,0.0,14.4397,39.0,1,14.3,0,0,0,0,0,0,0,32.08472,92.3,0,0,3.96258,28.62745,59.60784,0,1688531823.793,61.94833333333333,82.0,1.99,1013.0,61.70166666666667,2.0
11,10.79,0.0,39.66828,0.5815476,0.0,355.5526,0.1899318,1305.25,0.887733,28.23529,0.9974737,7.973663,59.60784,10,62.6,12.41161,2,0.0,0.0006710151,0.0,0.127952,61.88,0,0,0,75.65,1305.25,97.25,93.2,38.82353,0,-7.687,0.0,3.976776,61.808,-0.9,27.048,14.492,0.0,14.4397,39.0,1,14.3,0,0,0,0,0,0,0,32.08472,92.3,0,0,3.96258,28.62745,59.60784,0,1688531824.79,61.95016666666667,82.0,1.99,1013.0,61.703833333333336,2.0
12,11.786,9.729742,39.66735,0.5747676,2.014014,355.5636,0.1877175,1309.25,0.875826,28.23529,1.00053,7.880702,60.0,10,62.6,12.1865,2,0.005382018,0.001229924,4.375894,0.1823557,61.88,0,0,0,75.65,1296.75,97.25,93.2,38.82353,0,-7.687,1.183698,9.544262,61.808,-0.01,27.097,14.472,0.0,14.1394,39.0,1,14.3,0,0,0,0,0,0,0,31.61378,92.3,0,0,3.96258,28.23529,60.0,0,1688531825.786,61.952,82.0,1.99,1013.0,61.706,2.0
13,12.787,9.729742,39.66735,0.5747676,2.014014,355.5636,0.1877175,1309.25,0.875826,28.23529,1.00053,7.880702,60.0,10,62.6,12.1865,2,0.005382018,0.001229924,4.375894,0.1823557,61.88,0,0,0,75.65,1296.75,97.25,93.2,38.82353,0,-7.687,1.183698,9.544262,61.808,-0.01,27.097,14.472,0.0,14.1394,39.0,1,14.3,0,0,0,0,0,0,0,31.61378,92.3,0,0,3.96258,28.23529,60.0,0,1688531826.787,61.953833333333336,82.0,1.99,1013.0,61.70816666666666,2.0
14,13.787,9.729742,39.66735,0.5747676,2.014014,355.5636,0.1877175,1309.25,0.875826,28.23529,1.00053,7.880702,60.0,10,62.6,12.1865,2,0.005382018,0.001229924,4.375894,0.1823557,61.88,0,0,0,75.65,1296.75,97.25,93.2,38.82353,0,-7.687,1.183698,9.544262,61.808,-0.01,27.097,14.472,0.0,14.1394,39.0,1,14.3,0,0,0,0,0,0,0,31.61378,92.3,0,0,3.96258,28.23529,60.0,0,1688531827.787,61.955666666666666,82.0,1.99,1013.0,61.71033333333333,2.0
15,14.898,19.39268,39.66677,0.5767474,1.010476,355.5738,0.1883641,1285.75,0.878472,28.62745,1.003478,7.907848,60.0,10,62.6,12.18598,2,0.01552729,0.001749892,8.873286,0.2430655,61.88,0,0,0,75.65,1302.25,97.25,91.4,38.82353,0,-7.541962,2.43959,12.72568,61.808,-0.32,27.048,14.492,0.0,14.7998,39.0,1,14.3,0,0,0,0,0,0,0,32.30248,92.3,0,0,4.094666,27.84314,59.21569,0,1688531828.898,61.9575,82.0,1.99,1013.0,61.7125,2.0
16,15.796,19.39268,39.66677,0.5767474,1.010476,355.5738,0.1883641,1285.75,0.878472,28.62745,1.003478,7.907848,60.0,10,62.6,12.18598,2,0.01552729,0.001749892,8.873286,0.2430655,61.88,0,0,0,75.65,1302.25,97.25,91.4,38.82353,0,-7.541962,2.43959,12.72568,61.808,-0.32,27.048,14.492,0.0,14.7998,39.0,1,14.3,0,0,0,0,0,0,0,32.30248,92.3,0,0,4.094666,27.84314,59.21569,0,1688531829.796,61.95933333333333,82.0,1.99,1013.0,61.714666666666666,2.0
17,16.848,19.39268,39.66677,0.5767474,1.010476,355.5738,0.1883641,1285.75,0.878472,28.62745,1.003478,7.907848,60.0,10,62.6,12.18598,2,0.01552729,0.001749892,8.873286,0.2430655,61.88,0,0,0,75.65,1302.25,97.25,91.4,38.82353,0,-7.541962,2.43959,12.72568,61.808,-0.32,27.048,14.492,0.0,14.7998,39.0,1,14.3,0,0,0,0,0,0,0,32.30248,92.3,0,0,4.094666,27.84314,59.21569,0,1688531830.848,61.961166666666664,82.0,1.99,1013.0,61.716833333333334,2.0
18,17.791,19.39268,39.66677,0.5767474,1.010476,355.5738,0.1883641,1285.75,0.878472,28.62745,1.003478,7.907848,60.0,10,62.6,12.18598,2,0.01552729,0.001749892,8.873286,0.2430655,61.88,0,0,0,75.65,1302.25,97.25,91.4,38.82353,0,-7.541962,2.43959,12.72568,61.808,-0.32,27.048,14.492,0.0,14.7998,39.0,1,14.3,0,0,0,0,0,0,0,32.30248,92.3,0,0,4.094666,27.84314,59.21569,0,1688531831.791,61.963,82.0,1.99,1013.0,61.719,2.0
19,18.783,22.7709,39.66618,0.5730469,0.8605648,355.5861,0.1871556,1296.0,0.867888,28.23529,1.011477,7.857111,59.21569,10,62.6,12.2592,2,0.02973832,0.002380559,12.49216,0.3064363,61.88,0,0,0,75.65,1300.0,97.25,91.4,38.82353,0,-7.541962,1.604563,11.93033,61.808,-0.14,27.048,14.492,0.0,14.94995,39.0,1,14.3,0,0,0,0,0,0,0,31.84138,92.3,0,0,4.094666,28.62745,58.82353,0,1688531832.783,61.96483333333333,82.0,1.99,1013.0,61.72116666666667,2.0
20,19.784,22.7709,39.66618,0.5730469,0.8605648,355.5861,0.1871556,1296.0,0.867888,28.23529,1.011477,7.857111,59.21569,10,62.6,12.2592,2,0.02973832,0.002380559,12.49216,0.3064363,61.88,0,0,0,75.65,1300.0,97.25,91.4,38.82353,0,-7.541962,1.604563,11.93033,61.808,-0.14,27.048,14.492,0.0,14.94995,39.0,1,14.3,0,0,0,0,0,0,0,31.84138,92.3,0,0,4.094666,28.62745,58.82353,0,1688531833.784,61.96666666666667,82.0,1.99,1013.0,61.723333333333336,2.0
21,20.784,22.7709,39.66618,0.5730469,0.8605648,355.5861,0.1871556,1296.0,0.867888,28.23529,1.011477,7.857111,59.21569,10,62.6,12.2592,2,0.02973832,0.002380559,12.49216,0.3064363,61.88,0,0,0,75.65,1300.0,97.25,91.4,38.82353,0,-7.541962,1.604563,11.93033,61.808,-0.14,27.048,14.492,0.0,14.94995,39.0,1,14.3,0,0,0,0,0,0,0,31.84138,92.3,0,0,4.094666,28.62745,58.82353,0,1688531834.784,61.9685,82.0,1.99,1013.0,61.7255,2.0
22,21.785,22.7709,39.66618,0.5730469,0.8605648,355.5861,0.1871556,1296.0,0.867888,28.23529,1.011477,7.857111,59.21569,10,62.6,12.2592,2,0.02973832,0.002380559,12.49216,0.3064363,61.88,0,0,0,75.65,1300.0,97.25,91.4,38.82353,0,-7.541962,1.604563,11.93033,61.808,-0.14,27.048,14.492,0.0,14.94995,39.0,1,14.3,0,0,0,0,0,0,0,31.84138,92.3,0,0,4.094666,28.62745,58.82353,0,1688531835.785,61.970333333333336,82.0,1.99,1013.0,61.727666666666664,2.0
23,22.793,22.7709,39.66618,0.5730469,0.8605648,355.5861,0.1871556,1296.0,0.867888,28.23529,1.011477,7.857111,59.21569,10,62.6,12.2592,2,0.02973832,0.002380559,12.49216,0.3064363,61.88,0,0,0,75.65,1300.0,97.25,91.4,38.82353,0,-7.541962,1.604563,11.93033,61.808,-0.14,27.048,14.492,0.0,14.94995,39.0,1,14.3,0,0,0,0,0,0,0,31.84138,92.3,0,0,4.094666,28.62745,58.82353,0,1688531836.793,61.972166666666666,82.0,1.99,1013.0,61.72983333333333,2.0
24,23.869,20.39913,39.6656,0.5787527,0.9606211,355.5971,0.1890191,1296.0,0.861273,28.23529,1.014781,7.935343,59.21569,10,62.6,12.03025,2,0.04134725,0.002940227,14.06261,0.3900368,61.88,0,0,0,75.65,1310.75,97.25,91.4,38.82353,0,-7.541962,0.09122155,9.544262,61.808,4.82,27.097,14.492,0.2,14.91943,39.0,1,14.3,0,0,0,0,0,0,0,32.15842,92.3,0,0,4.094666,27.84314,59.21569,0,1688531837.869,61.974,82.0,1.99,1013.0,61.732,2.0
25,24.777,20.39913,39.6656,0.5787527,0.9606211,355.5971,0.1890191,1296.0,0.861273,28.23529,1.014781,7.935343,59.21569,10,62.6,12.03025,2,0.04134725,0.002940227,14.06261,0.3900368,61.88,0,0,0,75.65,1310.75,97.25,91.4,38.82353,0,-7.541962,0.09122155,9.544262,61.808,4.82,27.097,14.492,0.2,14.91943,39.0,1,14.3,0,0,0,0,0,0,0,32.15842,92.3,0,0,4.094666,27.84314,59.21569,0,1688531838.777,61.975833333333334,82.0,1.99,1013.0,61.73416666666667,2.0
26,25.786,20.39913,39.6656,0.5787527,0.9606211,355.5971,0.1890191,1296.0,0.861273,28.23529,1.014781,7.935343,59.21569,10,62.6,12.03025,2,0.04134725,0.002940227,14.06261,0.3900368,61.88,0,0,0,75.65,1310.75,97.25,91.4,38.82353,0,-7.541962,0.09122155,9.544262,61.808,4.82,27.097,14.492,0.2,14.91943,39.0,1,14.3,0,0,0,0,0,0,0,32.15842,92.3,0,0,4.094666,27.84314,59.21569,0,1688531839.786,61.977666666666664,82.0,1.99,1013.0,61.736333333333334,2.0
27,26.782,20.39913,39.6656,0.5787527,0.9606211,355.5971,0.1890191,1296.0,0.861273,28.23529,1.014781,7.935343,59.21569,10,62.6,12.03025,2,0.04134725,0.002940227,14.06261,0.3900368,61.88,0,0,0,75.65,1310.75,97.25,91.4,38.82353,0,-7.541962,0.09122155,9.544262,61.808,4.82,27.097,14.492,0.2,14.91943,39.0,1,14.3,0,0,0,0,0,0,0,32.15842,92.3,0,0,4.094666,27.84314,59.21569,0,1688531840.782,61.9795,82.0,1.99,1013.0,61.7385,2.0
28,27.787,20.39913,39.6656,0.5787527,0.9606211,355.5971,0.1890191,1296.0,0.861273,28.23529,1.014781,7.935343,59.21569,10,62.6,12.03025,2,0.04134725,0.002940227,14.06261,0.3900368,61.88,0,0,0,75.65,1310.75,97.25,91.4,38.82353,0,-7.541962,0.09122155,9.544262,61.808,4.82,27.097,14.492,0.2,14.91943,39.0,1,14.3,0,0,0,0,0,0,0,32.15842,92.3,0,0,4.094666,27.84314,59.21569,0,1688531841.787,61.98133333333333,82.0,1.99,1013.0,61.74066666666667,2.0
29,28.784,13.85092,39.66442,0.5831978,1.414768,355.6133,0.1904708,1302.25,0.867888,28.23529,1.019675,7.99629,59.60784,10,62.6,12.12265,2,0.05279436,0.003768836,14.00813,0.4657657,61.88,2,2165,4529,75.65,1295.25,97.25,91.4,38.82353,0,-7.541962,-0.7933701,9.544262,61.808,-0.16,27.048,14.472,1.2,13.86963,39.0,1,14.3,0,0,0,0,0,0,0,32.24989,92.3,0,0,3.434237,28.62745,59.60784,0,1688531842.784,61.98316666666667,82.0,1.99,1013.0,61.74283333333334,2.0
30,29.791,13.85092,39.66442,0.5831978,1.414768,355.6133,0.1904708,1302.25,0.867888,28.23529,1.019675,7.99629,59.60784,10,62.6,12.12265,2,0.05279436,0.003768836,14.00813,0.4657657,61.88,2,2165,4529,75.65,1295.25,97.25,91.4,38.82353,0,-7.541962,-0.7933701,9.544262,61.808,-0.16,27.048,14.472,1.2,13.86963,39.0,1,14.3,0,0,0,0,0,0,0,32.24989,92.3,0,0,3.434237,28.62745,59.60784,0,1688531843.791,61.985,82.0,1.99,1013.0,61.745000000000005,2.0
31,30.78,13.85092,39.66442,0.5831978,1.414768,355.6133,0.1904708,1302.25,0.867888,28.23529,1.019675,7.99629,59.60784,10,62.6,12.12265,2,0.05279436,0.003768836,14.00813,0.4657657,61.88,2,2165,4529,75.65,1295.25,97.25,91.4,38.82353,0,-7.541962,-0.7933701,9.544262,61.808,-0.16,27.048,14.472,1.2,13.86963,39.0,1,14.3,0,0,0,0,0,0,0,32.24989,92.3,0,0,3.434237,28.62745,59.60784,0,1688531844.78,61.98683333333333,82.0,1.99,1013.0,61.747166666666665,2.0
32,31.788,13.85092,39.66442,0.5831978,1.414768,355.6133,0.1904708,1302.25,0.867888,28.23529,1.019675,7.99629,59.60784,10,62.6,12.12265,2,0.05279436,0.003768836,14.00813,0.4657657,61.88,2,2165,4529,75.65,1295.25,97.25,91.4,38.82353,0,-7.541962,-0.7933701,9.544262,61.808,-0.16,27.048,14.472,1.2,13.86963,39.0,1,14.3,0,0,0,0,0,0,0,32.24989,92.3,0,0,3.434237,28.62745,59.60784,0,1688531845.788,61.98866666666667,82.0,1.99,1013.0,61.74933333333333,2.0
33,32.782,13.85092,39.66442,0.5831978,1.414768,355.6133,0.1904708,1302.25,0.867888,28.23529,1.019675,7.99629,59.60784,10,62.6,12.12265,2,0.05279436,0.003768836,14.00813,0.4657657,61.88,2,2165,4529,75.65,1295.25,97.25,91.4,38.82353,0,-7.541962,-0.7933701,9.544262,61.808,-0.16,27.048,14.472,1.2,13.86963,39.0,1,14.3,0,0,0,0,0,0,0,32.24989,92.3,0,0,3.434237,28.62745,59.60784,0,1688531846.782,61.9905,82.0,1.99,1013.0,61.7515,2.0
34,33.788,13.85092,39.66442,0.5831978,1.414768,355.6133,0.1904708,1302.25,0.867888,28.23529,1.019675,7.99629,59.60784,10,62.6,12.12265,2,0.05279436,0.003768836,14.00813,0.4657657,61.88,2,2165,4529,75.65,1295.25,97.25,91.4,38.82353,0,-7.541962,-0.7933701,9.544262,61.808,-0.16,27.048,14.472,1.2,13.86963,39.0,1,14.3,0,0,0,0,0,0,0,32.24989,92.3,0,0,3.434237,28.62745,59.60784,0,1688531847.788,61.992333333333335,82.0,1.99,1013.0,61.75366666666667,2.0
35,34.785,20.30556,39.66359,0.5814198,0.9650479,355.6284,0.1898901,1296.75,0.865242,28.23529,0.9942149,7.971911,59.60784,10,62.6,12.02768,2,0.06823059,0.004536101,15.04168,0.5656644,61.88,31,4691,4937,75.65,1308.5,97.25,91.4,38.82353,0,-7.687,0.04493032,11.13497,61.808,0.79,27.048,14.472,1.4,14.57886,39.0,1,14.3,0,0,0,0,0,0,0,32.28793,92.3,0,0,3.566323,27.84314,59.21569,0,1688531848.785,61.994166666666665,82.0,1.99,1013.0,61.755833333333335,2.0
36,35.787,20.30556,39.66359,0.5814198,0.9650479,355.6284,0.1898901,1296.75,0.865242,28.23529,0.9942149,7.971911,59.60784,10,62.6,12.02768,2,0.06823059,0.004536101,15.04168,0.5656644,61.88,31,4691,4937,75.65,1308.5,97.25,91.4,38.82353,0,-7.687,0.04493032,11.13497,61.808,0.79,27.048,14.472,1.4,14.57886,39.0,1,14.3,0,0,0,0,0,0,0,32.28793,92.3,0,0,3.566323,27.84314,59.21569,0,1688531849.787,61.996,82.0,1.99,1013.0,61.758,2.0
37,36.796,20.30556,39.66359,0.5814198,0.9650479,355.6284,0.1898901,1296.75,0.865242,28.23529,0.9942149,7.971911,59.60784,10,62.6,12.02768,2,0.06823059,0.004536101,15.04168,0.5656644,61.88,31,4691,4937,75.65,1308.5,97.25,91.4,38.82353,0,-7.687,0.04493032,11.13497,61.808,0.79,27.048,14.472,1.4,14.57886,39.0,1,14.3,0,0,0,0,0,0,0,32.28793,92.3,0,0,3.566323,27.84314,59.21569,0,1688531850.796,61.99783333333333,82.0,1.99,1013.0,61.76016666666667,2.0
38,37.784,20.30556,39.66359,0.5814198,0.9650479,355.6284,0.1898901,1296.75,0.865242,28.23529,0.9942149,7.971911,59.60784,10,62.6,12.02768,2,0.06823059,0.004536101,15.04168,0.5656644,61.88,31,4691,4937,75.65,1308.5,97.25,91.4,38.82353,0,-7.687,0.04493032,11.13497,61.808,0.79,27.048,14.472,1.4,14.57886,39.0,1,14.3,0,0,0,0,0,0,0,32.28793,92.3,0,0,3.566323,27.84314,59.21569,0,1688531851.784,61.99966666666666,82.0,1.99,1013.0,61.76233333333334,2.0
39,38.791,20.30556,39.66359,0.5814198,0.9650479,355.6284,0.1898901,1296.75,0.865242,28.23529,0.9942149,7.971911,59.60784,10,62.6,12.02768,2,0.06823059,0.004536101,15.04168,0.5656644,61.88,31,4691,4937,75.65,1308.5,97.25,91.4,38.82353,0,-7.687,0.04493032,11.13497,61.808,0.79,27.048,14.472,1.4,14.57886,39.0,1,14.3,0,0,0,0,0,0,0,32.28793,92.3,0,0,3.566323,27.84314,59.21569,0,1688531852.791,62.0015,82.0,1.99,1013.0,61.7645,2.0
40,39.801,20.30556,39.66359,0.5814198,0.9650479,355.6284,0.1898901,1296.75,0.865242,28.23529,0.9942149,7.971911,59.60784,10,62.6,12.02768,2,0.06823059,0.004536101,15.04168,0.5656644,61.88,31,4691,4937,75.65,1308.5,97.25,91.4,38.82353,0,-7.687,0.04493032,11.13497,61.808,0.79,27.048,14.472,1.4,14.57886,39.0,1,14.3,0,0,0,0,0,0,0,32.28793,92.3,0,0,3.566323,27.84314,59.21569,0,1688531853.801,62.00333333333333,82.0,1.99,1013.0,61.766666666666666,2.0
41,40.783,20.30556,39.66359,0.5814198,0.9650479,355.6284,0.1898901,1296.75,0.865242,28.23529,0.9942149,7.971911,59.60784,10,62.6,12.02768,2,0.06823059,0.004536101,15.04168,0.5656644,61.88,31,4691,4937,75.65,1308.5,97.25,91.4,38.82353,0,-7.687,0.04493032,11.13497,61.808,0.79,27.048,14.472,1.4,14.57886,39.0,1,14.3,0,0,0,0,0,0,0,32.28793,92.3,0,0,3.566323,27.84314,59.21569,0,1688531854.783,62.00516666666667,82.0,1.99,1013.0,61.76883333333333,2.0
42,41.806,17.25774,39.6624,0.5760856,1.135481,355.6473,0.188148,1307.0,0.857304,28.23529,1.023394,7.898775,58.82353,10,62.6,11.96788,2,0.0849255,0.005503825,15.43027,0.682394,61.88,31,4765,4345,74.3,1319.5,97.25,89.6,38.82353,0,-7.541962,0.3547205,7.953551,61.808,2.58,27.048,14.492,1.15,15.62988,39.0,1,14.3,0,0,0,0,0,0,0,31.74082,92.3,0,0,3.830495,46.27451,84.70588,0,1688531855.806,62.007,82.0,1.99,1013.0,61.771,2.0
43,42.806,17.25774,39.6624,0.5760856,1.135481,355.6473,0.188148,1307.0,0.857304,28.23529,1.023394,7.898775,58.82353,10,62.6,11.96788,2,0.0849255,0.005503825,15.43027,0.682394,61.88,31,4765,4345,74.3,1319.5,97.25,89.6,38.82353,0,-7.541962,0.3547205,7.953551,61.808,2.58,27.048,14.492,1.15,15.62988,39.0,1,14.3,0,0,0,0,0,0,0,31.74082,92.3,0,0,3.830495,46.27451,84.70588,0,1688531856.806,62.008833333333335,82.0,1.99,1013.0,61.77316666666667,2.0
44,43.794,17.25774,39.6624,0.5760856,1.135481,355.6473,0.188148,1307.0,0.857304,28.23529,1.023394,7.898775,58.82353,10,62.6,11.96788,2,0.0849255,0.005503825,15.43027,0.682394,61.88,31,4765,4345,74.3,1319.5,97.25,89.6,38.82353,0,-7.541962,0.3547205,7.953551,61.808,2.58,27.048,14.492,1.15,15.62988,39.0,1,14.3,0,0,0,0,0,0,0,31.74082,92.3,0,0,3.830495,46.27451,84.70588,0,1688531857.794,62.010666666666665,82.0,1.99,1013.0,61.775333333333336,2.0
45,44.793,17.25774,39.6624,0.5760856,1.135481,355.6473,0.188148,1307.0,0.857304,28.23529,1.023394,7.898775,58.82353,10,62.6,11.96788,2,0.0849255,0.005503825,15.43027,0.682394,61.88,31,4765,4345,74.3,1319.5,97.25,89.6,38.82353,0,-7.541962,0.3547205,7.953551,61.808,2.58,27.048,14.492,1.15,15.62988,39.0,1,14.3,0,0,0,0,0,0,0,31.74082,92.3,0,0,3.830495,46.27451,84.70588,0,1688531858.793,62.0125,82.0,1.99,1013.0,61.7775,2.0
