Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688104155.0,66.11,74.0,5.75,1012.0,65.89,0.0
1,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688104155.654,66.11,74.0,5.75,1012.0,65.89,0.0
2,1.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688104156.654,66.11,74.0,5.75,1012.0,65.89,0.0
3,2.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688104157.669,66.11,74.0,5.75,1012.0,65.89,0.0
4,3.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688104158.654,66.11,74.0,5.75,1012.0,65.89,0.0
5,4.686,404.1127,39.9957,0.0,0.04849101,0.0,0.0,0.0,0.027783,0.0,0.0,0.0,0.0,146,69.8,0.0,1,0.0,0.0,0.0,0.0,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.4351132,0.0,11.93033,70.448,-0.09,27.048,14.414,0.0,14.84985,51.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.03854,0.0,0.0,0,1688104159.686,66.11,74.0,5.75,1012.0,65.89,0.0
6,5.686,404.1127,39.9957,0.0,0.04849101,0.0,0.0,0.0,0.027783,0.0,0.0,0.0,0.0,146,69.8,0.0,1,0.0,0.0,0.0,0.0,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.4351132,0.0,11.93033,70.448,-0.09,27.048,14.414,0.0,14.84985,51.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.03854,0.0,0.0,0,1688104160.686,66.11,74.0,5.75,1012.0,65.89,0.0
7,6.661,404.1127,39.9957,0.0,0.04849101,0.0,0.0,0.0,0.027783,0.0,0.0,0.0,0.0,146,69.8,0.0,1,0.0,0.0,0.0,0.0,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.4351132,0.0,11.93033,70.448,-0.09,27.048,14.414,0.0,14.84985,51.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.03854,0.0,0.0,0,1688104161.661,66.11,74.0,5.75,1012.0,65.89,0.0
8,7.652,681.4889,39.99661,0.01914748,0.02875444,279.2088,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.01370773,1.992565e-05,687.9438,0.1170537,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,0.0,1.08442,11.93033,70.448,-0.94,27.048,14.433,0.0,15.3894,51.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.246021,0.0,0.0,0,1688104162.652,66.11,74.0,5.75,1012.0,65.89,0.0
9,8.662,681.4889,39.99661,0.01914748,0.02875444,279.2088,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.01370773,1.992565e-05,687.9438,0.1170537,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,0.0,1.08442,11.93033,70.448,-0.94,27.048,14.433,0.0,15.3894,51.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.246021,0.0,0.0,0,1688104163.662,66.11,74.0,5.75,1012.0,65.89,0.0
10,9.654,681.4889,39.99661,0.01914748,0.02875444,279.2088,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.01370773,1.992565e-05,687.9438,0.1170537,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,0.0,1.08442,11.93033,70.448,-0.94,27.048,14.433,0.0,15.3894,51.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.246021,0.0,0.0,0,1688104164.654,66.11,74.0,5.75,1012.0,65.89,0.0
11,10.655,616.5852,39.99733,0.01914748,0.03178123,279.2091,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.02455351,3.752987e-05,654.239,0.1726127,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,0.8088551,8.748906,70.448,0.19,27.048,14.433,0.0,15.70923,47.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.906451,0.0,0.0,0,1688104165.655,66.11,74.0,5.75,1012.0,65.89,0.0
12,11.659,616.5852,39.99733,0.01914748,0.03178123,279.2091,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.02455351,3.752987e-05,654.239,0.1726127,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,0.8088551,8.748906,70.448,0.19,27.048,14.433,0.0,15.70923,47.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.906451,0.0,0.0,0,1688104166.659,66.11,74.0,5.75,1012.0,65.89,0.0
13,12.657,616.5852,39.99733,0.01914748,0.03178123,279.2091,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.02455351,3.752987e-05,654.239,0.1726127,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,0.8088551,8.748906,70.448,0.19,27.048,14.433,0.0,15.70923,47.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.906451,0.0,0.0,0,1688104167.657,66.11,74.0,5.75,1012.0,65.89,0.0
14,13.658,616.5852,39.99733,0.01914748,0.03178123,279.2091,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.02455351,3.752987e-05,654.239,0.1726127,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,0.8088551,8.748906,70.448,0.19,27.048,14.433,0.0,15.70923,47.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.906451,0.0,0.0,0,1688104168.658,66.11,74.0,5.75,1012.0,65.89,0.0
15,14.656,389.4222,39.99775,0.01914748,0.05032028,279.2094,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.03139157,5.508311e-05,569.8947,0.2305005,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,-1.241721,3.976776,70.448,-1.13,27.048,14.433,0.0,15.30884,42.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.774365,0.0,0.0,0,1688104169.656,66.11,74.0,5.75,1012.0,65.89,0.0
16,15.654,389.4222,39.99775,0.01914748,0.05032028,279.2094,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.03139157,5.508311e-05,569.8947,0.2305005,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,-1.241721,3.976776,70.448,-1.13,27.048,14.433,0.0,15.30884,42.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.774365,0.0,0.0,0,1688104170.654,66.11,74.0,5.75,1012.0,65.89,0.0
17,16.654,389.4222,39.99775,0.01914748,0.05032028,279.2094,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.03139157,5.508311e-05,569.8947,0.2305005,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,-1.241721,3.976776,70.448,-1.13,27.048,14.433,0.0,15.30884,42.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,9.774365,0.0,0.0,0,1688104171.654,66.11,74.0,5.75,1012.0,65.89,0.0
18,17.652,259.6148,39.99804,0.01914748,0.07548042,279.2098,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.03620405,7.362859e-05,491.7119,0.2930779,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,-1.489133,7.953551,70.448,7.26,27.146,14.414,0.0,15.0,46.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,7.132645,0.0,0.0,0,1688104172.652,66.11,74.0,5.75,1012.0,65.89,0.0
19,18.655,259.6148,39.99804,0.01914748,0.07548042,279.2098,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.03620405,7.362859e-05,491.7119,0.2930779,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,-1.489133,7.953551,70.448,7.26,27.146,14.414,0.0,15.0,46.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,7.132645,0.0,0.0,0,1688104173.655,66.11,74.0,5.75,1012.0,65.89,0.0
20,19.659,259.6148,39.99804,0.01914748,0.07548042,279.2098,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.03620405,7.362859e-05,491.7119,0.2930779,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,-1.489133,7.953551,70.448,7.26,27.146,14.414,0.0,15.0,46.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,7.132645,0.0,0.0,0,1688104174.659,66.11,74.0,5.75,1012.0,65.89,0.0
21,20.653,259.6148,39.99804,0.01914748,0.07548042,279.2098,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.03620405,7.362859e-05,491.7119,0.2930779,75.11,0,0,0,83.3,0.0,116.375,114.8,60.0,0,-0.1450377,-1.489133,7.953551,70.448,7.26,27.146,14.414,0.0,15.0,46.0,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,7.132645,0.0,0.0,0,1688104175.653,66.11,74.0,5.75,1012.0,65.89,0.0
22,21.652,486.7778,39.99867,0.01914748,0.04025622,279.2102,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.04594047,9.363113e-05,490.6538,0.3480007,75.11,0,0,0,83.3,930.25,116.375,114.8,60.0,0,-0.1450377,0.325209,11.93033,70.448,9.35,27.048,14.355,0.0,14.74976,52.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,13.72549,77.64706,0,1688104176.652,66.11,74.0,5.75,1012.0,65.89,0.0
23,22.655,486.7778,39.99867,0.01914748,0.04025622,279.2102,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.04594047,9.363113e-05,490.6538,0.3480007,75.11,0,0,0,83.3,930.25,116.375,114.8,60.0,0,-0.1450377,0.325209,11.93033,70.448,9.35,27.048,14.355,0.0,14.74976,52.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,13.72549,77.64706,0,1688104177.655,66.11,74.0,5.75,1012.0,65.89,0.0
24,23.671,486.7778,39.99867,0.01914748,0.04025622,279.2102,0.006253514,0.0,0.027783,0.0,0.0,0.2625332,0.0,146,69.8,0.0,1,0.04594047,9.363113e-05,490.6538,0.3480007,75.11,0,0,0,83.3,930.25,116.375,114.8,60.0,0,-0.1450377,0.325209,11.93033,70.448,9.35,27.048,14.355,0.0,14.74976,52.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,5.943871,13.72549,77.64706,0,1688104178.671,66.11,74.0,5.75,1012.0,65.89,0.0
