Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
10,9.447,0.0,39.64104,0.3841178,0.0,342.908,0.1254518,1296.0,0.512001,16.47059,0.7574849,5.266681,47.45098,0,80.6,0.0,1,0.0,0.0003868976,0.0,0.1221406,89.6,0,0,0,85.1,1325.75,109.625,107.6,63.92157,0,-8.702264,-6.374312e-16,0.0,80.816,0.06,27.048,14.355,0.0,15.55908,0.0,1,14.2,0,0,0,0,0,0,0,21.34352,92.3,28,0,4.755096,25.09804,61.96078,0,1688514754.447,89.47,28.0,11.5,999.0,86.94,0.0
11,10.439,0.0,39.64104,0.3841178,0.0,342.908,0.1254518,1296.0,0.512001,16.47059,0.7574849,5.266681,47.45098,0,80.6,0.0,1,0.0,0.0003868976,0.0,0.1221406,89.6,0,0,0,85.1,1325.75,109.625,107.6,63.92157,0,-8.702264,-6.374312e-16,0.0,80.816,0.06,27.048,14.355,0.0,15.55908,0.0,1,14.2,0,0,0,0,0,0,0,21.34352,92.3,28,0,4.755096,25.09804,61.96078,0,1688514755.439,89.47,28.0,11.5,999.0,86.94,0.0
12,11.444,0.0,39.63977,0.5935283,0.0,342.9189,0.1938447,1275.75,0.813645,27.05882,1.068092,8.137933,67.05882,0,80.6,11.7362,2,0.0,0.0009449839,0.0,0.1869167,89.6,0,0,0,85.1,1281.25,109.625,105.8,63.92157,0,-6.38166,-6.374312e-16,0.0,80.816,0.01,27.048,14.355,0.0,15.45898,0.0,1,14.2,0,0,0,0,0,0,0,33.50291,92.3,28,0,4.755096,27.05882,57.64706,0,1688514756.444,89.47,28.0,11.5,999.0,86.94,0.0
13,12.448,0.0,39.63977,0.5935283,0.0,342.9189,0.1938447,1275.75,0.813645,27.05882,1.068092,8.137933,67.05882,0,80.6,11.7362,2,0.0,0.0009449839,0.0,0.1869167,89.6,0,0,0,85.1,1281.25,109.625,105.8,63.92157,0,-6.38166,-6.374312e-16,0.0,80.816,0.01,27.048,14.355,0.0,15.45898,0.0,1,14.2,0,0,0,0,0,0,0,33.50291,92.3,28,0,4.755096,27.05882,57.64706,0,1688514757.448,89.47,28.0,11.5,999.0,86.94,0.0
14,13.444,0.0,39.63977,0.5935283,0.0,342.9189,0.1938447,1275.75,0.813645,27.05882,1.068092,8.137933,67.05882,0,80.6,11.7362,2,0.0,0.0009449839,0.0,0.1869167,89.6,0,0,0,85.1,1281.25,109.625,105.8,63.92157,0,-6.38166,-6.374312e-16,0.0,80.816,0.01,27.048,14.355,0.0,15.45898,0.0,1,14.2,0,0,0,0,0,0,0,33.50291,92.3,28,0,4.755096,27.05882,57.64706,0,1688514758.444,89.47,28.0,11.5,999.0,86.94,0.0
15,14.437,0.0,39.63977,0.5935283,0.0,342.9189,0.1938447,1275.75,0.813645,27.05882,1.068092,8.137933,67.05882,0,80.6,11.7362,2,0.0,0.0009449839,0.0,0.1869167,89.6,0,0,0,85.1,1281.25,109.625,105.8,63.92157,0,-6.38166,-6.374312e-16,0.0,80.816,0.01,27.048,14.355,0.0,15.45898,0.0,1,14.2,0,0,0,0,0,0,0,33.50291,92.3,28,0,4.755096,27.05882,57.64706,0,1688514759.437,89.47,28.0,11.5,999.0,86.94,0.0
16,16.447,0.0,39.63844,0.5442529,0.0,342.9305,0.1777515,1286.5,0.824229,27.05882,0.8941898,7.462312,57.2549,0,80.6,12.07758,2,0.0,0.001537023,0.0,0.2439463,89.6,0,0,0,85.1,1307.0,109.625,104.0,63.92157,0,-7.687,-6.374312e-16,0.0,80.816,0.01,27.048,14.355,0.0,15.4895,0.0,1,14.2,0,0,0,0,0,0,0,30.46475,92.3,28,0,4.887183,26.27451,57.2549,0,1688514761.447,89.47,28.0,11.5,999.0,86.94,0.0
17,17.449,0.0,39.63844,0.5442529,0.0,342.9305,0.1777515,1286.5,0.824229,27.05882,0.8941898,7.462312,57.2549,0,80.6,12.07758,2,0.0,0.001537023,0.0,0.2439463,89.6,0,0,0,85.1,1307.0,109.625,104.0,63.92157,0,-7.687,-6.374312e-16,0.0,80.816,0.01,27.048,14.355,0.0,15.4895,0.0,1,14.2,0,0,0,0,0,0,0,30.46475,92.3,28,0,4.887183,26.27451,57.2549,0,1688514762.449,89.47,28.0,11.5,999.0,86.94,0.0
18,18.451,0.0,39.63754,0.417391,0.0,342.9382,0.1363188,1285.75,0.632394,20.78431,0.751494,5.722895,49.41177,0,80.6,9.189157,2,0.0,0.00192979,0.0,0.3019018,89.6,0,0,0,85.1,1344.5,109.625,104.0,63.92157,0,-8.702264,-6.374312e-16,0.0,80.816,-28.98,31.164,14.355,0.0,15.28931,0.0,1,14.2,0,0,0,0,0,0,0,23.37724,92.3,28,0,4.755096,20.0,48.23529,0,1688514763.451,89.47,28.0,11.5,999.0,86.94,0.0
19,19.444,0.0,39.63754,0.417391,0.0,342.9382,0.1363188,1285.75,0.632394,20.78431,0.751494,5.722895,49.41177,0,80.6,9.189157,2,0.0,0.00192979,0.0,0.3019018,89.6,0,0,0,85.1,1344.5,109.625,104.0,63.92157,0,-8.702264,-6.374312e-16,0.0,80.816,-28.98,31.164,14.355,0.0,15.28931,0.0,1,14.2,0,0,0,0,0,0,0,23.37724,92.3,28,0,4.755096,20.0,48.23529,0,1688514764.444,89.47,28.0,11.5,999.0,86.94,0.0
20,20.448,0.0,39.63754,0.417391,0.0,342.9382,0.1363188,1285.75,0.632394,20.78431,0.751494,5.722895,49.41177,0,80.6,9.189157,2,0.0,0.00192979,0.0,0.3019018,89.6,0,0,0,85.1,1344.5,109.625,104.0,63.92157,0,-8.702264,-6.374312e-16,0.0,80.816,-28.98,31.164,14.355,0.0,15.28931,0.0,1,14.2,0,0,0,0,0,0,0,23.37724,92.3,28,0,4.755096,20.0,48.23529,0,1688514765.448,89.47,28.0,11.5,999.0,86.94,0.0
21,21.446,0.0,39.63664,0.4121293,0.0,342.946,0.1346003,1329.5,0.62181,19.60784,0.7633063,5.650751,48.23529,0,80.6,8.954845,2,0.0,0.002327689,0.0,0.3564498,89.6,0,0,0,85.1,1332.0,109.625,104.0,63.92157,0,-8.847302,-6.374312e-16,0.7953551,80.816,-0.51,27.048,14.335,0.0,15.26978,0.0,1,14.2,0,0,0,0,0,0,0,22.32297,92.3,28,0,4.623011,19.60784,47.84314,0,1688514766.446,89.47,28.0,11.5,999.0,86.94,0.0
22,22.444,0.0,39.63664,0.4121293,0.0,342.946,0.1346003,1329.5,0.62181,19.60784,0.7633063,5.650751,48.23529,0,80.6,8.954845,2,0.0,0.002327689,0.0,0.3564498,89.6,0,0,0,85.1,1332.0,109.625,104.0,63.92157,0,-8.847302,-6.374312e-16,0.7953551,80.816,-0.51,27.048,14.335,0.0,15.26978,0.0,1,14.2,0,0,0,0,0,0,0,22.32297,92.3,28,0,4.623011,19.60784,47.84314,0,1688514767.444,89.47,28.0,11.5,999.0,86.94,0.0
23,23.454,0.0,39.63664,0.4121293,0.0,342.946,0.1346003,1329.5,0.62181,19.60784,0.7633063,5.650751,48.23529,0,80.6,8.954845,2,0.0,0.002327689,0.0,0.3564498,89.6,0,0,0,85.1,1332.0,109.625,104.0,63.92157,0,-8.847302,-6.374312e-16,0.7953551,80.816,-0.51,27.048,14.335,0.0,15.26978,0.0,1,14.2,0,0,0,0,0,0,0,22.32297,92.3,28,0,4.623011,19.60784,47.84314,0,1688514768.454,89.47,28.0,11.5,999.0,86.94,0.0
24,24.454,0.0,39.63664,0.4121293,0.0,342.946,0.1346003,1329.5,0.62181,19.60784,0.7633063,5.650751,48.23529,0,80.6,8.954845,2,0.0,0.002327689,0.0,0.3564498,89.6,0,0,0,85.1,1332.0,109.625,104.0,63.92157,0,-8.847302,-6.374312e-16,0.7953551,80.816,-0.51,27.048,14.335,0.0,15.26978,0.0,1,14.2,0,0,0,0,0,0,0,22.32297,92.3,28,0,4.623011,19.60784,47.84314,0,1688514769.454,89.47,28.0,11.5,999.0,86.94,0.0
25,25.457,0.0,39.6358,0.4085658,0.0,342.9533,0.1334365,1329.5,0.615195,19.60784,0.7845092,5.601891,47.45098,0,80.6,8.568038,2,0.0,0.002702055,0.0,0.4162433,89.6,0,0,0,85.1,1337.5,109.625,102.2,63.92157,0,-8.702264,-6.374312e-16,0.7953551,80.816,0.99,27.244,14.335,0.0,15.21973,0.0,1,14.2,0,0,0,0,0,0,0,22.12995,92.3,28,0,4.490925,18.82353,47.05882,0,1688514770.457,89.47,28.0,11.5,999.0,86.94,0.0
26,26.457,0.0,39.6358,0.4085658,0.0,342.9533,0.1334365,1329.5,0.615195,19.60784,0.7845092,5.601891,47.45098,0,80.6,8.568038,2,0.0,0.002702055,0.0,0.4162433,89.6,0,0,0,85.1,1337.5,109.625,102.2,63.92157,0,-8.702264,-6.374312e-16,0.7953551,80.816,0.99,27.244,14.335,0.0,15.21973,0.0,1,14.2,0,0,0,0,0,0,0,22.12995,92.3,28,0,4.490925,18.82353,47.05882,0,1688514771.457,89.47,28.0,11.5,999.0,86.94,0.0
27,27.454,0.0,39.6358,0.4085658,0.0,342.9533,0.1334365,1329.5,0.615195,19.60784,0.7845092,5.601891,47.45098,0,80.6,8.568038,2,0.0,0.002702055,0.0,0.4162433,89.6,0,0,0,85.1,1337.5,109.625,102.2,63.92157,0,-8.702264,-6.374312e-16,0.7953551,80.816,0.99,27.244,14.335,0.0,15.21973,0.0,1,14.2,0,0,0,0,0,0,0,22.12995,92.3,28,0,4.490925,18.82353,47.05882,0,1688514772.454,89.47,28.0,11.5,999.0,86.94,0.0
28,28.452,0.0,39.6358,0.4085658,0.0,342.9533,0.1334365,1329.5,0.615195,19.60784,0.7845092,5.601891,47.45098,0,80.6,8.568038,2,0.0,0.002702055,0.0,0.4162433,89.6,0,0,0,85.1,1337.5,109.625,102.2,63.92157,0,-8.702264,-6.374312e-16,0.7953551,80.816,0.99,27.244,14.335,0.0,15.21973,0.0,1,14.2,0,0,0,0,0,0,0,22.12995,92.3,28,0,4.490925,18.82353,47.05882,0,1688514773.452,89.47,28.0,11.5,999.0,86.94,0.0
29,29.453,0.0,39.63489,0.39818,0.0,342.9612,0.1300445,1334.25,0.599319,19.21569,0.7660334,5.45949,47.05882,0,80.6,8.346927,2,0.0,0.003102355,0.0,0.4758483,89.6,0,0,0,85.1,1318.75,109.625,102.2,63.92157,0,-8.847302,-6.374312e-16,1.59071,80.816,10.44,27.195,14.355,0.0,15.16968,0.0,1,14.2,0,0,0,0,0,0,0,21.49062,92.3,28,0,4.490925,19.21569,46.27451,0,1688514774.453,89.47,28.0,11.5,999.0,86.94,0.0
30,30.453,0.0,39.63489,0.39818,0.0,342.9612,0.1300445,1334.25,0.599319,19.21569,0.7660334,5.45949,47.05882,0,80.6,8.346927,2,0.0,0.003102355,0.0,0.4758483,89.6,0,0,0,85.1,1318.75,109.625,102.2,63.92157,0,-8.847302,-6.374312e-16,1.59071,80.816,10.44,27.195,14.355,0.0,15.16968,0.0,1,14.2,0,0,0,0,0,0,0,21.49062,92.3,28,0,4.490925,19.21569,46.27451,0,1688514775.453,89.47,28.0,11.5,999.0,86.94,0.0
31,31.455,0.0,39.63489,0.39818,0.0,342.9612,0.1300445,1334.25,0.599319,19.21569,0.7660334,5.45949,47.05882,0,80.6,8.346927,2,0.0,0.003102355,0.0,0.4758483,89.6,0,0,0,85.1,1318.75,109.625,102.2,63.92157,0,-8.847302,-6.374312e-16,1.59071,80.816,10.44,27.195,14.355,0.0,15.16968,0.0,1,14.2,0,0,0,0,0,0,0,21.49062,92.3,28,0,4.490925,19.21569,46.27451,0,1688514776.455,89.47,28.0,11.5,999.0,86.94,0.0
32,32.453,0.0,39.63489,0.39818,0.0,342.9612,0.1300445,1334.25,0.599319,19.21569,0.7660334,5.45949,47.05882,0,80.6,8.346927,2,0.0,0.003102355,0.0,0.4758483,89.6,0,0,0,85.1,1318.75,109.625,102.2,63.92157,0,-8.847302,-6.374312e-16,1.59071,80.816,10.44,27.195,14.355,0.0,15.16968,0.0,1,14.2,0,0,0,0,0,0,0,21.49062,92.3,28,0,4.490925,19.21569,46.27451,0,1688514777.453,89.47,28.0,11.5,999.0,86.94,0.0
33,33.457,0.0,39.63401,0.3921826,0.0,342.9688,0.1280858,1346.75,0.590058,18.43137,0.751732,5.37726,45.88235,0,80.6,8.188689,2,0.0,0.003490571,0.0,0.5562068,89.6,0,0,0,85.1,1345.25,109.625,102.2,63.92157,0,-8.99234,-6.374312e-16,0.7953551,80.816,-31.34,31.115,14.335,0.0,15.11963,0.0,1,14.2,0,0,0,0,0,0,0,20.97047,92.3,31,0,4.358839,18.43137,45.09804,0,1688514778.457,89.47,28.0,11.5,999.0,86.94,0.0
34,34.451,0.0,39.63401,0.3921826,0.0,342.9688,0.1280858,1346.75,0.590058,18.43137,0.751732,5.37726,45.88235,0,80.6,8.188689,2,0.0,0.003490571,0.0,0.5562068,89.6,0,0,0,85.1,1345.25,109.625,102.2,63.92157,0,-8.99234,-6.374312e-16,0.7953551,80.816,-31.34,31.115,14.335,0.0,15.11963,0.0,1,14.2,0,0,0,0,0,0,0,20.97047,92.3,31,0,4.358839,18.43137,45.09804,0,1688514779.451,89.47,28.0,11.5,999.0,86.94,0.0
35,35.452,0.0,39.63401,0.3921826,0.0,342.9688,0.1280858,1346.75,0.590058,18.43137,0.751732,5.37726,45.88235,0,80.6,8.188689,2,0.0,0.003490571,0.0,0.5562068,89.6,0,0,0,85.1,1345.25,109.625,102.2,63.92157,0,-8.99234,-6.374312e-16,0.7953551,80.816,-31.34,31.115,14.335,0.0,15.11963,0.0,1,14.2,0,0,0,0,0,0,0,20.97047,92.3,31,0,4.358839,18.43137,45.09804,0,1688514780.452,89.47,28.0,11.5,999.0,86.94,0.0
36,36.454,0.0,39.63401,0.3921826,0.0,342.9688,0.1280858,1346.75,0.590058,18.43137,0.751732,5.37726,45.88235,0,80.6,8.188689,2,0.0,0.003490571,0.0,0.5562068,89.6,0,0,0,85.1,1345.25,109.625,102.2,63.92157,0,-8.99234,-6.374312e-16,0.7953551,80.816,-31.34,31.115,14.335,0.0,15.11963,0.0,1,14.2,0,0,0,0,0,0,0,20.97047,92.3,31,0,4.358839,18.43137,45.09804,0,1688514781.454,89.47,28.0,11.5,999.0,86.94,0.0
37,37.454,0.0,39.63401,0.3921826,0.0,342.9688,0.1280858,1346.75,0.590058,18.43137,0.751732,5.37726,45.88235,0,80.6,8.188689,2,0.0,0.003490571,0.0,0.5562068,89.6,0,0,0,85.1,1345.25,109.625,102.2,63.92157,0,-8.99234,-6.374312e-16,0.7953551,80.816,-31.34,31.115,14.335,0.0,15.11963,0.0,1,14.2,0,0,0,0,0,0,0,20.97047,92.3,31,0,4.358839,18.43137,45.09804,0,1688514782.454,89.47,28.0,11.5,999.0,86.94,0.0
38,38.454,0.0,39.63401,0.3921826,0.0,342.9688,0.1280858,1346.75,0.590058,18.43137,0.751732,5.37726,45.88235,0,80.6,8.188689,2,0.0,0.003490571,0.0,0.5562068,89.6,0,0,0,85.1,1345.25,109.625,102.2,63.92157,0,-8.99234,-6.374312e-16,0.7953551,80.816,-31.34,31.115,14.335,0.0,15.11963,0.0,1,14.2,0,0,0,0,0,0,0,20.97047,92.3,31,0,4.358839,18.43137,45.09804,0,1688514783.454,89.47,28.0,11.5,999.0,86.94,0.0
39,39.458,0.0,39.63401,0.3921826,0.0,342.9688,0.1280858,1346.75,0.590058,18.43137,0.751732,5.37726,45.88235,0,80.6,8.188689,2,0.0,0.003490571,0.0,0.5562068,89.6,0,0,0,85.1,1345.25,109.625,102.2,63.92157,0,-8.99234,-6.374312e-16,0.7953551,80.816,-31.34,31.115,14.335,0.0,15.11963,0.0,1,14.2,0,0,0,0,0,0,0,20.97047,92.3,31,0,4.358839,18.43137,45.09804,0,1688514784.458,89.47,28.0,11.5,999.0,86.94,0.0
40,40.451,6.16348,39.63247,0.5040749,3.179346,342.9844,0.1646295,1296.75,0.750141,24.31373,0.892117,6.911427,53.72549,0,80.6,10.28073,2,0.004788356,0.004289881,1.116198,0.6688924,89.6,0,0,0,85.1,1303.75,109.625,102.2,63.92157,0,-7.832038,0.4106339,3.181421,80.816,11.67,27.146,14.335,0.0,14.94995,0.0,1,14.2,0,0,0,0,0,0,0,27.99275,92.3,33,0,4.887183,24.31373,53.33333,0,1688514785.451,89.47,28.0,11.5,999.0,86.94,0.0
41,41.455,6.16348,39.63247,0.5040749,3.179346,342.9844,0.1646295,1296.75,0.750141,24.31373,0.892117,6.911427,53.72549,0,80.6,10.28073,2,0.004788356,0.004289881,1.116198,0.6688924,89.6,0,0,0,85.1,1303.75,109.625,102.2,63.92157,0,-7.832038,0.4106339,3.181421,80.816,11.67,27.146,14.335,0.0,14.94995,0.0,1,14.2,0,0,0,0,0,0,0,27.99275,92.3,33,0,4.887183,24.31373,53.33333,0,1688514786.455,89.47,28.0,11.5,999.0,86.94,0.0
42,42.453,6.16348,39.63247,0.5040749,3.179346,342.9844,0.1646295,1296.75,0.750141,24.31373,0.892117,6.911427,53.72549,0,80.6,10.28073,2,0.004788356,0.004289881,1.116198,0.6688924,89.6,0,0,0,85.1,1303.75,109.625,102.2,63.92157,0,-7.832038,0.4106339,3.181421,80.816,11.67,27.146,14.335,0.0,14.94995,0.0,1,14.2,0,0,0,0,0,0,0,27.99275,92.3,33,0,4.887183,24.31373,53.33333,0,1688514787.453,89.47,28.0,11.5,999.0,86.94,0.0
43,43.449,6.16348,39.63247,0.5040749,3.179346,342.9844,0.1646295,1296.75,0.750141,24.31373,0.892117,6.911427,53.72549,0,80.6,10.28073,2,0.004788356,0.004289881,1.116198,0.6688924,89.6,0,0,0,85.1,1303.75,109.625,102.2,63.92157,0,-7.832038,0.4106339,3.181421,80.816,11.67,27.146,14.335,0.0,14.94995,0.0,1,14.2,0,0,0,0,0,0,0,27.99275,92.3,33,0,4.887183,24.31373,53.33333,0,1688514788.449,89.47,28.0,11.5,999.0,86.94,0.0
44,44.444,6.16348,39.63247,0.5040749,3.179346,342.9844,0.1646295,1296.75,0.750141,24.31373,0.892117,6.911427,53.72549,0,80.6,10.28073,2,0.004788356,0.004289881,1.116198,0.6688924,89.6,0,0,0,85.1,1303.75,109.625,102.2,63.92157,0,-7.832038,0.4106339,3.181421,80.816,11.67,27.146,14.335,0.0,14.94995,0.0,1,14.2,0,0,0,0,0,0,0,27.99275,92.3,33,0,4.887183,24.31373,53.33333,0,1688514789.444,89.47,28.0,11.5,999.0,86.94,0.0
45,45.447,6.16348,39.63247,0.5040749,3.179346,342.9844,0.1646295,1296.75,0.750141,24.31373,0.892117,6.911427,53.72549,0,80.6,10.28073,2,0.004788356,0.004289881,1.116198,0.6688924,89.6,0,0,0,85.1,1303.75,109.625,102.2,63.92157,0,-7.832038,0.4106339,3.181421,80.816,11.67,27.146,14.335,0.0,14.94995,0.0,1,14.2,0,0,0,0,0,0,0,27.99275,92.3,33,0,4.887183,24.31373,53.33333,0,1688514790.447,89.47,28.0,11.5,999.0,86.94,0.0
46,46.446,6.16348,39.63247,0.5040749,3.179346,342.9844,0.1646295,1296.75,0.750141,24.31373,0.892117,6.911427,53.72549,0,80.6,10.28073,2,0.004788356,0.004289881,1.116198,0.6688924,89.6,0,0,0,85.1,1303.75,109.625,102.2,63.92157,0,-7.832038,0.4106339,3.181421,80.816,11.67,27.146,14.335,0.0,14.94995,0.0,1,14.2,0,0,0,0,0,0,0,27.99275,92.3,33,0,4.887183,24.31373,53.33333,0,1688514791.446,89.47,28.0,11.5,999.0,86.94,0.0
