Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
10,14.432,349.7169,37.33821,0.01954462,0.05603343,117.7294,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.003779107,1.062036e-05,355.8362,0.1659132,84.56,9,2189,2191,83.75,0.0,124.25,125.6,55.68628,0,-1.30534,0.2350962,7.953551,80.816,-0.52,27.048,14.277,0.7,15.06958,38.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,51,0,10.83105,0.0,0.0,0,1687302188.432,80.46166666666666,24.0,14.97,1020.0,79.09,0.0
11,15.433,349.7169,37.33821,0.01954462,0.05603343,117.7294,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.003779107,1.062036e-05,355.8362,0.1659132,84.56,9,2189,2191,83.75,0.0,124.25,125.6,55.68628,0,-1.30534,0.2350962,7.953551,80.816,-0.52,27.048,14.277,0.7,15.06958,38.5,1,14.1,0,0,0,0,0,0,0,0.0,92.3,51,0,10.83105,0.0,0.0,0,1687302189.433,80.46183333333333,24.0,14.97,1020.0,79.09,0.0
12,16.432,349.7169,37.34049,0.01954462,0.05603343,117.7303,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.01910591,5.438441e-05,351.3122,0.2624951,84.56,9,2181,2189,83.75,0.0,124.25,125.6,55.68628,0,-0.1450377,0.228931,3.181421,80.816,-22.9,27.146,14.277,0.7,14.69971,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,53,0,11.3594,0.0,0.0,0,1687302190.432,80.46199999999999,24.0,14.97,1020.0,79.09,0.0
13,17.435,349.7169,37.34049,0.01954462,0.05603343,117.7303,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.01910591,5.438441e-05,351.3122,0.2624951,84.56,9,2181,2189,83.75,0.0,124.25,125.6,55.68628,0,-0.1450377,0.228931,3.181421,80.816,-22.9,27.146,14.277,0.7,14.69971,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,53,0,11.3594,0.0,0.0,0,1687302191.435,80.46216666666666,24.0,14.97,1020.0,79.09,0.0
14,18.435,349.7169,37.34049,0.01954462,0.05603343,117.7303,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.01910591,5.438441e-05,351.3122,0.2624951,84.56,9,2181,2189,83.75,0.0,124.25,125.6,55.68628,0,-0.1450377,0.228931,3.181421,80.816,-22.9,27.146,14.277,0.7,14.69971,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,53,0,11.3594,0.0,0.0,0,1687302192.435,80.46233333333333,24.0,14.97,1020.0,79.09,0.0
15,19.432,349.7169,37.34049,0.01954462,0.05603343,117.7303,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.01910591,5.438441e-05,351.3122,0.2624951,84.56,9,2181,2189,83.75,0.0,124.25,125.6,55.68628,0,-0.1450377,0.228931,3.181421,80.816,-22.9,27.146,14.277,0.7,14.69971,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,53,0,11.3594,0.0,0.0,0,1687302193.432,80.46249999999999,24.0,14.97,1020.0,79.09,0.0
16,20.436,190.7547,37.34127,0.01954462,0.102728,117.7309,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.02495269,8.479416e-05,294.2736,0.3394229,84.56,9,2208,2224,83.3,0.0,124.25,125.6,55.68628,0,-0.1450377,-0.4035577,6.362841,80.816,3.59,35.084,14.277,0.7,14.08936,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,50,0,11.62357,0.0,0.0,0,1687302194.436,80.46266666666666,24.0,14.97,1020.0,79.09,0.0
17,21.435,190.7547,37.34127,0.01954462,0.102728,117.7309,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.02495269,8.479416e-05,294.2736,0.3394229,84.56,9,2208,2224,83.3,0.0,124.25,125.6,55.68628,0,-0.1450377,-0.4035577,6.362841,80.816,3.59,35.084,14.277,0.7,14.08936,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,50,0,11.62357,0.0,0.0,0,1687302195.435,80.46283333333332,24.0,14.97,1020.0,79.09,0.0
18,22.432,190.7547,37.34127,0.01954462,0.102728,117.7309,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.02495269,8.479416e-05,294.2736,0.3394229,84.56,9,2208,2224,83.3,0.0,124.25,125.6,55.68628,0,-0.1450377,-0.4035577,6.362841,80.816,3.59,35.084,14.277,0.7,14.08936,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,50,0,11.62357,0.0,0.0,0,1687302196.432,80.463,24.0,14.97,1020.0,79.09,0.0
19,23.439,190.7547,37.34127,0.01954462,0.102728,117.7309,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.02495269,8.479416e-05,294.2736,0.3394229,84.56,9,2208,2224,83.3,0.0,124.25,125.6,55.68628,0,-0.1450377,-0.4035577,6.362841,80.816,3.59,35.084,14.277,0.7,14.08936,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,50,0,11.62357,0.0,0.0,0,1687302197.439,80.46316666666667,24.0,14.97,1020.0,79.09,0.0
20,24.434,190.7547,37.34127,0.01954462,0.102728,117.7309,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.02495269,8.479416e-05,294.2736,0.3394229,84.56,9,2208,2224,83.3,0.0,124.25,125.6,55.68628,0,-0.1450377,-0.4035577,6.362841,80.816,3.59,35.084,14.277,0.7,14.08936,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,50,0,11.62357,0.0,0.0,0,1687302198.434,80.46333333333332,24.0,14.97,1020.0,79.09,0.0
21,25.437,190.7547,37.34127,0.01954462,0.102728,117.7309,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.02495269,8.479416e-05,294.2736,0.3394229,84.56,9,2208,2224,83.3,0.0,124.25,125.6,55.68628,0,-0.1450377,-0.4035577,6.362841,80.816,3.59,35.084,14.277,0.7,14.08936,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,50,0,11.62357,0.0,0.0,0,1687302199.437,80.4635,24.0,14.97,1020.0,79.09,0.0
22,26.436,435.4182,37.3431,0.02140601,0.04500463,117.7314,0.006991145,0.0,0.030429,0.0,0.0,0.2935002,0.0,28,80.6,0.0,1,0.03697939,0.0001126155,328.3685,0.425637,84.56,13,2226,2239,83.3,0.0,124.25,127.4,55.68628,0,-0.1450377,0.4792953,7.953551,80.816,1.01,27.097,14.277,0.7,14.74976,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,49,0,10.30271,0.0,0.0,0,1687302200.436,80.46366666666667,24.0,14.97,1020.0,79.09,0.0
23,27.435,435.4182,37.3431,0.02140601,0.04500463,117.7314,0.006991145,0.0,0.030429,0.0,0.0,0.2935002,0.0,28,80.6,0.0,1,0.03697939,0.0001126155,328.3685,0.425637,84.56,13,2226,2239,83.3,0.0,124.25,127.4,55.68628,0,-0.1450377,0.4792953,7.953551,80.816,1.01,27.097,14.277,0.7,14.74976,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,49,0,10.30271,0.0,0.0,0,1687302201.435,80.46383333333333,24.0,14.97,1020.0,79.09,0.0
24,28.434,435.4182,37.3431,0.02140601,0.04500463,117.7314,0.006991145,0.0,0.030429,0.0,0.0,0.2935002,0.0,28,80.6,0.0,1,0.03697939,0.0001126155,328.3685,0.425637,84.56,13,2226,2239,83.3,0.0,124.25,127.4,55.68628,0,-0.1450377,0.4792953,7.953551,80.816,1.01,27.097,14.277,0.7,14.74976,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,49,0,10.30271,0.0,0.0,0,1687302202.434,80.464,24.0,14.97,1020.0,79.09,0.0
25,29.432,435.4182,37.3431,0.02140601,0.04500463,117.7314,0.006991145,0.0,0.030429,0.0,0.0,0.2935002,0.0,28,80.6,0.0,1,0.03697939,0.0001126155,328.3685,0.425637,84.56,13,2226,2239,83.3,0.0,124.25,127.4,55.68628,0,-0.1450377,0.4792953,7.953551,80.816,1.01,27.097,14.277,0.7,14.74976,39.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,49,0,10.30271,0.0,0.0,0,1687302203.432,80.46416666666666,24.0,14.97,1020.0,79.09,0.0
26,30.432,317.9244,37.34439,0.01954462,0.06163677,117.732,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.04576503,0.0001400697,326.7305,0.5021431,84.56,13,2269,2343,83.3,825.0,124.25,127.4,55.68628,0,-0.1450377,0.4352456,5.567486,80.816,0.35,27.048,14.218,0.0,13.30933,39.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,48,0,10.30271,7.843137,89.80392,0,1687302204.432,80.46433333333333,24.0,14.97,1020.0,79.09,0.0
27,31.434,317.9244,37.34439,0.01954462,0.06163677,117.732,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.04576503,0.0001400697,326.7305,0.5021431,84.56,13,2269,2343,83.3,825.0,124.25,127.4,55.68628,0,-0.1450377,0.4352456,5.567486,80.816,0.35,27.048,14.218,0.0,13.30933,39.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,48,0,10.30271,7.843137,89.80392,0,1687302205.434,80.4645,24.0,14.97,1020.0,79.09,0.0
28,32.436,317.9244,37.34439,0.01954462,0.06163677,117.732,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.04576503,0.0001400697,326.7305,0.5021431,84.56,13,2269,2343,83.3,825.0,124.25,127.4,55.68628,0,-0.1450377,0.4352456,5.567486,80.816,0.35,27.048,14.218,0.0,13.30933,39.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,48,0,10.30271,7.843137,89.80392,0,1687302206.436,80.46466666666666,24.0,14.97,1020.0,79.09,0.0
29,33.438,317.9244,37.34439,0.01954462,0.06163677,117.732,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.04576503,0.0001400697,326.7305,0.5021431,84.56,13,2269,2343,83.3,825.0,124.25,127.4,55.68628,0,-0.1450377,0.4352456,5.567486,80.816,0.35,27.048,14.218,0.0,13.30933,39.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,48,0,10.30271,7.843137,89.80392,0,1687302207.438,80.46483333333333,24.0,14.97,1020.0,79.09,0.0
30,34.435,317.9244,37.34439,0.01954462,0.06163677,117.732,0.006383219,0.0,0.027783,0.0,0.0,0.2679785,0.0,28,80.6,0.0,1,0.04576503,0.0001400697,326.7305,0.5021431,84.56,13,2269,2343,83.3,825.0,124.25,127.4,55.68628,0,-0.1450377,0.4352456,5.567486,80.816,0.35,27.048,14.218,0.0,13.30933,39.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,48,0,10.30271,7.843137,89.80392,0,1687302208.435,80.465,24.0,14.97,1020.0,79.09,0.0
31,35.441,4.944708,37.32511,2.764605,3.962991,117.802,0.9029124,2975.75,3.922695,57.64706,3.827532,37.90581,94.5098,28,80.6,0.0,1,0.06335919,0.003716027,17.05025,0.5812833,84.56,13,2076,2392,83.3,1063.25,124.25,118.4,55.68628,0,-1.160302,0.7325408,18.29317,80.816,0.47,27.048,14.257,0.75,14.69971,52.5,1,14.1,0,0,0,0,0,0,0,66.90266,92.3,48,0,9.64228,3.137255,100.0,0,1687302209.441,80.46516666666666,24.0,14.97,1020.0,79.09,0.0
32,36.436,4.944708,37.32511,2.764605,3.962991,117.802,0.9029124,2975.75,3.922695,57.64706,3.827532,37.90581,94.5098,28,80.6,0.0,1,0.06335919,0.003716027,17.05025,0.5812833,84.56,13,2076,2392,83.3,1063.25,124.25,118.4,55.68628,0,-1.160302,0.7325408,18.29317,80.816,0.47,27.048,14.257,0.75,14.69971,52.5,1,14.1,0,0,0,0,0,0,0,66.90266,92.3,48,0,9.64228,3.137255,100.0,0,1687302210.436,80.46533333333333,24.0,14.97,1020.0,79.09,0.0
33,37.436,4.944708,37.32511,2.764605,3.962991,117.802,0.9029124,2975.75,3.922695,57.64706,3.827532,37.90581,94.5098,28,80.6,0.0,1,0.06335919,0.003716027,17.05025,0.5812833,84.56,13,2076,2392,83.3,1063.25,124.25,118.4,55.68628,0,-1.160302,0.7325408,18.29317,80.816,0.47,27.048,14.257,0.75,14.69971,52.5,1,14.1,0,0,0,0,0,0,0,66.90266,92.3,48,0,9.64228,3.137255,100.0,0,1687302211.436,80.46549999999999,24.0,14.97,1020.0,79.09,0.0
34,38.433,4.944708,37.32511,2.764605,3.962991,117.802,0.9029124,2975.75,3.922695,57.64706,3.827532,37.90581,94.5098,28,80.6,0.0,1,0.06335919,0.003716027,17.05025,0.5812833,84.56,13,2076,2392,83.3,1063.25,124.25,118.4,55.68628,0,-1.160302,0.7325408,18.29317,80.816,0.47,27.048,14.257,0.75,14.69971,52.5,1,14.1,0,0,0,0,0,0,0,66.90266,92.3,48,0,9.64228,3.137255,100.0,0,1687302212.433,80.46566666666666,24.0,14.97,1020.0,79.09,0.0
35,39.39,225.8832,37.32827,0.07702386,0.08675208,117.804,0.02515578,0.0,0.111132,0.0,0.0,1.056083,0.0,28,80.6,0.720219,1,0.0861273,0.003817027,22.56397,0.6520991,84.56,13,2422,2446,83.3,0.0,124.25,122.0,55.68628,0,-0.1450377,1.76049,15.11175,80.816,-0.49,27.048,14.277,0.75,15.4895,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,47,0,10.56688,0.0,0.0,0,1687302213.39,80.46583333333334,24.0,14.97,1020.0,79.09,0.0
36,40.335,225.8832,37.32827,0.07702386,0.08675208,117.804,0.02515578,0.0,0.111132,0.0,0.0,1.056083,0.0,28,80.6,0.720219,1,0.0861273,0.003817027,22.56397,0.6520991,84.56,13,2422,2446,83.3,0.0,124.25,122.0,55.68628,0,-0.1450377,1.76049,15.11175,80.816,-0.49,27.048,14.277,0.75,15.4895,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,47,0,10.56688,0.0,0.0,0,1687302214.335,80.466,24.0,14.97,1020.0,79.09,0.0
37,41.285,225.8832,37.32827,0.07702386,0.08675208,117.804,0.02515578,0.0,0.111132,0.0,0.0,1.056083,0.0,28,80.6,0.720219,1,0.0861273,0.003817027,22.56397,0.6520991,84.56,13,2422,2446,83.3,0.0,124.25,122.0,55.68628,0,-0.1450377,1.76049,15.11175,80.816,-0.49,27.048,14.277,0.75,15.4895,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,47,0,10.56688,0.0,0.0,0,1687302215.285,80.46616666666667,24.0,14.97,1020.0,79.09,0.0
38,42.233,225.8832,37.32827,0.07702386,0.08675208,117.804,0.02515578,0.0,0.111132,0.0,0.0,1.056083,0.0,28,80.6,0.720219,1,0.0861273,0.003817027,22.56397,0.6520991,84.56,13,2422,2446,83.3,0.0,124.25,122.0,55.68628,0,-0.1450377,1.76049,15.11175,80.816,-0.49,27.048,14.277,0.75,15.4895,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,47,0,10.56688,0.0,0.0,0,1687302216.233,80.46633333333332,24.0,14.97,1020.0,79.09,0.0
39,43.185,225.8832,37.32827,0.07702386,0.08675208,117.804,0.02515578,0.0,0.111132,0.0,0.0,1.056083,0.0,28,80.6,0.720219,1,0.0861273,0.003817027,22.56397,0.6520991,84.56,13,2422,2446,83.3,0.0,124.25,122.0,55.68628,0,-0.1450377,1.76049,15.11175,80.816,-0.49,27.048,14.277,0.75,15.4895,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,47,0,10.56688,0.0,0.0,0,1687302217.185,80.4665,24.0,14.97,1020.0,79.09,0.0
40,44.136,556.6793,37.33044,0.021208,0.0352013,117.8045,0.006926474,0.0,0.030429,0.0,0.0,0.2907852,0.0,28,80.6,0.0,1,0.1001191,0.003841968,26.05933,0.7221603,84.56,13,2450,2444,83.3,0.0,124.25,123.8,55.68628,0,-0.1450377,-0.3808783,6.362841,80.816,-7.55,27.097,14.296,0.75,14.40918,46.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,46,0,10.83105,0.0,0.0,0,1687302218.136,80.46666666666667,24.0,14.97,1020.0,79.09,0.0
41,45.089,556.6793,37.33044,0.021208,0.0352013,117.8045,0.006926474,0.0,0.030429,0.0,0.0,0.2907852,0.0,28,80.6,0.0,1,0.1001191,0.003841968,26.05933,0.7221603,84.56,13,2450,2444,83.3,0.0,124.25,123.8,55.68628,0,-0.1450377,-0.3808783,6.362841,80.816,-7.55,27.097,14.296,0.75,14.40918,46.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,46,0,10.83105,0.0,0.0,0,1687302219.089,80.46683333333333,24.0,14.97,1020.0,79.09,0.0
42,46.055,556.6793,37.33044,0.021208,0.0352013,117.8045,0.006926474,0.0,0.030429,0.0,0.0,0.2907852,0.0,28,80.6,0.0,1,0.1001191,0.003841968,26.05933,0.7221603,84.56,13,2450,2444,83.3,0.0,124.25,123.8,55.68628,0,-0.1450377,-0.3808783,6.362841,80.816,-7.55,27.097,14.296,0.75,14.40918,46.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,46,0,10.83105,0.0,0.0,0,1687302220.055,80.467,24.0,14.97,1020.0,79.09,0.0
43,47.058,556.6793,37.33044,0.021208,0.0352013,117.8045,0.006926474,0.0,0.030429,0.0,0.0,0.2907852,0.0,28,80.6,0.0,1,0.1001191,0.003841968,26.05933,0.7221603,84.56,13,2450,2444,83.3,0.0,124.25,123.8,55.68628,0,-0.1450377,-0.3808783,6.362841,80.816,-7.55,27.097,14.296,0.75,14.40918,46.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,46,0,10.83105,0.0,0.0,0,1687302221.058,80.46716666666667,24.0,14.97,1020.0,79.09,0.0
44,48.158,556.6793,37.33044,0.021208,0.0352013,117.8045,0.006926474,0.0,0.030429,0.0,0.0,0.2907852,0.0,28,80.6,0.0,1,0.1001191,0.003841968,26.05933,0.7221603,84.56,13,2450,2444,83.3,0.0,124.25,123.8,55.68628,0,-0.1450377,-0.3808783,6.362841,80.816,-7.55,27.097,14.296,0.75,14.40918,46.0,1,14.0,0,0,0,0,0,0,0,0.0,92.3,46,0,10.83105,0.0,0.0,0,1687302222.158,80.46733333333333,24.0,14.97,1020.0,79.09,0.0
45,49.055,4.0052,37.30957,3.102822,4.892599,117.8783,1.013373,3035.75,4.451895,63.13726,4.183613,42.54314,100.0,28,80.6,0.0,2,0.1152065,0.007609099,15.14063,0.8031133,84.56,13,2442,2471,82.85,3481.25,124.25,114.8,55.68628,0,-0.2900755,-0.8569603,25.45136,80.816,0.47,27.097,14.199,0.75,16.01929,70.0,1,14.1,0,0,0,0,0,0,0,73.60336,92.3,45,0,10.17062,60.78431,90.98039,0,1687302223.055,80.4675,24.0,14.97,1020.0,79.09,0.0
46,50.058,4.0052,37.30957,3.102822,4.892599,117.8783,1.013373,3035.75,4.451895,63.13726,4.183613,42.54314,100.0,28,80.6,0.0,2,0.1152065,0.007609099,15.14063,0.8031133,84.56,13,2442,2471,82.85,3481.25,124.25,114.8,55.68628,0,-0.2900755,-0.8569603,25.45136,80.816,0.47,27.097,14.199,0.75,16.01929,70.0,1,14.1,0,0,0,0,0,0,0,73.60336,92.3,45,0,10.17062,60.78431,90.98039,0,1687302224.058,80.46766666666666,24.0,14.97,1020.0,79.09,0.0
