Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
8.747,0.0,39.19539,0.0,0.0,0.0,0.0,0.0,0.027783,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1689295611.747,90.92333333333332,19.0,6.388333333333334,1011.0,87.10666666666667,8.0
9.777,0.0,39.19539,0.01932856,0.0,442.8706,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,3.8372e-06,0.0,0.1492659,92.75,0,0,0,101.3,0.0,108.5,107.6,41.17647,0,-0.4351132,0.0,0.0,92.336,0.0,27.048,13.652,0,15.30884,41.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,7.000559,0.0,0.0,0,1689295612.777,90.92066666666668,19.0,6.387166666666667,1011.0,87.10433333333333,8.0
10.745,0.0,39.19539,0.01932856,0.0,442.8706,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,3.8372e-06,0.0,0.1492659,92.75,0,0,0,101.3,0.0,108.5,107.6,41.17647,0,-0.4351132,0.0,0.0,92.336,0.0,27.048,13.652,0,15.30884,41.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,7.000559,0.0,0.0,0,1689295613.745,90.918,19.0,6.386,1011.0,87.10199999999999,8.0
11.772,0.0,39.19539,0.01932856,0.0,442.8706,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,3.8372e-06,0.0,0.1492659,92.75,0,0,0,101.3,0.0,108.5,107.6,41.17647,0,-0.4351132,0.0,0.0,92.336,0.0,27.048,13.652,0,15.30884,41.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,7.000559,0.0,0.0,0,1689295614.772,90.91533333333334,19.0,6.384833333333334,1011.0,87.09966666666666,8.0
12.748,0.0,39.19539,0.01932856,0.0,442.8706,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,3.8372e-06,0.0,0.1492659,92.75,0,0,0,101.3,0.0,108.5,107.6,41.17647,0,-0.4351132,0.0,0.0,92.336,0.0,27.048,13.652,0,15.30884,41.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,7.000559,0.0,0.0,0,1689295615.748,90.91266666666668,19.0,6.383666666666667,1011.0,87.09733333333332,8.0
13.792,0.0,39.19539,0.01932856,0.0,442.8706,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,3.8372e-06,0.0,0.1492659,92.75,0,0,0,101.3,0.0,108.5,107.6,41.17647,0,-0.4351132,0.0,0.0,92.336,0.0,27.048,13.652,0,15.30884,41.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,7.000559,0.0,0.0,0,1689295616.792,90.91,19.0,6.3825,1011.0,87.095,8.0
14.757,0.0,39.19539,0.01932856,0.0,442.8706,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,3.8372e-06,0.0,0.1492659,92.75,0,0,0,101.3,0.0,108.5,107.6,41.17647,0,-0.4351132,0.0,0.0,92.336,0.0,27.048,13.652,0,15.30884,41.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,7.000559,0.0,0.0,0,1689295617.757,90.90733333333334,19.0,6.381333333333334,1011.0,87.09266666666666,8.0
15.783,0.0,39.19539,0.01932856,0.0,442.8706,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,3.8372e-06,0.0,0.1492659,92.75,0,0,0,101.3,0.0,108.5,107.6,41.17647,0,-0.4351132,0.0,0.0,92.336,0.0,27.048,13.652,0,15.30884,41.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,7.000559,0.0,0.0,0,1689295618.783,90.90466666666669,19.0,6.380166666666667,1011.0,87.09033333333333,8.0
16.756,0.0,39.19532,0.01932856,0.0,442.8713,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,4.075623e-05,0.0,0.2719625,92.75,0,0,0,101.3,1667.0,108.5,105.8,41.17647,0,0.0,0.0,7.158196,92.336,-0.05,27.048,13.574,0,15.52979,43.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,6.736387,30.19608,39.21569,0,1689295619.756,90.902,19.0,6.379,1011.0,87.088,8.0
17.79,0.0,39.19532,0.01932856,0.0,442.8713,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,4.075623e-05,0.0,0.2719625,92.75,0,0,0,101.3,1667.0,108.5,105.8,41.17647,0,0.0,0.0,7.158196,92.336,-0.05,27.048,13.574,0,15.52979,43.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,6.736387,30.19608,39.21569,0,1689295620.79,90.89933333333332,19.0,6.377833333333333,1011.0,87.08566666666667,8.0
18.758,0.0,39.19532,0.01932856,0.0,442.8713,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,4.075623e-05,0.0,0.2719625,92.75,0,0,0,101.3,1667.0,108.5,105.8,41.17647,0,0.0,0.0,7.158196,92.336,-0.05,27.048,13.574,0,15.52979,43.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,6.736387,30.19608,39.21569,0,1689295621.758,90.89666666666668,19.0,6.376666666666667,1011.0,87.08333333333333,8.0
19.792,0.0,39.19532,0.01932856,0.0,442.8713,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,4.075623e-05,0.0,0.2719625,92.75,0,0,0,101.3,1667.0,108.5,105.8,41.17647,0,0.0,0.0,7.158196,92.336,-0.05,27.048,13.574,0,15.52979,43.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,6.736387,30.19608,39.21569,0,1689295622.792,90.894,19.0,6.375500000000001,1011.0,87.08099999999999,8.0
20.861,0.0,39.19532,0.01932856,0.0,442.8713,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,4.075623e-05,0.0,0.2719625,92.75,0,0,0,101.3,1667.0,108.5,105.8,41.17647,0,0.0,0.0,7.158196,92.336,-0.05,27.048,13.574,0,15.52979,43.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,6.736387,30.19608,39.21569,0,1689295623.861,90.89133333333334,19.0,6.374333333333333,1011.0,87.07866666666666,8.0
21.766,0.0,39.19532,0.01932856,0.0,442.8713,0.006312655,0.0,0.027783,0.0,0.0,0.265016,0.0,101,93.2,0.0,1,0.0,4.075623e-05,0.0,0.2719625,92.75,0,0,0,101.3,1667.0,108.5,105.8,41.17647,0,0.0,0.0,7.158196,92.336,-0.05,27.048,13.574,0,15.52979,43.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,14,0,6.736387,30.19608,39.21569,0,1689295624.766,90.88866666666668,19.0,6.373166666666667,1011.0,87.07633333333332,8.0
22.775,2.291596,39.19081,1.35576,8.551171,442.9254,0.4427876,1676.5,1.948779,51.76471,2.318709,18.58898,93.33334,101,93.2,0.0,2,0.006276332,0.002801412,2.240418,0.3636872,92.75,0,0,0,101.3,2564.75,108.5,102.2,41.17647,0,-1.450377,0.3132819,16.70246,92.336,6.81,27.097,13.574,0,15.82886,64.5,1,13.5,0,0,0,0,0,0,0,58.23528,92.3,19,0,4.623011,56.47059,90.19608,0,1689295625.775,90.886,19.0,6.372,1011.0,87.074,8.0
23.758,2.291596,39.19081,1.35576,8.551171,442.9254,0.4427876,1676.5,1.948779,51.76471,2.318709,18.58898,93.33334,101,93.2,0.0,2,0.006276332,0.002801412,2.240418,0.3636872,92.75,0,0,0,101.3,2564.75,108.5,102.2,41.17647,0,-1.450377,0.3132819,16.70246,92.336,6.81,27.097,13.574,0,15.82886,64.5,1,13.5,0,0,0,0,0,0,0,58.23528,92.3,19,0,4.623011,56.47059,90.19608,0,1689295626.758,90.88333333333334,19.0,6.370833333333334,1011.0,87.07166666666666,8.0
24.761,2.291596,39.19081,1.35576,8.551171,442.9254,0.4427876,1676.5,1.948779,51.76471,2.318709,18.58898,93.33334,101,93.2,0.0,2,0.006276332,0.002801412,2.240418,0.3636872,92.75,0,0,0,101.3,2564.75,108.5,102.2,41.17647,0,-1.450377,0.3132819,16.70246,92.336,6.81,27.097,13.574,0,15.82886,64.5,1,13.5,0,0,0,0,0,0,0,58.23528,92.3,19,0,4.623011,56.47059,90.19608,0,1689295627.761,90.88066666666668,19.0,6.369666666666667,1011.0,87.06933333333333,8.0
25.758,2.291596,39.19081,1.35576,8.551171,442.9254,0.4427876,1676.5,1.948779,51.76471,2.318709,18.58898,93.33334,101,93.2,0.0,2,0.006276332,0.002801412,2.240418,0.3636872,92.75,0,0,0,101.3,2564.75,108.5,102.2,41.17647,0,-1.450377,0.3132819,16.70246,92.336,6.81,27.097,13.574,0,15.82886,64.5,1,13.5,0,0,0,0,0,0,0,58.23528,92.3,19,0,4.623011,56.47059,90.19608,0,1689295628.758,90.878,19.0,6.3685,1011.0,87.067,8.0
26.764,2.291596,39.19081,1.35576,8.551171,442.9254,0.4427876,1676.5,1.948779,51.76471,2.318709,18.58898,93.33334,101,93.2,0.0,2,0.006276332,0.002801412,2.240418,0.3636872,92.75,0,0,0,101.3,2564.75,108.5,102.2,41.17647,0,-1.450377,0.3132819,16.70246,92.336,6.81,27.097,13.574,0,15.82886,64.5,1,13.5,0,0,0,0,0,0,0,58.23528,92.3,19,0,4.623011,56.47059,90.19608,0,1689295629.764,90.87533333333334,19.0,6.367333333333334,1011.0,87.06466666666667,8.0
27.763,2.291596,39.19081,1.35576,8.551171,442.9254,0.4427876,1676.5,1.948779,51.76471,2.318709,18.58898,93.33334,101,93.2,0.0,2,0.006276332,0.002801412,2.240418,0.3636872,92.75,0,0,0,101.3,2564.75,108.5,102.2,41.17647,0,-1.450377,0.3132819,16.70246,92.336,6.81,27.097,13.574,0,15.82886,64.5,1,13.5,0,0,0,0,0,0,0,58.23528,92.3,19,0,4.623011,56.47059,90.19608,0,1689295630.763,90.87266666666667,19.0,6.3661666666666665,1011.0,87.06233333333333,8.0
28.765,8.080449,39.18496,2.768332,2.425092,443.0089,0.9041295,2966.25,4.04838,58.03922,4.008206,37.95691,89.01961,101,93.2,44.85587,2,0.04086274,0.007064375,5.78434,0.4638747,92.75,0,0,0,101.3,1882.75,108.5,100.4,41.17647,0,-1.740453,2.851096,27.83743,92.336,0.58,27.048,13.593,0,16.06934,73.5,1,13.5,0,0,0,0,0,0,0,67.2074,92.3,18,0,6.208043,18.82353,90.58823,0,1689295631.765,90.87,19.0,6.365,1011.0,87.06,8.0
29.761,8.080449,39.18496,2.768332,2.425092,443.0089,0.9041295,2966.25,4.04838,58.03922,4.008206,37.95691,89.01961,101,93.2,44.85587,2,0.04086274,0.007064375,5.78434,0.4638747,92.75,0,0,0,101.3,1882.75,108.5,100.4,41.17647,0,-1.740453,2.851096,27.83743,92.336,0.58,27.048,13.593,0,16.06934,73.5,1,13.5,0,0,0,0,0,0,0,67.2074,92.3,18,0,6.208043,18.82353,90.58823,0,1689295632.761,90.86733333333332,19.0,6.363833333333334,1011.0,87.05766666666666,8.0
30.76,8.080449,39.18496,2.768332,2.425092,443.0089,0.9041295,2966.25,4.04838,58.03922,4.008206,37.95691,89.01961,101,93.2,44.85587,2,0.04086274,0.007064375,5.78434,0.4638747,92.75,0,0,0,101.3,1882.75,108.5,100.4,41.17647,0,-1.740453,2.851096,27.83743,92.336,0.58,27.048,13.593,0,16.06934,73.5,1,13.5,0,0,0,0,0,0,0,67.2074,92.3,18,0,6.208043,18.82353,90.58823,0,1689295633.76,90.86466666666666,19.0,6.362666666666667,1011.0,87.05533333333332,8.0
31.765,8.080449,39.18496,2.768332,2.425092,443.0089,0.9041295,2966.25,4.04838,58.03922,4.008206,37.95691,89.01961,101,93.2,44.85587,2,0.04086274,0.007064375,5.78434,0.4638747,92.75,0,0,0,101.3,1882.75,108.5,100.4,41.17647,0,-1.740453,2.851096,27.83743,92.336,0.58,27.048,13.593,0,16.06934,73.5,1,13.5,0,0,0,0,0,0,0,67.2074,92.3,18,0,6.208043,18.82353,90.58823,0,1689295634.765,90.862,19.0,6.3615,1011.0,87.053,8.0
32.761,8.080449,39.18496,2.768332,2.425092,443.0089,0.9041295,2966.25,4.04838,58.03922,4.008206,37.95691,89.01961,101,93.2,44.85587,2,0.04086274,0.007064375,5.78434,0.4638747,92.75,0,0,0,101.3,1882.75,108.5,100.4,41.17647,0,-1.740453,2.851096,27.83743,92.336,0.58,27.048,13.593,0,16.06934,73.5,1,13.5,0,0,0,0,0,0,0,67.2074,92.3,18,0,6.208043,18.82353,90.58823,0,1689295635.761,90.85933333333334,19.0,6.360333333333333,1011.0,87.05066666666666,8.0
33.764,8.080449,39.18496,2.768332,2.425092,443.0089,0.9041295,2966.25,4.04838,58.03922,4.008206,37.95691,89.01961,101,93.2,44.85587,2,0.04086274,0.007064375,5.78434,0.4638747,92.75,0,0,0,101.3,1882.75,108.5,100.4,41.17647,0,-1.740453,2.851096,27.83743,92.336,0.58,27.048,13.593,0,16.06934,73.5,1,13.5,0,0,0,0,0,0,0,67.2074,92.3,18,0,6.208043,18.82353,90.58823,0,1689295636.764,90.85666666666668,19.0,6.359166666666667,1011.0,87.04833333333333,8.0
34.766,15.70137,39.18154,1.978717,1.248034,443.0736,0.6462434,2313.25,2.900016,54.90196,3.23615,27.1304,90.98039,101,93.2,18.16077,2,0.09300497,0.01036721,8.971071,0.5768051,92.75,0,0,0,101.3,1253.0,108.5,100.4,41.17647,0,-1.30534,3.593683,32.60956,92.336,-0.27,27.097,13.574,0,15.99976,72.5,1,13.5,0,0,0,0,0,0,0,61.59816,92.3,18,0,6.736387,12.15686,98.03922,0,1689295637.766,90.854,19.0,6.3580000000000005,1011.0,87.04599999999999,8.0
35.763,15.70137,39.18154,1.978717,1.248034,443.0736,0.6462434,2313.25,2.900016,54.90196,3.23615,27.1304,90.98039,101,93.2,18.16077,2,0.09300497,0.01036721,8.971071,0.5768051,92.75,0,0,0,101.3,1253.0,108.5,100.4,41.17647,0,-1.30534,3.593683,32.60956,92.336,-0.27,27.097,13.574,0,15.99976,72.5,1,13.5,0,0,0,0,0,0,0,61.59816,92.3,18,0,6.736387,12.15686,98.03922,0,1689295638.763,90.85133333333334,19.0,6.356833333333333,1011.0,87.04366666666667,8.0
36.768,15.70137,39.18154,1.978717,1.248034,443.0736,0.6462434,2313.25,2.900016,54.90196,3.23615,27.1304,90.98039,101,93.2,18.16077,2,0.09300497,0.01036721,8.971071,0.5768051,92.75,0,0,0,101.3,1253.0,108.5,100.4,41.17647,0,-1.30534,3.593683,32.60956,92.336,-0.27,27.097,13.574,0,15.99976,72.5,1,13.5,0,0,0,0,0,0,0,61.59816,92.3,18,0,6.736387,12.15686,98.03922,0,1689295639.768,90.84866666666667,19.0,6.355666666666667,1011.0,87.04133333333333,8.0
37.764,15.70137,39.18154,1.978717,1.248034,443.0736,0.6462434,2313.25,2.900016,54.90196,3.23615,27.1304,90.98039,101,93.2,18.16077,2,0.09300497,0.01036721,8.971071,0.5768051,92.75,0,0,0,101.3,1253.0,108.5,100.4,41.17647,0,-1.30534,3.593683,32.60956,92.336,-0.27,27.097,13.574,0,15.99976,72.5,1,13.5,0,0,0,0,0,0,0,61.59816,92.3,18,0,6.736387,12.15686,98.03922,0,1689295640.764,90.846,19.0,6.3545,1011.0,87.039,8.0
38.764,15.70137,39.18154,1.978717,1.248034,443.0736,0.6462434,2313.25,2.900016,54.90196,3.23615,27.1304,90.98039,101,93.2,18.16077,2,0.09300497,0.01036721,8.971071,0.5768051,92.75,0,0,0,101.3,1253.0,108.5,100.4,41.17647,0,-1.30534,3.593683,32.60956,92.336,-0.27,27.097,13.574,0,15.99976,72.5,1,13.5,0,0,0,0,0,0,0,61.59816,92.3,18,0,6.736387,12.15686,98.03922,0,1689295641.764,90.84333333333332,19.0,6.3533333333333335,1011.0,87.03666666666666,8.0
39.764,15.70137,39.18154,1.978717,1.248034,443.0736,0.6462434,2313.25,2.900016,54.90196,3.23615,27.1304,90.98039,101,93.2,18.16077,2,0.09300497,0.01036721,8.971071,0.5768051,92.75,0,0,0,101.3,1253.0,108.5,100.4,41.17647,0,-1.30534,3.593683,32.60956,92.336,-0.27,27.097,13.574,0,15.99976,72.5,1,13.5,0,0,0,0,0,0,0,61.59816,92.3,18,0,6.736387,12.15686,98.03922,0,1689295642.764,90.84066666666668,19.0,6.352166666666667,1011.0,87.03433333333332,8.0
40.757,19.67026,39.17892,1.611058,0.9962162,443.1331,0.5261671,1898.25,2.40786,52.94118,2.650717,22.08939,92.15686,101,93.2,19.15063,2,0.1528161,0.0134031,11.40156,0.6728182,92.75,0,0,0,100.85,1771.0,108.5,100.4,41.17647,0,-1.450377,1.122932,32.60956,92.336,-0.76,27.048,13.574,0,15.96924,73.5,1,13.5,0,0,0,0,0,0,0,61.11734,92.3,18,0,6.472215,51.37255,90.19608,0,1689295643.757,90.838,19.0,6.351,1011.0,87.032,8.0
41.764,19.67026,39.17892,1.611058,0.9962162,443.1331,0.5261671,1898.25,2.40786,52.94118,2.650717,22.08939,92.15686,101,93.2,19.15063,2,0.1528161,0.0134031,11.40156,0.6728182,92.75,0,0,0,100.85,1771.0,108.5,100.4,41.17647,0,-1.450377,1.122932,32.60956,92.336,-0.76,27.048,13.574,0,15.96924,73.5,1,13.5,0,0,0,0,0,0,0,61.11734,92.3,18,0,6.472215,51.37255,90.19608,0,1689295644.764,90.83533333333334,19.0,6.349833333333334,1011.0,87.02966666666666,8.0
42.76,19.67026,39.17892,1.611058,0.9962162,443.1331,0.5261671,1898.25,2.40786,52.94118,2.650717,22.08939,92.15686,101,93.2,19.15063,2,0.1528161,0.0134031,11.40156,0.6728182,92.75,0,0,0,100.85,1771.0,108.5,100.4,41.17647,0,-1.450377,1.122932,32.60956,92.336,-0.76,27.048,13.574,0,15.96924,73.5,1,13.5,0,0,0,0,0,0,0,61.11734,92.3,18,0,6.472215,51.37255,90.19608,0,1689295645.76,90.83266666666668,19.0,6.3486666666666665,1011.0,87.02733333333333,8.0
43.764,19.67026,39.17892,1.611058,0.9962162,443.1331,0.5261671,1898.25,2.40786,52.94118,2.650717,22.08939,92.15686,101,93.2,19.15063,2,0.1528161,0.0134031,11.40156,0.6728182,92.75,0,0,0,100.85,1771.0,108.5,100.4,41.17647,0,-1.450377,1.122932,32.60956,92.336,-0.76,27.048,13.574,0,15.96924,73.5,1,13.5,0,0,0,0,0,0,0,61.11734,92.3,18,0,6.472215,51.37255,90.19608,0,1689295646.764,90.83,19.0,6.3475,1011.0,87.02499999999999,8.0
44.759,19.67026,39.17892,1.611058,0.9962162,443.1331,0.5261671,1898.25,2.40786,52.94118,2.650717,22.08939,92.15686,101,93.2,19.15063,2,0.1528161,0.0134031,11.40156,0.6728182,92.75,0,0,0,100.85,1771.0,108.5,100.4,41.17647,0,-1.450377,1.122932,32.60956,92.336,-0.76,27.048,13.574,0,15.96924,73.5,1,13.5,0,0,0,0,0,0,0,61.11734,92.3,18,0,6.472215,51.37255,90.19608,0,1689295647.759,90.82733333333334,19.0,6.346333333333334,1011.0,87.02266666666667,8.0
