Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
10,9.297,13.11493,39.98095,0.0,1.494163,0.0,0.0,1299.0,0.927423,30.19608,1.084366,0.0,61.56863,34,75.2,0.0,2,0.0,0.0,0.0,0.0,75.11,0,0,0,77.45,1286.5,82.625,82.4,70.98039,0,-7.396924,0.0,16.70246,74.48,-2.55,27.097,14.394,0,13.35938,0.0,1,14.3,0,0,0,0,0,0,0,0.0,92.3,21,0,7.000559,30.58824,61.96078,0,1688183304.297,76.785,58.0,5.75,998.3333333333334,76.885,0.0
11,10.298,13.11493,39.98095,0.0,1.494163,0.0,0.0,1299.0,0.927423,30.19608,1.084366,0.0,61.56863,34,75.2,0.0,2,0.0,0.0,0.0,0.0,75.11,0,0,0,77.45,1286.5,82.625,82.4,70.98039,0,-7.396924,0.0,16.70246,74.48,-2.55,27.097,14.394,0,13.35938,0.0,1,14.3,0,0,0,0,0,0,0,0.0,92.3,21,0,7.000559,30.58824,61.96078,0,1688183305.298,76.78649999999999,58.0,5.75,998.3666666666668,76.8865,0.0
12,11.302,34.0698,39.98074,0.6200982,0.5751674,301.631,0.2025224,1295.25,0.920808,29.80392,1.052512,8.502235,61.56863,34,75.2,12.62256,2,0.0295868,0.0008182155,36.16015,0.1778782,75.11,0,0,0,77.45,1292.0,82.625,82.4,70.98039,0,-6.961812,1.898023,24.65601,74.48,0.64,27.048,14.394,0,13.25928,0.0,1,14.3,0,0,0,0,0,0,0,34.47574,92.3,24,0,8.321419,30.19608,61.17647,0,1688183306.302,76.788,58.0,5.75,998.4,76.888,0.0
13,12.299,34.0698,39.98074,0.6200982,0.5751674,301.631,0.2025224,1295.25,0.920808,29.80392,1.052512,8.502235,61.56863,34,75.2,12.62256,2,0.0295868,0.0008182155,36.16015,0.1778782,75.11,0,0,0,77.45,1292.0,82.625,82.4,70.98039,0,-6.961812,1.898023,24.65601,74.48,0.64,27.048,14.394,0,13.25928,0.0,1,14.3,0,0,0,0,0,0,0,34.47574,92.3,24,0,8.321419,30.19608,61.17647,0,1688183307.299,76.7895,58.0,5.75,998.4333333333332,76.8895,0.0
14,13.302,34.0698,39.98074,0.6200982,0.5751674,301.631,0.2025224,1295.25,0.920808,29.80392,1.052512,8.502235,61.56863,34,75.2,12.62256,2,0.0295868,0.0008182155,36.16015,0.1778782,75.11,0,0,0,77.45,1292.0,82.625,82.4,70.98039,0,-6.961812,1.898023,24.65601,74.48,0.64,27.048,14.394,0,13.25928,0.0,1,14.3,0,0,0,0,0,0,0,34.47574,92.3,24,0,8.321419,30.19608,61.17647,0,1688183308.302,76.791,58.0,5.75,998.4666666666668,76.891,0.0
15,14.299,34.0698,39.98074,0.6200982,0.5751674,301.631,0.2025224,1295.25,0.920808,29.80392,1.052512,8.502235,61.56863,34,75.2,12.62256,2,0.0295868,0.0008182155,36.16015,0.1778782,75.11,0,0,0,77.45,1292.0,82.625,82.4,70.98039,0,-6.961812,1.898023,24.65601,74.48,0.64,27.048,14.394,0,13.25928,0.0,1,14.3,0,0,0,0,0,0,0,34.47574,92.3,24,0,8.321419,30.19608,61.17647,0,1688183309.299,76.79249999999999,58.0,5.75,998.5,76.8925,0.0
16,15.298,34.0698,39.98074,0.6200982,0.5751674,301.631,0.2025224,1295.25,0.920808,29.80392,1.052512,8.502235,61.56863,34,75.2,12.62256,2,0.0295868,0.0008182155,36.16015,0.1778782,75.11,0,0,0,77.45,1292.0,82.625,82.4,70.98039,0,-6.961812,1.898023,24.65601,74.48,0.64,27.048,14.394,0,13.25928,0.0,1,14.3,0,0,0,0,0,0,0,34.47574,92.3,24,0,8.321419,30.19608,61.17647,0,1688183310.298,76.794,58.0,5.75,998.5333333333332,76.894,0.0
17,16.296,34.0698,39.98074,0.6200982,0.5751674,301.631,0.2025224,1295.25,0.920808,29.80392,1.052512,8.502235,61.56863,34,75.2,12.62256,2,0.0295868,0.0008182155,36.16015,0.1778782,75.11,0,0,0,77.45,1292.0,82.625,82.4,70.98039,0,-6.961812,1.898023,24.65601,74.48,0.64,27.048,14.394,0,13.25928,0.0,1,14.3,0,0,0,0,0,0,0,34.47574,92.3,24,0,8.321419,30.19608,61.17647,0,1688183311.296,76.7955,58.0,5.75,998.5666666666668,76.8955,0.0
18,17.301,45.59459,39.98111,0.6268962,0.4297842,301.6508,0.2047426,1310.0,0.931392,29.80392,1.064498,8.595444,61.56863,34,75.2,12.80461,2,0.0753355,0.001823587,41.31171,0.2804532,75.11,0,0,0,77.45,1301.5,82.625,82.4,70.98039,0,-6.961812,2.847012,28.63278,74.48,0.21,27.048,14.414,0,16.0498,0.0,1,14.3,0,0,0,0,0,0,0,34.46125,92.3,27,0,8.057247,29.80392,61.17647,0,1688183312.301,76.797,58.0,5.75,998.6,76.897,0.0
19,18.297,45.59459,39.98111,0.6268962,0.4297842,301.6508,0.2047426,1310.0,0.931392,29.80392,1.064498,8.595444,61.56863,34,75.2,12.80461,2,0.0753355,0.001823587,41.31171,0.2804532,75.11,0,0,0,77.45,1301.5,82.625,82.4,70.98039,0,-6.961812,2.847012,28.63278,74.48,0.21,27.048,14.414,0,16.0498,0.0,1,14.3,0,0,0,0,0,0,0,34.46125,92.3,27,0,8.057247,29.80392,61.17647,0,1688183313.297,76.79849999999999,58.0,5.75,998.6333333333332,76.8985,0.0
20,19.296,45.59459,39.98111,0.6268962,0.4297842,301.6508,0.2047426,1310.0,0.931392,29.80392,1.064498,8.595444,61.56863,34,75.2,12.80461,2,0.0753355,0.001823587,41.31171,0.2804532,75.11,0,0,0,77.45,1301.5,82.625,82.4,70.98039,0,-6.961812,2.847012,28.63278,74.48,0.21,27.048,14.414,0,16.0498,0.0,1,14.3,0,0,0,0,0,0,0,34.46125,92.3,27,0,8.057247,29.80392,61.17647,0,1688183314.296,76.8,58.0,5.75,998.6666666666666,76.9,0.0
21,20.298,45.59459,39.98111,0.6268962,0.4297842,301.6508,0.2047426,1310.0,0.931392,29.80392,1.064498,8.595444,61.56863,34,75.2,12.80461,2,0.0753355,0.001823587,41.31171,0.2804532,75.11,0,0,0,77.45,1301.5,82.625,82.4,70.98039,0,-6.961812,2.847012,28.63278,74.48,0.21,27.048,14.414,0,16.0498,0.0,1,14.3,0,0,0,0,0,0,0,34.46125,92.3,27,0,8.057247,29.80392,61.17647,0,1688183315.298,76.8015,58.0,5.75,998.7,76.9015,0.0
22,21.287,45.59459,39.98111,0.6268962,0.4297842,301.6508,0.2047426,1310.0,0.931392,29.80392,1.064498,8.595444,61.56863,34,75.2,12.80461,2,0.0753355,0.001823587,41.31171,0.2804532,75.11,0,0,0,77.45,1301.5,82.625,82.4,70.98039,0,-6.961812,2.847012,28.63278,74.48,0.21,27.048,14.414,0,16.0498,0.0,1,14.3,0,0,0,0,0,0,0,34.46125,92.3,27,0,8.057247,29.80392,61.17647,0,1688183316.287,76.803,58.0,5.75,998.7333333333332,76.903,0.0
23,22.296,45.59459,39.98111,0.6268962,0.4297842,301.6508,0.2047426,1310.0,0.931392,29.80392,1.064498,8.595444,61.56863,34,75.2,12.80461,2,0.0753355,0.001823587,41.31171,0.2804532,75.11,0,0,0,77.45,1301.5,82.625,82.4,70.98039,0,-6.961812,2.847012,28.63278,74.48,0.21,27.048,14.414,0,16.0498,0.0,1,14.3,0,0,0,0,0,0,0,34.46125,92.3,27,0,8.057247,29.80392,61.17647,0,1688183317.296,76.80449999999999,58.0,5.75,998.7666666666668,76.9045,0.0
24,23.284,45.59459,39.98111,0.6268962,0.4297842,301.6508,0.2047426,1310.0,0.931392,29.80392,1.064498,8.595444,61.56863,34,75.2,12.80461,2,0.0753355,0.001823587,41.31171,0.2804532,75.11,0,0,0,77.45,1301.5,82.625,82.4,70.98039,0,-6.961812,2.847012,28.63278,74.48,0.21,27.048,14.414,0,16.0498,0.0,1,14.3,0,0,0,0,0,0,0,34.46125,92.3,27,0,8.057247,29.80392,61.17647,0,1688183318.284,76.806,58.0,5.75,998.8,76.906,0.0
25,24.3,36.75559,39.98088,0.6085975,0.5331389,301.6716,0.1987663,1295.25,0.904932,29.80392,1.031033,8.344548,61.17647,34,75.2,12.30076,2,0.1144243,0.002889218,39.6039,0.3892731,75.11,0,0,0,77.45,1303.75,82.625,82.4,70.98039,0,-7.106849,0.224635,11.93033,74.48,-15.99,27.146,14.433,0,14.7998,33.0,1,14.3,0,0,0,0,0,0,0,33.83633,92.3,34,0,8.057247,29.80392,60.39216,0,1688183319.3,76.8075,58.0,5.75,998.8333333333334,76.9075,0.0
26,25.303,36.75559,39.98088,0.6085975,0.5331389,301.6716,0.1987663,1295.25,0.904932,29.80392,1.031033,8.344548,61.17647,34,75.2,12.30076,2,0.1144243,0.002889218,39.6039,0.3892731,75.11,0,0,0,77.45,1303.75,82.625,82.4,70.98039,0,-7.106849,0.224635,11.93033,74.48,-15.99,27.146,14.433,0,14.7998,33.0,1,14.3,0,0,0,0,0,0,0,33.83633,92.3,34,0,8.057247,29.80392,60.39216,0,1688183320.303,76.809,58.0,5.75,998.8666666666668,76.909,0.0
27,26.304,36.75559,39.98088,0.6085975,0.5331389,301.6716,0.1987663,1295.25,0.904932,29.80392,1.031033,8.344548,61.17647,34,75.2,12.30076,2,0.1144243,0.002889218,39.6039,0.3892731,75.11,0,0,0,77.45,1303.75,82.625,82.4,70.98039,0,-7.106849,0.224635,11.93033,74.48,-15.99,27.146,14.433,0,14.7998,33.0,1,14.3,0,0,0,0,0,0,0,33.83633,92.3,34,0,8.057247,29.80392,60.39216,0,1688183321.304,76.81049999999999,58.0,5.75,998.9,76.9105,0.0
28,27.3,36.75559,39.98088,0.6085975,0.5331389,301.6716,0.1987663,1295.25,0.904932,29.80392,1.031033,8.344548,61.17647,34,75.2,12.30076,2,0.1144243,0.002889218,39.6039,0.3892731,75.11,0,0,0,77.45,1303.75,82.625,82.4,70.98039,0,-7.106849,0.224635,11.93033,74.48,-15.99,27.146,14.433,0,14.7998,33.0,1,14.3,0,0,0,0,0,0,0,33.83633,92.3,34,0,8.057247,29.80392,60.39216,0,1688183322.3,76.812,58.0,5.75,998.9333333333332,76.912,0.0
29,28.303,6.226625,39.97016,2.794193,3.147104,301.7674,0.9125758,2938.25,4.158189,61.17647,4.190489,38.31149,93.72549,34,73.4,57.16602,2,0.1448212,0.007778657,18.61777,0.4667391,74.48,0,0,0,77.45,2789.75,82.625,82.4,70.98039,0,-1.595415,-1.303943,30.2235,73.904,-0.42,27.097,14.394,0,14.67896,39.0,1,14.3,0,0,0,0,0,0,0,68.48168,92.3,34,0,8.453506,61.56863,92.94118,0,1688183323.303,76.8135,58.0,5.75,998.9666666666668,76.9135,0.0
30,29.306,6.226625,39.97016,2.794193,3.147104,301.7674,0.9125758,2938.25,4.158189,61.17647,4.190489,38.31149,93.72549,34,73.4,57.16602,2,0.1448212,0.007778657,18.61777,0.4667391,74.48,0,0,0,77.45,2789.75,82.625,82.4,70.98039,0,-1.595415,-1.303943,30.2235,73.904,-0.42,27.097,14.394,0,14.67896,39.0,1,14.3,0,0,0,0,0,0,0,68.48168,92.3,34,0,8.453506,61.56863,92.94118,0,1688183324.306,76.815,58.0,5.75,999.0,76.915,0.0
31,30.302,6.226625,39.97016,2.794193,3.147104,301.7674,0.9125758,2938.25,4.158189,61.17647,4.190489,38.31149,93.72549,34,73.4,57.16602,2,0.1448212,0.007778657,18.61777,0.4667391,74.48,0,0,0,77.45,2789.75,82.625,82.4,70.98039,0,-1.595415,-1.303943,30.2235,73.904,-0.42,27.097,14.394,0,14.67896,39.0,1,14.3,0,0,0,0,0,0,0,68.48168,92.3,34,0,8.453506,61.56863,92.94118,0,1688183325.302,76.81649999999999,58.0,5.75,999.0333333333332,76.9165,0.0
32,31.302,6.226625,39.97016,2.794193,3.147104,301.7674,0.9125758,2938.25,4.158189,61.17647,4.190489,38.31149,93.72549,34,73.4,57.16602,2,0.1448212,0.007778657,18.61777,0.4667391,74.48,0,0,0,77.45,2789.75,82.625,82.4,70.98039,0,-1.595415,-1.303943,30.2235,73.904,-0.42,27.097,14.394,0,14.67896,39.0,1,14.3,0,0,0,0,0,0,0,68.48168,92.3,34,0,8.453506,61.56863,92.94118,0,1688183326.302,76.818,58.0,5.75,999.0666666666668,76.91799999999999,0.0
33,32.298,12.24587,39.96426,2.689289,1.6002,301.8321,0.8783143,2835.75,4.002075,61.17647,3.950252,36.87314,92.15686,34,73.4,24.25403,2,0.1858675,0.01107864,16.77711,0.5238503,74.48,0,0,0,77.45,2655.25,82.625,80.6,70.98039,0,-1.885491,1.959296,37.38169,73.904,0.69,27.048,14.414,0,14.8291,39.0,1,14.3,0,0,0,0,0,0,0,68.29301,92.3,34,0,7.793075,61.17647,92.54902,0,1688183327.298,76.8195,58.0,5.75,999.1,76.9195,0.0
34,33.306,12.24587,39.96426,2.689289,1.6002,301.8321,0.8783143,2835.75,4.002075,61.17647,3.950252,36.87314,92.15686,34,73.4,24.25403,2,0.1858675,0.01107864,16.77711,0.5238503,74.48,0,0,0,77.45,2655.25,82.625,80.6,70.98039,0,-1.885491,1.959296,37.38169,73.904,0.69,27.048,14.414,0,14.8291,39.0,1,14.3,0,0,0,0,0,0,0,68.29301,92.3,34,0,7.793075,61.17647,92.54902,0,1688183328.306,76.821,58.0,5.75,999.1333333333332,76.92099999999999,0.0
35,34.3,12.24587,39.96426,2.689289,1.6002,301.8321,0.8783143,2835.75,4.002075,61.17647,3.950252,36.87314,92.15686,34,73.4,24.25403,2,0.1858675,0.01107864,16.77711,0.5238503,74.48,0,0,0,77.45,2655.25,82.625,80.6,70.98039,0,-1.885491,1.959296,37.38169,73.904,0.69,27.048,14.414,0,14.8291,39.0,1,14.3,0,0,0,0,0,0,0,68.29301,92.3,34,0,7.793075,61.17647,92.54902,0,1688183329.3,76.82249999999999,58.0,5.75,999.1666666666666,76.9225,0.0
36,35.301,101.4668,39.9657,0.3796808,0.1931255,301.8392,0.1240027,1463.25,0.566244,16.07843,0.7037106,5.205846,40.39216,34,73.4,3.555683,1,0.2225667,0.01144176,19.45214,0.5758982,74.48,0,0,0,77.45,1581.25,82.625,80.6,70.98039,0,-9.862566,3.73474,37.38169,73.904,2.83,27.048,14.414,0,15.40894,39.0,1,14.3,0,0,0,0,0,0,0,18.68559,92.3,33,0,7.396817,13.72549,36.86274,0,1688183330.301,76.824,58.0,5.75,999.2,76.92399999999999,0.0
37,36.299,101.4668,39.9657,0.3796808,0.1931255,301.8392,0.1240027,1463.25,0.566244,16.07843,0.7037106,5.205846,40.39216,34,73.4,3.555683,1,0.2225667,0.01144176,19.45214,0.5758982,74.48,0,0,0,77.45,1581.25,82.625,80.6,70.98039,0,-9.862566,3.73474,37.38169,73.904,2.83,27.048,14.414,0,15.40894,39.0,1,14.3,0,0,0,0,0,0,0,18.68559,92.3,33,0,7.396817,13.72549,36.86274,0,1688183331.299,76.8255,58.0,5.75,999.2333333333332,76.9255,0.0
38,37.304,101.4668,39.9657,0.3796808,0.1931255,301.8392,0.1240027,1463.25,0.566244,16.07843,0.7037106,5.205846,40.39216,34,73.4,3.555683,1,0.2225667,0.01144176,19.45214,0.5758982,74.48,0,0,0,77.45,1581.25,82.625,80.6,70.98039,0,-9.862566,3.73474,37.38169,73.904,2.83,27.048,14.414,0,15.40894,39.0,1,14.3,0,0,0,0,0,0,0,18.68559,92.3,33,0,7.396817,13.72549,36.86274,0,1688183332.304,76.827,58.0,5.75,999.2666666666668,76.92699999999999,0.0
39,38.303,102.0705,39.96692,0.3469971,0.1919834,301.8451,0.1133283,1520.25,0.518616,14.5098,0.7059121,4.757716,37.64706,34,73.4,6.311241,2,0.2534449,0.0117432,21.58228,0.6294312,73.85,0,0,0,77.45,1371.0,82.625,82.4,70.98039,0,-10.0076,0.4699254,30.2235,73.328,-0.14,27.048,14.433,0,17.28882,39.0,1,14.3,0,0,0,0,0,0,0,16.43681,92.3,32,0,7.396817,16.07843,41.17647,0,1688183333.303,76.82849999999999,58.0,5.75,999.3,76.9285,0.0
40,39.306,102.0705,39.96692,0.3469971,0.1919834,301.8451,0.1133283,1520.25,0.518616,14.5098,0.7059121,4.757716,37.64706,34,73.4,6.311241,2,0.2534449,0.0117432,21.58228,0.6294312,73.85,0,0,0,77.45,1371.0,82.625,82.4,70.98039,0,-10.0076,0.4699254,30.2235,73.328,-0.14,27.048,14.433,0,17.28882,39.0,1,14.3,0,0,0,0,0,0,0,16.43681,92.3,32,0,7.396817,16.07843,41.17647,0,1688183334.306,76.83,58.0,5.75,999.3333333333334,76.92999999999999,0.0
41,40.3,102.0705,39.96692,0.3469971,0.1919834,301.8451,0.1133283,1520.25,0.518616,14.5098,0.7059121,4.757716,37.64706,34,73.4,6.311241,2,0.2534449,0.0117432,21.58228,0.6294312,73.85,0,0,0,77.45,1371.0,82.625,82.4,70.98039,0,-10.0076,0.4699254,30.2235,73.328,-0.14,27.048,14.433,0,17.28882,39.0,1,14.3,0,0,0,0,0,0,0,16.43681,92.3,32,0,7.396817,16.07843,41.17647,0,1688183335.3,76.8315,58.0,5.75,999.3666666666668,76.9315,0.0
42,41.302,102.0705,39.96692,0.3469971,0.1919834,301.8451,0.1133283,1520.25,0.518616,14.5098,0.7059121,4.757716,37.64706,34,73.4,6.311241,2,0.2534449,0.0117432,21.58228,0.6294312,73.85,0,0,0,77.45,1371.0,82.625,82.4,70.98039,0,-10.0076,0.4699254,30.2235,73.328,-0.14,27.048,14.433,0,17.28882,39.0,1,14.3,0,0,0,0,0,0,0,16.43681,92.3,32,0,7.396817,16.07843,41.17647,0,1688183336.302,76.833,58.0,5.75,999.4,76.93299999999999,0.0
43,42.299,78.40054,39.96768,0.3408007,0.2499451,301.851,0.1113046,1420.25,0.509355,15.29412,0.7065837,4.672756,40.39216,34,73.4,5.966133,2,0.2772605,0.01204661,23.01565,0.6900665,73.85,0,0,0,77.45,926.5,82.625,82.4,70.98039,0,-9.717528,-2.71402,19.88388,73.328,-0.45,27.048,14.472,0,17.36938,39.0,1,14.3,0,0,0,0,0,0,0,17.27995,92.3,31,0,8.321419,3.529412,98.43137,0,1688183337.299,76.83449999999999,58.0,5.75,999.4333333333332,76.9345,0.0
44,43.302,78.40054,39.96768,0.3408007,0.2499451,301.851,0.1113046,1420.25,0.509355,15.29412,0.7065837,4.672756,40.39216,34,73.4,5.966133,2,0.2772605,0.01204661,23.01565,0.6900665,73.85,0,0,0,77.45,926.5,82.625,82.4,70.98039,0,-9.717528,-2.71402,19.88388,73.328,-0.45,27.048,14.472,0,17.36938,39.0,1,14.3,0,0,0,0,0,0,0,17.27995,92.3,31,0,8.321419,3.529412,98.43137,0,1688183338.302,76.836,58.0,5.75,999.4666666666668,76.93599999999999,0.0
45,44.305,78.40054,39.96768,0.3408007,0.2499451,301.851,0.1113046,1420.25,0.509355,15.29412,0.7065837,4.672756,40.39216,34,73.4,5.966133,2,0.2772605,0.01204661,23.01565,0.6900665,73.85,0,0,0,77.45,926.5,82.625,82.4,70.98039,0,-9.717528,-2.71402,19.88388,73.328,-0.45,27.048,14.472,0,17.36938,39.0,1,14.3,0,0,0,0,0,0,0,17.27995,92.3,31,0,8.321419,3.529412,98.43137,0,1688183339.305,76.8375,58.0,5.75,999.5,76.9375,0.0
46,45.297,80.88409,39.96826,0.2151028,0.2422706,301.8553,0.07025198,0.0,0.321489,0.0,0.0,2.949298,0.0,34,73.4,4.030776,1,0.2948004,0.01226347,24.0389,0.7548303,73.85,0,0,0,77.45,0.0,82.625,82.4,70.98039,0,-0.2900755,-3.871402,11.13497,73.328,0.1,27.048,14.042,0,17.02881,40.0,1,13.6,0,0,0,0,0,0,0,0.0,92.3,30,0,8.189333,0.0,0.0,0,1688183340.297,76.839,58.0,5.75,999.5333333333332,76.939,0.0
