Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967267.0,70.05,48.0,1.61,1013.0,69.01,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967267.0,70.0495,47.983333333333334,1.61,1013.0,69.0085,0.0
1.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967268.073,70.04899999999999,47.96666666666667,1.61,1013.0,69.007,0.0
2.058,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967269.058,70.04849999999999,47.95,1.61,1013.0,69.00550000000001,0.0
3.058,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967270.058,70.048,47.93333333333333,1.61,1013.0,69.004,0.0
4.066,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967271.066,70.0475,47.916666666666664,1.61,1013.0,69.0025,0.0
5.066,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967272.066,70.047,47.9,1.61,1013.0,69.001,0.0
6.061,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967273.061,70.0465,47.88333333333333,1.61,1013.0,68.99950000000001,0.0
7.057,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967274.057,70.04599999999999,47.86666666666667,1.61,1013.0,68.998,0.0
8.06,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967275.06,70.04549999999999,47.85,1.61,1013.0,68.9965,0.0
9.065,0.0,39.34935,0.0,0.0,0.0,0.0,0.0,0.034398,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1688967276.065,70.045,47.833333333333336,1.61,1013.0,68.995,0.0
10.08,0.0,39.34934,0.02132746,0.0,415.3856,0.006965491,0.0,0.030429,0.0,0.0,0.2924232,0.0,60,66.2,0.0,1,0.0,5.35432e-06,0.0,0.1623667,66.92,0,0,0,82.85,0.0,92.75,93.2,69.41177,0,-0.4351132,0.0,2.386065,66.416,0.42,27.048,14.433,0.0,15.57983,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,11.22731,0.0,0.0,0,1688967277.08,70.0445,47.81666666666667,1.61,1013.0,68.99350000000001,0.0
11.072,0.0,39.34934,0.02132746,0.0,415.3856,0.006965491,0.0,0.030429,0.0,0.0,0.2924232,0.0,60,66.2,0.0,1,0.0,5.35432e-06,0.0,0.1623667,66.92,0,0,0,82.85,0.0,92.75,93.2,69.41177,0,-0.4351132,0.0,2.386065,66.416,0.42,27.048,14.433,0.0,15.57983,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,11.22731,0.0,0.0,0,1688967278.072,70.044,47.8,1.61,1013.0,68.992,0.0
12.077,0.0,39.34934,0.02132746,0.0,415.3856,0.006965491,0.0,0.030429,0.0,0.0,0.2924232,0.0,60,66.2,0.0,1,0.0,5.35432e-06,0.0,0.1623667,66.92,0,0,0,82.85,0.0,92.75,93.2,69.41177,0,-0.4351132,0.0,2.386065,66.416,0.42,27.048,14.433,0.0,15.57983,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,11.22731,0.0,0.0,0,1688967279.077,70.0435,47.78333333333333,1.61,1013.0,68.9905,0.0
13.098,0.0,39.34934,0.02132746,0.0,415.3856,0.006965491,0.0,0.030429,0.0,0.0,0.2924232,0.0,60,66.2,0.0,1,0.0,5.35432e-06,0.0,0.1623667,66.92,0,0,0,82.85,0.0,92.75,93.2,69.41177,0,-0.4351132,0.0,2.386065,66.416,0.42,27.048,14.433,0.0,15.57983,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,11.22731,0.0,0.0,0,1688967280.098,70.04299999999999,47.766666666666666,1.61,1013.0,68.989,0.0
14.081,0.0,39.34934,0.02132746,0.0,415.3856,0.006965491,0.0,0.030429,0.0,0.0,0.2924232,0.0,60,66.2,0.0,1,0.0,5.35432e-06,0.0,0.1623667,66.92,0,0,0,82.85,0.0,92.75,93.2,69.41177,0,-0.4351132,0.0,2.386065,66.416,0.42,27.048,14.433,0.0,15.57983,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,11.22731,0.0,0.0,0,1688967281.081,70.04249999999999,47.75,1.61,1013.0,68.98750000000001,0.0
15.075,0.0,39.34934,0.02132746,0.0,415.3856,0.006965491,0.0,0.030429,0.0,0.0,0.2924232,0.0,60,66.2,0.0,1,0.0,5.35432e-06,0.0,0.1623667,66.92,0,0,0,82.85,0.0,92.75,93.2,69.41177,0,-0.4351132,0.0,2.386065,66.416,0.42,27.048,14.433,0.0,15.57983,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,11.22731,0.0,0.0,0,1688967282.075,70.042,47.733333333333334,1.61,1013.0,68.986,0.0
16.075,0.0,39.34934,0.02132746,0.0,415.3856,0.006965491,0.0,0.030429,0.0,0.0,0.2924232,0.0,60,66.2,0.0,1,0.0,5.35432e-06,0.0,0.1623667,66.92,0,0,0,82.85,0.0,92.75,93.2,69.41177,0,-0.4351132,0.0,2.386065,66.416,0.42,27.048,14.433,0.0,15.57983,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,11.22731,0.0,0.0,0,1688967283.075,70.0415,47.71666666666667,1.61,1013.0,68.9845,0.0
17.072,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967284.072,70.041,47.7,1.61,1013.0,68.983,0.0
18.06,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967285.06,70.0405,47.68333333333333,1.61,1013.0,68.98150000000001,0.0
19.061,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967286.061,70.03999999999999,47.666666666666664,1.61,1013.0,68.98,0.0
20.067,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967287.067,70.03949999999999,47.65,1.61,1013.0,68.9785,0.0
21.073,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967288.073,70.039,47.63333333333333,1.61,1013.0,68.977,0.0
22.074,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967289.074,70.0385,47.61666666666667,1.61,1013.0,68.97550000000001,0.0
23.099,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967290.099,70.038,47.6,1.61,1013.0,68.974,0.0
24.109,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967291.109,70.0375,47.583333333333336,1.61,1013.0,68.9725,0.0
25.081,159.5477,39.34959,0.0194729,0.1228212,415.3864,0.006359796,0.0,0.027783,0.0,0.0,0.2669951,0.0,60,66.2,0.0,1,0.007006235,4.893891e-05,143.1629,0.2688791,66.92,0,0,0,82.85,0.0,92.75,95.0,69.41177,0,0.0,0.2806444,2.386065,66.416,2.0,27.097,14.433,0.0,15.52979,46.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,0,0,10.4348,0.0,0.0,0,1688967292.081,70.03699999999999,47.56666666666667,1.61,1013.0,68.971,0.0
26.078,4.628863,39.34618,1.073907,4.233401,415.4271,0.3507351,1585.0,1.529388,41.56863,1.623603,14.72446,71.37255,60,66.2,0.0,1,0.01642149,0.00212688,7.720929,0.4235922,66.92,0,0,0,82.85,1541.25,92.75,91.4,69.41177,0,-4.931283,0.4811288,16.70246,66.416,-5.23,27.097,14.394,0.0,15.21973,66.5,1,14.2,0,0,0,0,0,0,0,48.7915,92.3,0,0,9.113935,14.5098,85.09804,0,1688967293.078,70.03649999999999,47.55,1.61,1013.0,68.96950000000001,0.0
27.073,4.628863,39.34618,1.073907,4.233401,415.4271,0.3507351,1585.0,1.529388,41.56863,1.623603,14.72446,71.37255,60,66.2,0.0,1,0.01642149,0.00212688,7.720929,0.4235922,66.92,0,0,0,82.85,1541.25,92.75,91.4,69.41177,0,-4.931283,0.4811288,16.70246,66.416,-5.23,27.097,14.394,0.0,15.21973,66.5,1,14.2,0,0,0,0,0,0,0,48.7915,92.3,0,0,9.113935,14.5098,85.09804,0,1688967294.073,70.036,47.53333333333333,1.61,1013.0,68.968,0.0
28.078,4.628863,39.34618,1.073907,4.233401,415.4271,0.3507351,1585.0,1.529388,41.56863,1.623603,14.72446,71.37255,60,66.2,0.0,1,0.01642149,0.00212688,7.720929,0.4235922,66.92,0,0,0,82.85,1541.25,92.75,91.4,69.41177,0,-4.931283,0.4811288,16.70246,66.416,-5.23,27.097,14.394,0.0,15.21973,66.5,1,14.2,0,0,0,0,0,0,0,48.7915,92.3,0,0,9.113935,14.5098,85.09804,0,1688967295.078,70.0355,47.516666666666666,1.61,1013.0,68.9665,0.0
29.078,4.628863,39.34618,1.073907,4.233401,415.4271,0.3507351,1585.0,1.529388,41.56863,1.623603,14.72446,71.37255,60,66.2,0.0,1,0.01642149,0.00212688,7.720929,0.4235922,66.92,0,0,0,82.85,1541.25,92.75,91.4,69.41177,0,-4.931283,0.4811288,16.70246,66.416,-5.23,27.097,14.394,0.0,15.21973,66.5,1,14.2,0,0,0,0,0,0,0,48.7915,92.3,0,0,9.113935,14.5098,85.09804,0,1688967296.078,70.035,47.5,1.61,1013.0,68.965,0.0
30.077,4.628863,39.34618,1.073907,4.233401,415.4271,0.3507351,1585.0,1.529388,41.56863,1.623603,14.72446,71.37255,60,66.2,0.0,1,0.01642149,0.00212688,7.720929,0.4235922,66.92,0,0,0,82.85,1541.25,92.75,91.4,69.41177,0,-4.931283,0.4811288,16.70246,66.416,-5.23,27.097,14.394,0.0,15.21973,66.5,1,14.2,0,0,0,0,0,0,0,48.7915,92.3,0,0,9.113935,14.5098,85.09804,0,1688967297.077,70.0345,47.483333333333334,1.61,1013.0,68.96350000000001,0.0
31.078,4.628863,39.34618,1.073907,4.233401,415.4271,0.3507351,1585.0,1.529388,41.56863,1.623603,14.72446,71.37255,60,66.2,0.0,1,0.01642149,0.00212688,7.720929,0.4235922,66.92,0,0,0,82.85,1541.25,92.75,91.4,69.41177,0,-4.931283,0.4811288,16.70246,66.416,-5.23,27.097,14.394,0.0,15.21973,66.5,1,14.2,0,0,0,0,0,0,0,48.7915,92.3,0,0,9.113935,14.5098,85.09804,0,1688967298.078,70.03399999999999,47.46666666666667,1.61,1013.0,68.962,0.0
32.079,4.628863,39.34618,1.073907,4.233401,415.4271,0.3507351,1585.0,1.529388,41.56863,1.623603,14.72446,71.37255,60,66.2,0.0,1,0.01642149,0.00212688,7.720929,0.4235922,66.92,0,0,0,82.85,1541.25,92.75,91.4,69.41177,0,-4.931283,0.4811288,16.70246,66.416,-5.23,27.097,14.394,0.0,15.21973,66.5,1,14.2,0,0,0,0,0,0,0,48.7915,92.3,0,0,9.113935,14.5098,85.09804,0,1688967299.079,70.03349999999999,47.45,1.61,1013.0,68.9605,0.0
33.077,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967300.077,70.033,47.43333333333333,1.61,1013.0,68.959,0.0
34.073,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967301.073,70.0325,47.416666666666664,1.61,1013.0,68.95750000000001,0.0
35.083,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967302.083,70.032,47.4,1.61,1013.0,68.956,0.0
36.104,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967303.104,70.0315,47.38333333333333,1.61,1013.0,68.9545,0.0
37.072,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967304.072,70.03099999999999,47.36666666666667,1.61,1013.0,68.953,0.0
38.074,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967305.074,70.03049999999999,47.35,1.61,1013.0,68.95150000000001,0.0
39.099,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967306.099,70.03,47.333333333333336,1.61,1013.0,68.95,0.0
40.072,48.50731,39.34666,0.4227249,0.4039769,415.4472,0.1380608,1422.5,0.518616,14.90196,0.6707492,5.796028,41.17647,60,66.2,5.942534,2,0.06690735,0.003150674,21.23588,0.5373104,66.92,0,0,0,82.4,1446.0,92.75,91.4,69.41177,0,-9.862566,1.485728,17.49781,66.416,0.28,27.097,14.375,0.0,16.0498,64.0,1,14.2,0,0,0,0,0,0,0,21.39993,92.3,0,0,9.113935,14.90196,41.56863,0,1688967307.072,70.0295,47.31666666666667,1.61,1013.0,68.9485,0.0
41.077,33.3886,39.34648,0.3349851,0.5869021,415.4598,0.1094052,1362.5,0.504063,15.29412,0.6424575,4.593018,42.35294,60,66.2,6.435578,2,0.08841163,0.00379581,23.2919,0.677283,66.92,0,0,0,82.4,2226.5,92.75,91.4,69.41177,0,-9.862566,0.2977364,14.31639,66.416,-4.92,27.048,14.355,0.0,15.33936,67.5,1,14.2,0,0,0,0,0,0,0,17.70499,92.3,0,0,11.09523,57.64706,95.68627,0,1688967308.077,70.029,47.3,1.61,1013.0,68.947,0.0
42.072,33.3886,39.34648,0.3349851,0.5869021,415.4598,0.1094052,1362.5,0.504063,15.29412,0.6424575,4.593018,42.35294,60,66.2,6.435578,2,0.08841163,0.00379581,23.2919,0.677283,66.92,0,0,0,82.4,2226.5,92.75,91.4,69.41177,0,-9.862566,0.2977364,14.31639,66.416,-4.92,27.048,14.355,0.0,15.33936,67.5,1,14.2,0,0,0,0,0,0,0,17.70499,92.3,0,0,11.09523,57.64706,95.68627,0,1688967309.072,70.0285,47.28333333333333,1.61,1013.0,68.94550000000001,0.0
43.075,33.3886,39.34648,0.3349851,0.5869021,415.4598,0.1094052,1362.5,0.504063,15.29412,0.6424575,4.593018,42.35294,60,66.2,6.435578,2,0.08841163,0.00379581,23.2919,0.677283,66.92,0,0,0,82.4,2226.5,92.75,91.4,69.41177,0,-9.862566,0.2977364,14.31639,66.416,-4.92,27.048,14.355,0.0,15.33936,67.5,1,14.2,0,0,0,0,0,0,0,17.70499,92.3,0,0,11.09523,57.64706,95.68627,0,1688967310.075,70.02799999999999,47.266666666666666,1.61,1013.0,68.944,0.0
44.075,33.3886,39.34648,0.3349851,0.5869021,415.4598,0.1094052,1362.5,0.504063,15.29412,0.6424575,4.593018,42.35294,60,66.2,6.435578,2,0.08841163,0.00379581,23.2919,0.677283,66.92,0,0,0,82.4,2226.5,92.75,91.4,69.41177,0,-9.862566,0.2977364,14.31639,66.416,-4.92,27.048,14.355,0.0,15.33936,67.5,1,14.2,0,0,0,0,0,0,0,17.70499,92.3,0,0,11.09523,57.64706,95.68627,0,1688967311.075,70.02749999999999,47.25,1.61,1013.0,68.9425,0.0
45.071,33.3886,39.34648,0.3349851,0.5869021,415.4598,0.1094052,1362.5,0.504063,15.29412,0.6424575,4.593018,42.35294,60,66.2,6.435578,2,0.08841163,0.00379581,23.2919,0.677283,66.92,0,0,0,82.4,2226.5,92.75,91.4,69.41177,0,-9.862566,0.2977364,14.31639,66.416,-4.92,27.048,14.355,0.0,15.33936,67.5,1,14.2,0,0,0,0,0,0,0,17.70499,92.3,0,0,11.09523,57.64706,95.68627,0,1688967312.071,70.027,47.233333333333334,1.61,1013.0,68.941,0.0
46.078,33.3886,39.34648,0.3349851,0.5869021,415.4598,0.1094052,1362.5,0.504063,15.29412,0.6424575,4.593018,42.35294,60,66.2,6.435578,2,0.08841163,0.00379581,23.2919,0.677283,66.92,0,0,0,82.4,2226.5,92.75,91.4,69.41177,0,-9.862566,0.2977364,14.31639,66.416,-4.92,27.048,14.355,0.0,15.33936,67.5,1,14.2,0,0,0,0,0,0,0,17.70499,92.3,0,0,11.09523,57.64706,95.68627,0,1688967313.078,70.0265,47.21666666666667,1.61,1013.0,68.93950000000001,0.0
47.076,33.3886,39.34648,0.3349851,0.5869021,415.4598,0.1094052,1362.5,0.504063,15.29412,0.6424575,4.593018,42.35294,60,66.2,6.435578,2,0.08841163,0.00379581,23.2919,0.677283,66.92,0,0,0,82.4,2226.5,92.75,91.4,69.41177,0,-9.862566,0.2977364,14.31639,66.416,-4.92,27.048,14.355,0.0,15.33936,67.5,1,14.2,0,0,0,0,0,0,0,17.70499,92.3,0,0,11.09523,57.64706,95.68627,0,1688967314.076,70.026,47.2,1.61,1013.0,68.938,0.0
48.063,6.413661,39.33294,3.681533,3.055327,415.6302,1.202379,3494.5,5.502357,67.84314,5.073425,50.47791,96.07843,60,66.2,73.10566,2,0.1434356,0.01249057,11.48351,0.792865,66.92,0,0,0,82.4,3424.0,92.75,84.2,69.41177,0,-1.160302,0.09882649,32.60956,66.416,-2.94,27.048,14.355,0.0,15.33936,70.0,1,14.2,0,0,0,0,0,0,0,75.86655,92.3,0,0,8.849763,63.13726,93.72549,0,1688967315.063,70.0255,47.18333333333333,1.61,1013.0,68.9365,0.0
