Unnamed: 0,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
10,9.416,362.0296,39.67577,0.07895232,0.05412772,327.2655,0.02578561,160.0,0.117747,32.54902,0.05868888,1.082524,98.43137,174,82.4,0.6302673,1,0.03304225,9.084036e-05,363.7397,0.1241624,85.19,18,4611,4565,81.95,0.0,126.5,109.4,57.2549,0,-10.87783,0.6569626,26.24672,82.544,-0.22,27.048,14.121,1.55,16.53931,69.0,1,13.7,0,0,0,0,0,0,0,35.53462,92.3,34,0,5.679699,0.0,0.0,0,1688256474.416,88.91,31.0,8.915,1011.0,86.9,1.0
11,10.422,362.0296,39.67577,0.07895232,0.05412772,327.2655,0.02578561,160.0,0.117747,32.54902,0.05868888,1.082524,98.43137,174,82.4,0.6302673,1,0.03304225,9.084036e-05,363.7397,0.1241624,85.19,18,4611,4565,81.95,0.0,126.5,109.4,57.2549,0,-10.87783,0.6569626,26.24672,82.544,-0.22,27.048,14.121,1.55,16.53931,69.0,1,13.7,0,0,0,0,0,0,0,35.53462,92.3,34,0,5.679699,0.0,0.0,0,1688256475.422,88.91799999999999,31.0,8.913499999999999,1011.0,86.909,1.0
12,11.414,1184.499,39.67708,0.02045885,0.01654357,327.2659,0.006681804,0.0,0.030429,0.0,0.0,0.2805136,0.0,174,82.4,3.521475,1,0.05557248,0.0001097743,506.2431,0.179998,85.82,18,4563,4571,82.4,0.0,126.5,111.2,57.2549,0,-0.1450377,-0.296049,21.47459,82.544,-0.36,27.048,13.632,1.6,15.87891,65.5,1,13.5,0,0,0,0,0,0,0,0.0,92.3,33,0,5.811785,0.0,0.0,0,1688256476.414,88.926,31.0,8.911999999999999,1011.0,86.918,1.0
13,12.418,1184.499,39.67708,0.02045885,0.01654357,327.2659,0.006681804,0.0,0.030429,0.0,0.0,0.2805136,0.0,174,82.4,3.521475,1,0.05557248,0.0001097743,506.2431,0.179998,85.82,18,4563,4571,82.4,0.0,126.5,111.2,57.2549,0,-0.1450377,-0.296049,21.47459,82.544,-0.36,27.048,13.632,1.6,15.87891,65.5,1,13.5,0,0,0,0,0,0,0,0.0,92.3,33,0,5.811785,0.0,0.0,0,1688256477.418,88.934,31.0,8.910499999999999,1011.0,86.927,1.0
14,13.415,1184.499,39.67708,0.02045885,0.01654357,327.2659,0.006681804,0.0,0.030429,0.0,0.0,0.2805136,0.0,174,82.4,3.521475,1,0.05557248,0.0001097743,506.2431,0.179998,85.82,18,4563,4571,82.4,0.0,126.5,111.2,57.2549,0,-0.1450377,-0.296049,21.47459,82.544,-0.36,27.048,13.632,1.6,15.87891,65.5,1,13.5,0,0,0,0,0,0,0,0.0,92.3,33,0,5.811785,0.0,0.0,0,1688256478.415,88.942,31.0,8.908999999999999,1011.0,86.936,1.0
15,14.415,1004.249,39.67818,0.0204185,0.01951293,327.2663,0.006668626,0.0,0.030429,0.0,0.0,0.2799603,0.0,174,82.4,0.0,1,0.07467535,0.0001288056,579.7523,0.2392141,85.82,18,4578,4611,82.4,0.0,126.5,113.0,57.2549,0,-0.1450377,-1.768218,18.29317,82.544,-0.06,27.048,14.062,1.6,16.62964,58.5,1,14.0,0,0,0,0,0,0,0,0.0,92.3,33,0,5.679699,0.0,0.0,0,1688256479.415,88.95,31.0,8.907499999999999,1011.0,86.94500000000001,1.0
16,15.42,1004.249,39.67818,0.0204185,0.01951293,327.2663,0.006668626,0.0,0.030429,0.0,0.0,0.2799603,0.0,174,82.4,0.0,1,0.07467535,0.0001288056,579.7523,0.2392141,85.82,18,4578,4611,82.4,0.0,126.5,113.0,57.2549,0,-0.1450377,-1.768218,18.29317,82.544,-0.06,27.048,14.062,1.6,16.62964,58.5,1,14.0,0,0,0,0,0,0,0,0.0,92.3,33,0,5.679699,0.0,0.0,0,1688256480.42,88.958,31.0,8.906,1011.0,86.954,1.0
17,16.416,1004.249,39.67818,0.0204185,0.01951293,327.2663,0.006668626,0.0,0.030429,0.0,0.0,0.2799603,0.0,174,82.4,0.0,1,0.07467535,0.0001288056,579.7523,0.2392141,85.82,18,4578,4611,82.4,0.0,126.5,113.0,57.2549,0,-0.1450377,-1.768218,18.29317,82.544,-0.06,27.048,14.062,1.6,16.62964,58.5,1,14.0,0,0,0,0,0,0,0,0.0,92.3,33,0,5.679699,0.0,0.0,0,1688256481.416,88.966,31.0,8.9045,1011.0,86.963,1.0
18,17.407,1004.249,39.67818,0.0204185,0.01951293,327.2663,0.006668626,0.0,0.030429,0.0,0.0,0.2799603,0.0,174,82.4,0.0,1,0.07467535,0.0001288056,579.7523,0.2392141,85.82,18,4578,4611,82.4,0.0,126.5,113.0,57.2549,0,-0.1450377,-1.768218,18.29317,82.544,-0.06,27.048,14.062,1.6,16.62964,58.5,1,14.0,0,0,0,0,0,0,0,0.0,92.3,33,0,5.679699,0.0,0.0,0,1688256482.407,88.974,31.0,8.903,1011.0,86.972,1.0
19,18.417,766.5909,39.67903,0.01864298,0.02556231,327.2666,0.006088745,0.0,0.027783,0.0,0.0,0.2556159,0.0,174,82.4,0.0,1,0.08970849,0.0001484117,604.4572,0.2984207,85.82,18,4639,4663,82.4,1417.0,126.5,113.0,57.2549,0,-0.1450377,-2.018521,12.72568,83.12,0.03,27.097,14.218,1.6,15.94971,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,33,0,5.811785,41.17647,85.88235,0,1688256483.417,88.982,31.0,8.9015,1011.0,86.981,1.0
20,19.411,766.5909,39.67903,0.01864298,0.02556231,327.2666,0.006088745,0.0,0.027783,0.0,0.0,0.2556159,0.0,174,82.4,0.0,1,0.08970849,0.0001484117,604.4572,0.2984207,85.82,18,4639,4663,82.4,1417.0,126.5,113.0,57.2549,0,-0.1450377,-2.018521,12.72568,83.12,0.03,27.097,14.218,1.6,15.94971,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,33,0,5.811785,41.17647,85.88235,0,1688256484.411,88.99,31.0,8.9,1011.0,86.99,1.0
21,20.417,766.5909,39.67903,0.01864298,0.02556231,327.2666,0.006088745,0.0,0.027783,0.0,0.0,0.2556159,0.0,174,82.4,0.0,1,0.08970849,0.0001484117,604.4572,0.2984207,85.82,18,4639,4663,82.4,1417.0,126.5,113.0,57.2549,0,-0.1450377,-2.018521,12.72568,83.12,0.03,27.097,14.218,1.6,15.94971,54.0,1,14.1,0,0,0,0,0,0,0,0.0,92.3,33,0,5.811785,41.17647,85.88235,0,1688256485.417,88.998,31.0,8.8985,1011.0,86.999,1.0
22,21.423,7.441713,39.67565,1.920463,2.633242,327.3009,0.627218,2536.5,2.856357,48.23529,3.3738,26.33169,89.01961,174,82.4,0.0,2,0.1027366,0.001899171,54.09552,0.3544716,85.82,18,4525,4964,82.4,1942.75,126.5,105.8,57.2549,0,-1.885491,-1.203315,19.08852,83.12,-0.56,27.097,14.257,1.7,14.96948,62.0,1,14.1,0,0,0,0,0,0,0,54.52277,92.3,33,0,5.283441,30.98039,72.15686,0,1688256486.423,89.006,31.0,8.897,1011.0,87.008,1.0
23,22.419,7.441713,39.67565,1.920463,2.633242,327.3009,0.627218,2536.5,2.856357,48.23529,3.3738,26.33169,89.01961,174,82.4,0.0,2,0.1027366,0.001899171,54.09552,0.3544716,85.82,18,4525,4964,82.4,1942.75,126.5,105.8,57.2549,0,-1.885491,-1.203315,19.08852,83.12,-0.56,27.097,14.257,1.7,14.96948,62.0,1,14.1,0,0,0,0,0,0,0,54.52277,92.3,33,0,5.283441,30.98039,72.15686,0,1688256487.419,89.014,31.0,8.8955,1011.0,87.017,1.0
24,23.421,7.441713,39.67565,1.920463,2.633242,327.3009,0.627218,2536.5,2.856357,48.23529,3.3738,26.33169,89.01961,174,82.4,0.0,2,0.1027366,0.001899171,54.09552,0.3544716,85.82,18,4525,4964,82.4,1942.75,126.5,105.8,57.2549,0,-1.885491,-1.203315,19.08852,83.12,-0.56,27.097,14.257,1.7,14.96948,62.0,1,14.1,0,0,0,0,0,0,0,54.52277,92.3,33,0,5.283441,30.98039,72.15686,0,1688256488.421,89.022,31.0,8.894,1011.0,87.026,1.0
25,24.421,7.441713,39.67565,1.920463,2.633242,327.3009,0.627218,2536.5,2.856357,48.23529,3.3738,26.33169,89.01961,174,82.4,0.0,2,0.1027366,0.001899171,54.09552,0.3544716,85.82,18,4525,4964,82.4,1942.75,126.5,105.8,57.2549,0,-1.885491,-1.203315,19.08852,83.12,-0.56,27.097,14.257,1.7,14.96948,62.0,1,14.1,0,0,0,0,0,0,0,54.52277,92.3,33,0,5.283441,30.98039,72.15686,0,1688256489.421,89.03,31.0,8.8925,1011.0,87.035,1.0
26,25.428,9.832185,39.67214,2.085523,1.99303,327.3394,0.6811262,2647.5,3.116988,50.19608,3.687156,28.59484,93.72549,174,82.4,23.18994,2,0.1219652,0.003861651,31.5837,0.4094302,85.82,18,4909,4889,81.95,2725.0,126.5,105.8,57.2549,0,-1.30534,1.349794,24.65601,83.12,0.0,27.048,14.238,1.65,15.06958,71.0,1,14.1,0,0,0,0,0,0,0,56.72647,92.3,35,0,5.151355,51.37255,92.15686,0,1688256490.428,89.038,31.0,8.891,1011.0,87.044,1.0
27,26.425,9.832185,39.67214,2.085523,1.99303,327.3394,0.6811262,2647.5,3.116988,50.19608,3.687156,28.59484,93.72549,174,82.4,23.18994,2,0.1219652,0.003861651,31.5837,0.4094302,85.82,18,4909,4889,81.95,2725.0,126.5,105.8,57.2549,0,-1.30534,1.349794,24.65601,83.12,0.0,27.048,14.238,1.65,15.06958,71.0,1,14.1,0,0,0,0,0,0,0,56.72647,92.3,35,0,5.151355,51.37255,92.15686,0,1688256491.425,89.046,31.0,8.8895,1011.0,87.053,1.0
28,27.427,9.832185,39.67214,2.085523,1.99303,327.3394,0.6811262,2647.5,3.116988,50.19608,3.687156,28.59484,93.72549,174,82.4,23.18994,2,0.1219652,0.003861651,31.5837,0.4094302,85.82,18,4909,4889,81.95,2725.0,126.5,105.8,57.2549,0,-1.30534,1.349794,24.65601,83.12,0.0,27.048,14.238,1.65,15.06958,71.0,1,14.1,0,0,0,0,0,0,0,56.72647,92.3,35,0,5.151355,51.37255,92.15686,0,1688256492.427,89.054,31.0,8.888,1011.0,87.062,1.0
29,28.43,8.819921,39.66677,3.17029,2.22177,327.3964,1.035408,3240.5,4.525983,59.60784,4.259483,43.46819,87.84314,174,82.4,32.26089,2,0.1477332,0.006771631,21.81648,0.4691308,85.82,18,4867,4761,81.5,2479.5,126.5,104.0,57.2549,0,-2.030528,2.998016,30.2235,83.12,-0.07,27.048,14.257,1.6,16.1499,69.5,1,14.1,0,0,0,0,0,0,0,70.45205,92.3,34,0,5.283441,10.19608,31.76471,0,1688256493.43,89.062,31.0,8.8865,1011.0,87.071,1.0
30,29.417,8.819921,39.66677,3.17029,2.22177,327.3964,1.035408,3240.5,4.525983,59.60784,4.259483,43.46819,87.84314,174,82.4,32.26089,2,0.1477332,0.006771631,21.81648,0.4691308,85.82,18,4867,4761,81.5,2479.5,126.5,104.0,57.2549,0,-2.030528,2.998016,30.2235,83.12,-0.07,27.048,14.257,1.6,16.1499,69.5,1,14.1,0,0,0,0,0,0,0,70.45205,92.3,34,0,5.283441,10.19608,31.76471,0,1688256494.417,89.07,31.0,8.885,1011.0,87.08,1.0
31,30.42,8.819921,39.66677,3.17029,2.22177,327.3964,1.035408,3240.5,4.525983,59.60784,4.259483,43.46819,87.84314,174,82.4,32.26089,2,0.1477332,0.006771631,21.81648,0.4691308,85.82,18,4867,4761,81.5,2479.5,126.5,104.0,57.2549,0,-2.030528,2.998016,30.2235,83.12,-0.07,27.048,14.257,1.6,16.1499,69.5,1,14.1,0,0,0,0,0,0,0,70.45205,92.3,34,0,5.283441,10.19608,31.76471,0,1688256495.42,89.078,31.0,8.8835,1011.0,87.089,1.0
32,31.424,8.819921,39.66677,3.17029,2.22177,327.3964,1.035408,3240.5,4.525983,59.60784,4.259483,43.46819,87.84314,174,82.4,32.26089,2,0.1477332,0.006771631,21.81648,0.4691308,85.82,18,4867,4761,81.5,2479.5,126.5,104.0,57.2549,0,-2.030528,2.998016,30.2235,83.12,-0.07,27.048,14.257,1.6,16.1499,69.5,1,14.1,0,0,0,0,0,0,0,70.45205,92.3,34,0,5.283441,10.19608,31.76471,0,1688256496.424,89.086,31.0,8.882,1011.0,87.098,1.0
33,32.417,27.13602,39.66595,1.099123,0.7221337,327.4178,0.3589705,1621.75,1.639197,45.09804,2.258601,15.07019,93.33334,174,82.4,9.545935,1,0.1773326,0.007863037,22.55269,0.5284826,85.82,18,4726,4704,80.6,2600.0,126.5,105.8,57.2549,0,-1.30534,2.030852,31.81421,83.12,-0.7,27.097,14.257,1.6,15.79956,71.0,1,14.1,0,0,0,0,0,0,0,48.80553,92.3,33,0,5.283441,49.80392,93.72549,0,1688256497.417,89.094,31.0,8.8805,1011.0,87.107,1.0
34,33.415,27.13602,39.66595,1.099123,0.7221337,327.4178,0.3589705,1621.75,1.639197,45.09804,2.258601,15.07019,93.33334,174,82.4,9.545935,1,0.1773326,0.007863037,22.55269,0.5284826,85.82,18,4726,4704,80.6,2600.0,126.5,105.8,57.2549,0,-1.30534,2.030852,31.81421,83.12,-0.7,27.097,14.257,1.6,15.79956,71.0,1,14.1,0,0,0,0,0,0,0,48.80553,92.3,33,0,5.283441,49.80392,93.72549,0,1688256498.415,89.102,31.0,8.879,1011.0,87.116,1.0
35,34.422,27.13602,39.66595,1.099123,0.7221337,327.4178,0.3589705,1621.75,1.639197,45.09804,2.258601,15.07019,93.33334,174,82.4,9.545935,1,0.1773326,0.007863037,22.55269,0.5284826,85.82,18,4726,4704,80.6,2600.0,126.5,105.8,57.2549,0,-1.30534,2.030852,31.81421,83.12,-0.7,27.097,14.257,1.6,15.79956,71.0,1,14.1,0,0,0,0,0,0,0,48.80553,92.3,33,0,5.283441,49.80392,93.72549,0,1688256499.422,89.11,31.0,8.8775,1011.0,87.125,1.0
36,35.424,14.31934,39.66246,2.343267,1.368487,327.463,0.7653046,2730.25,3.24135,50.58823,3.862921,32.1288,92.94118,174,82.4,37.12646,2,0.210351,0.01016819,20.68717,0.5856968,85.82,18,4697,4692,79.7,2128.75,126.5,104.0,57.2549,0,-1.30534,1.154404,34.99562,83.12,0.26,27.048,14.257,1.6,16.37939,70.5,1,14.1,0,0,0,0,0,0,0,61.80536,92.3,35,0,5.679699,21.17647,49.01961,0,1688256500.424,89.118,31.0,8.876,1011.0,87.134,1.0
37,36.42,14.31934,39.66246,2.343267,1.368487,327.463,0.7653046,2730.25,3.24135,50.58823,3.862921,32.1288,92.94118,174,82.4,37.12646,2,0.210351,0.01016819,20.68717,0.5856968,85.82,18,4697,4692,79.7,2128.75,126.5,104.0,57.2549,0,-1.30534,1.154404,34.99562,83.12,0.26,27.048,14.257,1.6,16.37939,70.5,1,14.1,0,0,0,0,0,0,0,61.80536,92.3,35,0,5.679699,21.17647,49.01961,0,1688256501.42,89.126,31.0,8.8745,1011.0,87.143,1.0
38,37.409,14.31934,39.66246,2.343267,1.368487,327.463,0.7653046,2730.25,3.24135,50.58823,3.862921,32.1288,92.94118,174,82.4,37.12646,2,0.210351,0.01016819,20.68717,0.5856968,85.82,18,4697,4692,79.7,2128.75,126.5,104.0,57.2549,0,-1.30534,1.154404,34.99562,83.12,0.26,27.048,14.257,1.6,16.37939,70.5,1,14.1,0,0,0,0,0,0,0,61.80536,92.3,35,0,5.679699,21.17647,49.01961,0,1688256502.409,89.134,31.0,8.873,1011.0,87.152,1.0
39,38.408,14.31934,39.66246,2.343267,1.368487,327.463,0.7653046,2730.25,3.24135,50.58823,3.862921,32.1288,92.94118,174,82.4,37.12646,2,0.210351,0.01016819,20.68717,0.5856968,85.82,18,4697,4692,79.7,2128.75,126.5,104.0,57.2549,0,-1.30534,1.154404,34.99562,83.12,0.26,27.048,14.257,1.6,16.37939,70.5,1,14.1,0,0,0,0,0,0,0,61.80536,92.3,35,0,5.679699,21.17647,49.01961,0,1688256503.408,89.142,31.0,8.8715,1011.0,87.161,1.0
40,39.421,542.601,39.6643,0.06298444,0.03611463,327.4641,0.02057054,259.25,0.093933,13.72549,0.1071557,0.8635866,98.43137,208,82.4,0.6390831,1,0.2435852,0.01022948,23.81209,0.6470252,85.82,18,4691,4700,79.25,1175.75,126.5,107.6,58.03922,0,-10.44272,0.9019336,33.40491,83.12,-0.05,27.048,14.082,0.2,14.65942,71.5,1,13.7,0,0,0,0,0,0,0,17.49529,92.3,35,0,5.547613,47.05882,91.76471,0,1688256504.421,89.15,31.0,8.87,1011.0,87.17,1.0
41,40.416,542.601,39.6643,0.06298444,0.03611463,327.4641,0.02057054,259.25,0.093933,13.72549,0.1071557,0.8635866,98.43137,208,82.4,0.6390831,1,0.2435852,0.01022948,23.81209,0.6470252,85.82,18,4691,4700,79.25,1175.75,126.5,107.6,58.03922,0,-10.44272,0.9019336,33.40491,83.12,-0.05,27.048,14.082,0.2,14.65942,71.5,1,13.7,0,0,0,0,0,0,0,17.49529,92.3,35,0,5.547613,47.05882,91.76471,0,1688256505.416,89.158,31.0,8.8685,1011.0,87.179,1.0
42,41.416,542.601,39.6643,0.06298444,0.03611463,327.4641,0.02057054,259.25,0.093933,13.72549,0.1071557,0.8635866,98.43137,208,82.4,0.6390831,1,0.2435852,0.01022948,23.81209,0.6470252,85.82,18,4691,4700,79.25,1175.75,126.5,107.6,58.03922,0,-10.44272,0.9019336,33.40491,83.12,-0.05,27.048,14.082,0.2,14.65942,71.5,1,13.7,0,0,0,0,0,0,0,17.49529,92.3,35,0,5.547613,47.05882,91.76471,0,1688256506.416,89.166,31.0,8.866999999999999,1011.0,87.188,1.0
43,42.411,18.05092,39.66183,1.893278,1.085586,327.5017,0.6183395,2374.0,2.837835,50.98039,3.170176,25.95895,88.23529,208,82.4,203.334,2,0.2782325,0.01214625,22.90687,0.7033343,85.82,18,2902,4804,78.8,1046.75,126.5,105.8,58.03922,0,-2.030528,0.1301605,34.20027,83.12,-0.05,27.048,13.613,1.65,15.57983,72.5,1,13.5,0,0,0,0,0,0,0,57.43021,92.3,36,0,5.811785,12.94118,38.43137,0,1688256507.411,89.174,31.0,8.865499999999999,1011.0,87.197,1.0
44,43.414,18.05092,39.66183,1.893278,1.085586,327.5017,0.6183395,2374.0,2.837835,50.98039,3.170176,25.95895,88.23529,208,82.4,203.334,2,0.2782325,0.01214625,22.90687,0.7033343,85.82,18,2902,4804,78.8,1046.75,126.5,105.8,58.03922,0,-2.030528,0.1301605,34.20027,83.12,-0.05,27.048,13.613,1.65,15.57983,72.5,1,13.5,0,0,0,0,0,0,0,57.43021,92.3,36,0,5.811785,12.94118,38.43137,0,1688256508.414,89.182,31.0,8.863999999999999,1011.0,87.206,1.0
45,44.419,18.05092,39.66183,1.893278,1.085586,327.5017,0.6183395,2374.0,2.837835,50.98039,3.170176,25.95895,88.23529,208,82.4,203.334,2,0.2782325,0.01214625,22.90687,0.7033343,85.82,18,2902,4804,78.8,1046.75,126.5,105.8,58.03922,0,-2.030528,0.1301605,34.20027,83.12,-0.05,27.048,13.613,1.65,15.57983,72.5,1,13.5,0,0,0,0,0,0,0,57.43021,92.3,36,0,5.811785,12.94118,38.43137,0,1688256509.419,89.19,31.0,8.862499999999999,1011.0,87.215,1.0
46,45.417,18.05092,39.66183,1.893278,1.085586,327.5017,0.6183395,2374.0,2.837835,50.98039,3.170176,25.95895,88.23529,208,82.4,203.334,2,0.2782325,0.01214625,22.90687,0.7033343,85.82,18,2902,4804,78.8,1046.75,126.5,105.8,58.03922,0,-2.030528,0.1301605,34.20027,83.12,-0.05,27.048,13.613,1.65,15.57983,72.5,1,13.5,0,0,0,0,0,0,0,57.43021,92.3,36,0,5.811785,12.94118,38.43137,0,1688256510.417,89.19800000000001,31.0,8.861,1011.0,87.22399999999999,1.0
