Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Traction Battery Pack Performance Retention Rate (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Status of the Engine Condition/ Stop or Run,Engine fuel rate (gal/hr),Driver's demand engine - percent torque (%),Actual engine - percent torque (%),Status of the Remote A/C Power Supply Request/ OFF or ON,Fuel injection timing (deg),Enhanced Hybrid/EV Charging State,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Solar Ventilation Switch,Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Total Weight Information (lbs),Timestamp,Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
9.889,0.0,39.10966,0.01904081,0.0,445.6743,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,541,93.2,0.0,4,0.0,4.152721e-06,0.0,0.1426914,93.38,0,0,0,92.75,2353.75,92.75,98.6,71.37255,0,-0.4351132,0.0,22.26994,93.488,-0.64,27.048,13.554,0.0,16.23901,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,6,0,5.283441,46.66667,85.09804,0,1689471582.889,89.21666666666667,32.166666666666664,5.003333333333333,1009.0,87.49166666666667,5.0
10.897,0.0,39.10966,0.01904081,0.0,445.6743,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,541,93.2,0.0,4,0.0,4.152721e-06,0.0,0.1426914,93.38,0,0,0,92.75,2353.75,92.75,98.6,71.37255,0,-0.4351132,0.0,22.26994,93.488,-0.64,27.048,13.554,0.0,16.23901,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,6,0,5.283441,46.66667,85.09804,0,1689471583.897,89.21033333333334,32.18333333333333,5.002666666666666,1009.0,87.48783333333333,5.0
11.889,0.0,39.10966,0.01904081,0.0,445.6743,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,541,93.2,0.0,4,0.0,4.152721e-06,0.0,0.1426914,93.38,0,0,0,92.75,2353.75,92.75,98.6,71.37255,0,-0.4351132,0.0,22.26994,93.488,-0.64,27.048,13.554,0.0,16.23901,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,6,0,5.283441,46.66667,85.09804,0,1689471584.889,89.20400000000001,32.2,5.002,1009.0,87.484,5.0
12.888,0.0,39.10966,0.01904081,0.0,445.6743,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,541,93.2,0.0,4,0.0,4.152721e-06,0.0,0.1426914,93.38,0,0,0,92.75,2353.75,92.75,98.6,71.37255,0,-0.4351132,0.0,22.26994,93.488,-0.64,27.048,13.554,0.0,16.23901,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,6,0,5.283441,46.66667,85.09804,0,1689471585.888,89.19766666666666,32.21666666666667,5.001333333333333,1009.0,87.48016666666666,5.0
13.9,0.0,39.10966,0.01904081,0.0,445.6743,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,541,93.2,0.0,4,0.0,4.152721e-06,0.0,0.1426914,93.38,0,0,0,92.75,2353.75,92.75,98.6,71.37255,0,-0.4351132,0.0,22.26994,93.488,-0.64,27.048,13.554,0.0,16.23901,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,6,0,5.283441,46.66667,85.09804,0,1689471586.9,89.19133333333333,32.233333333333334,5.000666666666667,1009.0,87.47633333333333,5.0
14.903,0.0,39.10966,0.01904081,0.0,445.6743,0.006218676,0.0,0.027783,0.0,0.0,0.2610707,0.0,541,93.2,0.0,4,0.0,4.152721e-06,0.0,0.1426914,93.38,0,0,0,92.75,2353.75,92.75,98.6,71.37255,0,-0.4351132,0.0,22.26994,93.488,-0.64,27.048,13.554,0.0,16.23901,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,6,0,5.283441,46.66667,85.09804,0,1689471587.903,89.185,32.25,5.0,1009.0,87.4725,5.0
15.901,571.0889,39.11173,0.04352185,0.03431311,445.6761,0.01421412,114.0,0.063504,0.0,0.06545086,0.5967329,0.0,541,93.2,0.0,4,0.05064276,9.404212e-05,538.5115,0.2545429,94.01,0,0,0,92.75,289.75,92.75,100.4,71.37255,0,-8.847302,2.48487,23.86065,94.064,2.51,27.048,13.632,0.0,18.55957,40.0,1,13.5,0,0,0,0,0,0,0,27.49218,92.3,5,0,5.679699,7.843137,0.0,0,1689471588.901,89.17866666666667,32.266666666666666,4.999333333333333,1009.0,87.46866666666666,5.0
16.898,571.0889,39.11173,0.04352185,0.03431311,445.6761,0.01421412,114.0,0.063504,0.0,0.06545086,0.5967329,0.0,541,93.2,0.0,4,0.05064276,9.404212e-05,538.5115,0.2545429,94.01,0,0,0,92.75,289.75,92.75,100.4,71.37255,0,-8.847302,2.48487,23.86065,94.064,2.51,27.048,13.632,0.0,18.55957,40.0,1,13.5,0,0,0,0,0,0,0,27.49218,92.3,5,0,5.679699,7.843137,0.0,0,1689471589.898,89.17233333333334,32.28333333333333,4.998666666666667,1009.0,87.46483333333333,5.0
17.888,571.0889,39.11173,0.04352185,0.03431311,445.6761,0.01421412,114.0,0.063504,0.0,0.06545086,0.5967329,0.0,541,93.2,0.0,4,0.05064276,9.404212e-05,538.5115,0.2545429,94.01,0,0,0,92.75,289.75,92.75,100.4,71.37255,0,-8.847302,2.48487,23.86065,94.064,2.51,27.048,13.632,0.0,18.55957,40.0,1,13.5,0,0,0,0,0,0,0,27.49218,92.3,5,0,5.679699,7.843137,0.0,0,1689471590.888,89.166,32.3,4.997999999999999,1009.0,87.461,5.0
18.886,571.0889,39.11173,0.04352185,0.03431311,445.6761,0.01421412,114.0,0.063504,0.0,0.06545086,0.5967329,0.0,541,93.2,0.0,4,0.05064276,9.404212e-05,538.5115,0.2545429,94.01,0,0,0,92.75,289.75,92.75,100.4,71.37255,0,-8.847302,2.48487,23.86065,94.064,2.51,27.048,13.632,0.0,18.55957,40.0,1,13.5,0,0,0,0,0,0,0,27.49218,92.3,5,0,5.679699,7.843137,0.0,0,1689471591.886,89.15966666666667,32.31666666666667,4.997333333333333,1009.0,87.45716666666667,5.0
19.89,571.0889,39.11173,0.04352185,0.03431311,445.6761,0.01421412,114.0,0.063504,0.0,0.06545086,0.5967329,0.0,541,93.2,0.0,4,0.05064276,9.404212e-05,538.5115,0.2545429,94.01,0,0,0,92.75,289.75,92.75,100.4,71.37255,0,-8.847302,2.48487,23.86065,94.064,2.51,27.048,13.632,0.0,18.55957,40.0,1,13.5,0,0,0,0,0,0,0,27.49218,92.3,5,0,5.679699,7.843137,0.0,0,1689471592.89,89.15333333333334,32.333333333333336,4.996666666666666,1009.0,87.45333333333333,5.0
20.879,571.0889,39.11173,0.04352185,0.03431311,445.6761,0.01421412,114.0,0.063504,0.0,0.06545086,0.5967329,0.0,541,93.2,0.0,4,0.05064276,9.404212e-05,538.5115,0.2545429,94.01,0,0,0,92.75,289.75,92.75,100.4,71.37255,0,-8.847302,2.48487,23.86065,94.064,2.51,27.048,13.632,0.0,18.55957,40.0,1,13.5,0,0,0,0,0,0,0,27.49218,92.3,5,0,5.679699,7.843137,0.0,0,1689471593.879,89.147,32.35,4.996,1009.0,87.4495,5.0
21.876,834.2864,39.11307,0.02085422,0.02348814,445.6768,0.006810931,0.0,0.030429,0.0,0.0,0.2859345,0.0,541,93.2,4.942421,1,0.08254276,0.0001317064,626.718,0.3590926,93.38,0,0,0,92.75,949.0,92.75,102.2,71.37255,0,0.0,1.656452,19.08852,93.488,-0.19,27.097,13.593,0.0,16.58936,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,5.547613,11.37255,87.05882,0,1689471594.876,89.14066666666668,32.36666666666667,4.995333333333333,1009.0,87.44566666666667,5.0
22.886,834.2864,39.11307,0.02085422,0.02348814,445.6768,0.006810931,0.0,0.030429,0.0,0.0,0.2859345,0.0,541,93.2,4.942421,1,0.08254276,0.0001317064,626.718,0.3590926,93.38,0,0,0,92.75,949.0,92.75,102.2,71.37255,0,0.0,1.656452,19.08852,93.488,-0.19,27.097,13.593,0.0,16.58936,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,5.547613,11.37255,87.05882,0,1689471595.886,89.13433333333333,32.38333333333333,4.994666666666666,1009.0,87.44183333333334,5.0
23.88,834.2864,39.11307,0.02085422,0.02348814,445.6768,0.006810931,0.0,0.030429,0.0,0.0,0.2859345,0.0,541,93.2,4.942421,1,0.08254276,0.0001317064,626.718,0.3590926,93.38,0,0,0,92.75,949.0,92.75,102.2,71.37255,0,0.0,1.656452,19.08852,93.488,-0.19,27.097,13.593,0.0,16.58936,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,5.547613,11.37255,87.05882,0,1689471596.88,89.128,32.4,4.994,1009.0,87.438,5.0
24.879,834.2864,39.11307,0.02085422,0.02348814,445.6768,0.006810931,0.0,0.030429,0.0,0.0,0.2859345,0.0,541,93.2,4.942421,1,0.08254276,0.0001317064,626.718,0.3590926,93.38,0,0,0,92.75,949.0,92.75,102.2,71.37255,0,0.0,1.656452,19.08852,93.488,-0.19,27.097,13.593,0.0,16.58936,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,5.547613,11.37255,87.05882,0,1689471597.879,89.12166666666667,32.416666666666664,4.993333333333333,1009.0,87.43416666666667,5.0
25.887,834.2864,39.11307,0.02085422,0.02348814,445.6768,0.006810931,0.0,0.030429,0.0,0.0,0.2859345,0.0,541,93.2,4.942421,1,0.08254276,0.0001317064,626.718,0.3590926,93.38,0,0,0,92.75,949.0,92.75,102.2,71.37255,0,0.0,1.656452,19.08852,93.488,-0.19,27.097,13.593,0.0,16.58936,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,5.547613,11.37255,87.05882,0,1689471598.887,89.11533333333334,32.43333333333333,4.992666666666667,1009.0,87.43033333333334,5.0
26.899,834.2864,39.11307,0.02085422,0.02348814,445.6768,0.006810931,0.0,0.030429,0.0,0.0,0.2859345,0.0,541,93.2,4.942421,1,0.08254276,0.0001317064,626.718,0.3590926,93.38,0,0,0,92.75,949.0,92.75,102.2,71.37255,0,0.0,1.656452,19.08852,93.488,-0.19,27.097,13.593,0.0,16.58936,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,5.547613,11.37255,87.05882,0,1689471599.899,89.10900000000001,32.45,4.992,1009.0,87.4265,5.0
27.88,20.07113,39.11134,1.176421,0.9763193,445.7167,0.3842159,1629.5,1.7199,43.13726,2.286889,16.13004,91.37255,541,93.2,0.0,2,0.122928,0.00216833,56.6925,0.461217,93.38,0,0,0,92.75,114.0,92.75,100.4,71.37255,0,-1.30534,-0.08836751,25.45136,93.488,0.25,27.048,13.652,0.0,17.21924,40.0,1,13.5,0,0,0,0,0,0,0,51.98944,92.3,5,0,5.547613,28.23529,0.0,0,1689471600.88,89.10266666666666,32.46666666666667,4.991333333333333,1009.0,87.42266666666667,5.0
28.915,20.07113,39.11134,1.176421,0.9763193,445.7167,0.3842159,1629.5,1.7199,43.13726,2.286889,16.13004,91.37255,541,93.2,0.0,2,0.122928,0.00216833,56.6925,0.461217,93.38,0,0,0,92.75,114.0,92.75,100.4,71.37255,0,-1.30534,-0.08836751,25.45136,93.488,0.25,27.048,13.652,0.0,17.21924,40.0,1,13.5,0,0,0,0,0,0,0,51.98944,92.3,5,0,5.547613,28.23529,0.0,0,1689471601.915,89.09633333333333,32.483333333333334,4.990666666666667,1009.0,87.41883333333334,5.0
29.911,20.07113,39.11134,1.176421,0.9763193,445.7167,0.3842159,1629.5,1.7199,43.13726,2.286889,16.13004,91.37255,541,93.2,0.0,2,0.122928,0.00216833,56.6925,0.461217,93.38,0,0,0,92.75,114.0,92.75,100.4,71.37255,0,-1.30534,-0.08836751,25.45136,93.488,0.25,27.048,13.652,0.0,17.21924,40.0,1,13.5,0,0,0,0,0,0,0,51.98944,92.3,5,0,5.547613,28.23529,0.0,0,1689471602.911,89.09,32.5,4.989999999999999,1009.0,87.415,5.0
30.895,20.07113,39.11134,1.176421,0.9763193,445.7167,0.3842159,1629.5,1.7199,43.13726,2.286889,16.13004,91.37255,541,93.2,0.0,2,0.122928,0.00216833,56.6925,0.461217,93.38,0,0,0,92.75,114.0,92.75,100.4,71.37255,0,-1.30534,-0.08836751,25.45136,93.488,0.25,27.048,13.652,0.0,17.21924,40.0,1,13.5,0,0,0,0,0,0,0,51.98944,92.3,5,0,5.547613,28.23529,0.0,0,1689471603.895,89.08366666666667,32.516666666666666,4.989333333333333,1009.0,87.41116666666666,5.0
31.902,20.07113,39.11134,1.176421,0.9763193,445.7167,0.3842159,1629.5,1.7199,43.13726,2.286889,16.13004,91.37255,541,93.2,0.0,2,0.122928,0.00216833,56.6925,0.461217,93.38,0,0,0,92.75,114.0,92.75,100.4,71.37255,0,-1.30534,-0.08836751,25.45136,93.488,0.25,27.048,13.652,0.0,17.21924,40.0,1,13.5,0,0,0,0,0,0,0,51.98944,92.3,5,0,5.547613,28.23529,0.0,0,1689471604.902,89.07733333333334,32.53333333333333,4.988666666666666,1009.0,87.40733333333333,5.0
33.093,20.07113,39.11134,1.176421,0.9763193,445.7167,0.3842159,1629.5,1.7199,43.13726,2.286889,16.13004,91.37255,541,93.2,0.0,2,0.122928,0.00216833,56.6925,0.461217,93.38,0,0,0,92.75,114.0,92.75,100.4,71.37255,0,-1.30534,-0.08836751,25.45136,93.488,0.25,27.048,13.652,0.0,17.21924,40.0,1,13.5,0,0,0,0,0,0,0,51.98944,92.3,5,0,5.547613,28.23529,0.0,0,1689471606.093,89.071,32.55,4.9879999999999995,1009.0,87.4035,5.0
34.035,1312.357,39.11333,0.02035952,0.01493179,445.7174,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,541,93.2,0.3457723,1,0.1694743,0.002203311,76.91801,0.5676569,94.01,0,0,0,92.75,0.0,92.75,104.0,71.37255,0,0.0,1.103342,29.42814,94.064,0.15,27.097,13.671,0.0,17.80884,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,6.075957,0.0,0.0,0,1689471607.035,89.06466666666667,32.56666666666667,4.987333333333333,1009.0,87.39966666666666,5.0
35.673,1312.357,39.11333,0.02035952,0.01493179,445.7174,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,541,93.2,0.3457723,1,0.1694743,0.002203311,76.91801,0.5676569,94.01,0,0,0,92.75,0.0,92.75,104.0,71.37255,0,0.0,1.103342,29.42814,94.064,0.15,27.097,13.671,0.0,17.80884,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,6.075957,0.0,0.0,0,1689471608.673,89.05833333333334,32.583333333333336,4.986666666666666,1009.0,87.39583333333333,5.0
36.147,1312.357,39.11333,0.02035952,0.01493179,445.7174,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,541,93.2,0.3457723,1,0.1694743,0.002203311,76.91801,0.5676569,94.01,0,0,0,92.75,0.0,92.75,104.0,71.37255,0,0.0,1.103342,29.42814,94.064,0.15,27.097,13.671,0.0,17.80884,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,6.075957,0.0,0.0,0,1689471609.147,89.052,32.6,4.986,1009.0,87.392,5.0
37.061,1312.357,39.11333,0.02035952,0.01493179,445.7174,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,541,93.2,0.3457723,1,0.1694743,0.002203311,76.91801,0.5676569,94.01,0,0,0,92.75,0.0,92.75,104.0,71.37255,0,0.0,1.103342,29.42814,94.064,0.15,27.097,13.671,0.0,17.80884,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,6.075957,0.0,0.0,0,1689471610.061,89.04566666666668,32.61666666666667,4.985333333333333,1009.0,87.38816666666666,5.0
38.046,1312.357,39.11333,0.02035952,0.01493179,445.7174,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,541,93.2,0.3457723,1,0.1694743,0.002203311,76.91801,0.5676569,94.01,0,0,0,92.75,0.0,92.75,104.0,71.37255,0,0.0,1.103342,29.42814,94.064,0.15,27.097,13.671,0.0,17.80884,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,6.075957,0.0,0.0,0,1689471611.046,89.03933333333333,32.63333333333333,4.984666666666667,1009.0,87.38433333333333,5.0
39.058,1312.357,39.11333,0.02035952,0.01493179,445.7174,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,541,93.2,0.3457723,1,0.1694743,0.002203311,76.91801,0.5676569,94.01,0,0,0,92.75,0.0,92.75,104.0,71.37255,0,0.0,1.103342,29.42814,94.064,0.15,27.097,13.671,0.0,17.80884,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,6.075957,0.0,0.0,0,1689471612.058,89.033,32.65,4.984,1009.0,87.3805,5.0
40.057,1312.357,39.11333,0.02035952,0.01493179,445.7174,0.006649364,0.0,0.030429,0.0,0.0,0.2791517,0.0,541,93.2,0.3457723,1,0.1694743,0.002203311,76.91801,0.5676569,94.01,0,0,0,92.75,0.0,92.75,104.0,71.37255,0,0.0,1.103342,29.42814,94.064,0.15,27.097,13.671,0.0,17.80884,40.0,1,13.5,0,0,0,0,0,0,0,0.0,92.3,5,0,6.075957,0.0,0.0,0,1689471613.057,89.02666666666667,32.666666666666664,4.983333333333333,1009.0,87.37666666666667,5.0
48.672,28.68646,39.11472,1.018057,0.6831039,445.7513,0.3324945,1543.75,1.488375,10.98039,0.8397557,13.95869,45.88235,541,93.2,0.0,2,0.2686965,0.003930778,68.35709,0.7743435,94.01,0,0,0,92.75,0.0,92.75,102.2,71.37255,0,-9.137378,0.2918777,22.26994,94.064,-1.98,27.048,13.632,0.0,18.24951,44.5,1,13.5,0,0,0,0,0,0,0,47.48995,92.3,5,0,6.075957,0.0,0.0,0,1689471621.672,89.02033333333334,32.68333333333333,4.982666666666667,1009.0,87.37283333333333,5.0
48.856,28.68646,39.11472,1.018057,0.6831039,445.7513,0.3324945,1543.75,1.488375,10.98039,0.8397557,13.95869,45.88235,541,93.2,0.0,2,0.2686965,0.003930778,68.35709,0.7743435,94.01,0,0,0,92.75,0.0,92.75,102.2,71.37255,0,-9.137378,0.2918777,22.26994,94.064,-1.98,27.048,13.632,0.0,18.24951,44.5,1,13.5,0,0,0,0,0,0,0,47.48995,92.3,5,0,6.075957,0.0,0.0,0,1689471621.856,89.01400000000001,32.7,4.981999999999999,1009.0,87.369,5.0
48.991,28.68646,39.11472,1.018057,0.6831039,445.7513,0.3324945,1543.75,1.488375,10.98039,0.8397557,13.95869,45.88235,541,93.2,0.0,2,0.2686965,0.003930778,68.35709,0.7743435,94.01,0,0,0,92.75,0.0,92.75,102.2,71.37255,0,-9.137378,0.2918777,22.26994,94.064,-1.98,27.048,13.632,0.0,18.24951,44.5,1,13.5,0,0,0,0,0,0,0,47.48995,92.3,5,0,6.075957,0.0,0.0,0,1689471621.991,89.00766666666667,32.71666666666667,4.981333333333333,1009.0,87.36516666666667,5.0
49.162,28.68646,39.11472,1.018057,0.6831039,445.7513,0.3324945,1543.75,1.488375,10.98039,0.8397557,13.95869,45.88235,541,93.2,0.0,2,0.2686965,0.003930778,68.35709,0.7743435,94.01,0,0,0,92.75,0.0,92.75,102.2,71.37255,0,-9.137378,0.2918777,22.26994,94.064,-1.98,27.048,13.632,0.0,18.24951,44.5,1,13.5,0,0,0,0,0,0,0,47.48995,92.3,5,0,6.075957,0.0,0.0,0,1689471622.162,89.00133333333333,32.733333333333334,4.980666666666666,1009.0,87.36133333333333,5.0
49.825,28.68646,39.11472,1.018057,0.6831039,445.7513,0.3324945,1543.75,1.488375,10.98039,0.8397557,13.95869,45.88235,541,93.2,0.0,2,0.2686965,0.003930778,68.35709,0.7743435,94.01,0,0,0,92.75,0.0,92.75,102.2,71.37255,0,-9.137378,0.2918777,22.26994,94.064,-1.98,27.048,13.632,0.0,18.24951,44.5,1,13.5,0,0,0,0,0,0,0,47.48995,92.3,5,0,6.075957,0.0,0.0,0,1689471622.825,88.995,32.75,4.9799999999999995,1009.0,87.3575,5.0
